tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,26898,10825,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,24826,11584,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,23562,12513,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,21400,12950,50,0,300,0,0,0,0,0,0,0,0
5,50,0,0,0,0,0,0,0,50,20771,14069,50,0,300,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,50,19443,15191,50,0,300,0,0,0,0,0,0,0,0
7,48,2,0,0,0,2,0,0,48,17682,16398,50,0,300,0,0,0,0,0,0,0,0
8,48,2,0,0,0,2,0,0,48,15911,17281,50,0,300,0,0,0,0,0,0,0,0
9,47,3,0,0,2,2,0,0,47,13705,18737,50,0,300,0,0,0,0,0,0,0,0
10,47,3,0,0,2,4,0,0,47,12410,20065,50,0,300,0,0,0,0,0,0,0,0
11,47,3,0,0,2,6,0,0,47,11601,21191,50,0,300,0,0,0,0,0,0,0,0
12,47,3,0,0,2,8,0,0,47,10749,22714,50,0,300,0,0,0,0,0,0,0,0
13,47,3,0,0,2,10,0,0,47,10399,24268,50,0,300,0,0,0,0,0,0,0,0
14,47,3,0,0,2,10,0,0,47,9362,26931,50,0,300,0,0,0,0,0,0,0,0
15,47,3,0,0,4,10,0,0,47,8505,29284,50,0,300,0,0,0,0,0,0,0,0
16,47,3,0,0,4,12,0,0,47,7659,30820,50,0,300,0,0,0,0,0,0,0,0
17,45,5,0,0,4,14,0,0,45,6755,32846,50,0,300,0,0,0,0,0,0,0,0
18,45,5,0,0,6,14,0,0,45,6129,33946,50,0,300,0,0,0,0,0,0,0,0
19,44,6,0,0,6,14,0,0,44,5518,36639,50,0,300,0,0,0,0,0,0,0,0
20,44,6,0,0,8,18,0,0,44,5072,39450,50,0,300,0,0,0,0,0,0,0,0
21,43,7,0,0,8,20,0,0,43,4669,42098,50,0,300,0,0,0,0,0,0,0,0
22,43,7,0,0,14,20,0,0,43,4434,45141,50,0,300,0,0,0,0,0,0,0,0
23,43,7,0,0,14,20,0,0,43,4036,48672,50,0,300,0,0,0,0,0,0,0,0
24,43,7,0,0,16,22,0,0,43,3910,52891,50,0,300,0,0,0,0,0,0,0,0
25,42,8,0,0,20,22,0,0,42,3777,58809,50,0,300,0,0,0,0,0,0,0,0
26,42,8,0,0,22,22,0,0,42,3494,64763,50,0,300,0,0,0,0,0,0,0,0
27,42,8,0,0,24,22,0,0,42,3200,69720,50,0,300,0,0,0,0,0,0,0,0
28,42,8,0,0,24,22,0,0,42,2974,75899,50,0,300,0,0,0,0,0,0,0,0
29,42,8,0,0,24,26,0,0,42,2828,79287,50,0,300,0,0,0,0,0,0,0,0
30,42,8,0,0,24,30,0,0,42,2516,85663,50,0,300,0,0,0,0,0,0,0,0
31,40,10,0,0,28,32,0,0,40,2292,93260,50,0,300,0,0,0,0,0,0,0,0
32,40,10,0,0,28,34,0,0,40,2091,103598,50,0,300,0,0,0,0,0,0,0,0
33,39,11,0,0,28,36,0,0,39,1885,111048,50,0,300,0,0,0,0,0,0,0,0
34,39,11,0,0,30,38,0,0,39,1758,120025,50,0,300,0,0,0,0,0,0,0,0
35,37,13,0,0,36,40,0,0,37,1641,130096,50,0,300,0,0,0,0,0,0,0,0
36,37,13,0,0,36,42,0,0,37,1461,138015,50,0,300,0,0,0,0,0,0,0,0
37,37,13,0,0,36,46,0,0,37,1324,148261,50,0,300,0,0,0,0,0,0,0,0
38,37,13,0,0,40,46,0,0,37,1188,155137,50,0,300,0,0,0,0,0,0,0,0
39,36,14,0,0,40,48,0,0,36,1147,169749,50,0,300,0,0,0,0,0,0,0,0
40,36,14,0,0,40,50,0,0,36,1034,180935,50,0,300,0,0,0,0,0,0,0,0
41,36,14,0,0,42,52,0,0,36,995,196870,50,0,300,0,0,0,0,0,0,0,0
42,36,14,0,0,48,54,0,0,36,957,209329,50,0,300,0,0,0,0,0,0,0,0
43,34,16,0,0,50,56,0,0,34,888,232666,50,0,300,0,0,0,0,0,0,0,0
44,34,16,0,0,50,58,0,0,34,815,247140,50,0,300,0,0,0,0,0,0,0,0
45,34,16,0,0,54,60,0,0,34,748,263624,50,0,300,0,0,0,0,0,0,0,0
