tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,26959,10650,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,24176,11392,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,23275,12341,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,21371,13087,50,0,300,0,0,0,0,0,0,0,0
5,50,0,0,0,0,0,0,0,50,19213,14062,50,0,300,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,50,18845,15330,50,0,300,0,0,0,0,0,0,0,0
7,49,1,0,0,0,0,0,0,49,17327,16838,50,0,300,0,0,0,0,0,0,0,0
8,49,1,0,0,0,2,0,0,49,16074,18178,50,0,300,0,0,0,0,0,0,0,0
9,47,3,0,0,0,2,0,0,47,14641,19661,50,0,300,0,0,0,0,0,0,0,0
10,47,3,0,0,2,4,0,0,47,14111,20635,50,0,300,0,0,0,0,0,0,0,0
11,47,3,0,0,2,6,0,0,47,13450,22074,50,0,300,0,0,0,0,0,0,0,0
12,47,3,0,0,2,6,0,0,47,12887,24524,50,0,300,0,0,0,0,0,0,0,0
13,45,5,0,0,2,6,0,0,45,12754,25713,50,0,300,0,0,0,0,0,0,0,0
14,45,5,0,0,2,8,0,0,45,11558,27800,50,0,300,0,0,0,0,0,0,0,0
15,44,6,0,0,4,8,0,0,44,11002,30050,50,0,300,0,0,0,0,0,0,0,0
16,44,6,0,0,4,10,0,0,44,10217,32188,50,0,300,0,0,0,0,0,0,0,0
17,42,8,0,0,4,10,0,0,42,9605,34453,50,0,300,0,0,0,0,0,0,0,0
18,42,8,0,0,6,14,0,0,42,8858,36556,50,0,300,0,0,0,0,0,0,0,0
19,41,9,0,0,6,18,0,0,41,8610,39813,50,0,300,0,0,0,0,0,0,0,0
20,41,9,0,0,6,20,0,0,41,7677,42247,50,0,300,0,0,0,0,0,0,0,0
21,40,10,0,0,8,22,0,0,40,7183,44724,50,0,300,0,0,0,0,0,0,0,0
22,40,10,0,0,8,24,0,0,40,6795,46488,50,0,300,0,0,0,0,0,0,0,0
23,39,11,0,0,12,24,0,0,39,6201,49785,50,0,300,0,0,0,0,0,0,0,0
24,39,11,0,0,16,26,0,0,39,5766,53257,50,0,300,0,0,0,0,0,0,0,0
25,37,13,0,0,16,30,0,0,37,5340,57006,50,0,300,0,0,0,0,0,0,0,0
26,37,13,0,0,20,34,0,0,37,4947,61897,50,0,300,0,0,0,0,0,0,0,0
27,35,15,0,0,22,42,0,0,35,4714,66475,50,0,300,0,0,0,0,0,0,0,0
28,35,15,0,0,24,44,0,0,35,4435,70691,50,0,300,0,0,0,0,0,0,0,0
29,34,16,0,0,28,48,0,0,34,4161,78052,50,0,300,0,0,0,0,0,0,0,0
30,34,16,0,0,28,52,0,0,34,3743,83167,50,0,300,0,0,0,0,0,0,0,0
31,32,18,0,0,32,52,0,0,32,3498,90575,50,0,300,0,0,0,0,0,0,0,0
32,32,18,0,0,34,56,0,0,32,3428,97674,50,0,300,0,0,0,0,0,0,0,0
33,31,19,0,0,34,58,0,0,31,3119,105300,50,0,300,0,0,0,0,0,0,0,0
34,31,19,0,0,36,58,0,0,31,2809,114989,50,0,300,0,0,0,0,0,0,0,0
35,29,21,0,0,42,60,0,0,29,2544,123626,50,0,300,0,0,0,0,0,0,0,0
36,29,21,0,0,48,62,0,0,29,2701,106831,50,0,300,0,0,0,0,0,0,0,0
37,29,21,0,0,52,68,0,0,29,2969,90326,50,0,300,0,0,0,0,0,0,0,0
38,29,21,0,0,56,68,0,0,29,3236,76255,50,0,300,0,0,0,0,0,0,0,0
39,29,21,0,0,58,72,0,0,29,3722,62772,50,0,300,0,0,0,0,0,0,0,0
40,29,21,0,0,62,76,0,0,29,3908,53668,50,0,300,0,0,0,0,0,0,0,0
41,29,21,0,0,62,78,0,0,29,4619,47938,50,0,300,0,0,0,0,0,0,0,0
42,29,21,0,0,62,80,0,0,29,5029,43311,50,0,300,0,0,0,0,0,0,0,0
43,28,22,0,0,64,82,0,0,28,5960,41394,50,0,300,0,0,0,0,0,0,0,0
44,28,22,0,0,66,82,0,0,28,6760,32469,50,0,300,0,0,0,0,0,0,0,0
45,27,23,0,0,70,84,0,0,27,7363,30797,50,0,300,0,0,0,0,0,0,0,0
46,27,23,0,0,70,84,0,0,27,8160,27160,50,0,300,0,0,0,0,0,0,0,0
47,26,24,0,0,78,84,0,0,26,9635,24410,50,0,300,0,0,0,0,0,0,0,0
48,26,24,0,0,82,86,0,0,26,10487,21594,50,0,300,0,0,0,0,0,0,0,0
49,24,26,0,0,84,86,0,0,24,12548,19545,50,0,300,0,0,0,0,0,0,0,0
50,24,26,0,0,86,86,0,0,24,15354,16506,50,0,300,0,0,0,0,0,0,0,0
51,22,28,0,0,92,88,0,0,22,17739,13988,50,0,300,0,0,0,0,0,0,0,0
52,22,28,0,0,100,88,0,0,22,18605,12739,50,0,300,0,0,0,0,0,0,0,0
53,21,29,0,0,102,90,0,0,21,20810,11533,50,0,300,0,0,0,0,0,0,0,0
54,21,29,0,0,106,92,0,0,21,21885,10007,50,0,300,0,0,0,0,0,0,0,0
55,21,29,0,0,108,96,0,0,22,25486,8498,50,0,300,0,0,0,0,0,0,0,0
56,21,29,0,0,112,96,0,0,22,28554,7410,50,0,300,0,0,0,0,0,0,0,0
57,21,29,0,0,112,96,0,0,22,32060,6292,50,0,300,0,0,0,0,0,0,0,0
58,21,29,0,0,112,102,0,0,22,37107,5579,50,0,300,0,0,0,0,0,0,0,0
59,21,29,0,0,112,104,0,0,22,40825,4970,50,0,300,0,0,0,0,0,0,0,0
60,21,29,0,0,112,104,0,0,22,45364,4551,50,0,300,0,0,0,0,0,0,0,0
61,21,29,0,0,112,104,0,0,23,50457,3848,50,0,300,0,0,0,0,0,0,0,0
62,21,29,0,0,112,106,0,0,23,55050,3237,50,0,300,0,0,0,0,0,0,0,0
63,21,29,0,0,114,108,0,0,23,59150,2587,50,0,300,0,0,0,0,0,0,0,0
64,21,29,0,0,116,110,0,0,23,70551,2255,50,0,300,0,0,0,0,0,0,0,0
65,21,29,0,0,116,112,0,0,24,81224,1906,50,0,300,0,0,0,0,0,0,0,0
66,21,29,0,0,118,114,0,0,24,90752,1615,50,0,300,0,0,0,0,0,0,0,0
67,21,29,0,0,118,116,0,0,24,102593,1387,50,0,300,0,0,0,0,0,0,0,0
68,21,29,0,0,118,120,0,0,24,112609,1146,50,0,300,0,0,0,0,0,0,0,0
69,21,29,0,0,122,120,0,0,24,124491,1040,50,0,300,0,0,0,0,0,0,0,0
70,21,29,0,0,122,120,0,0,24,138474,887,50,0,300,0,0,0,0,0,0,0,0
71,21,29,0,0,122,120,0,0,24,160987,756,50,0,300,0,0,0,0,0,0,0,0
72,21,29,0,0,124,120,0,0,24,198090,686,50,0,300,0,0,0,0,0,0,0,0
73,21,29,0,0,124,124,0,0,25,224449,650,50,0,300,0,0,0,0,0,0,0,0
74,21,29,0,0,124,126,0,0,25,258548,532,50,0,300,0,0,0,0,0,0,0,0
75,21,29,0,0,128,128,0,0,26,292517,485,50,0,300,0,0,0,0,0,0,0,0
76,21,29,0,0,128,130,0,0,26,328028,404,50,0,300,0,0,0,0,0,0,0,0
77,21,29,0,0,128,132,0,0,26,374076,372,50,0,300,0,0,0,0,0,0,0,0
78,21,29,0,0,132,132,0,0,26,419253,324,50,0,300,0,0,0,0,0,0,0,0
79,21,29,0,0,132,134,0,0,27,512627,302,50,0,300,0,0,0,0,0,0,0,0
80,21,29,0,0,132,136,0,0,27,595726,254,50,0,300,0,0,0,0,0,0,0,0
81,21,29,0,0,132,136,0,0,27,709463,227,50,0,300,0,0,0,0,0,0,0,0
82,21,29,0,0,134,138,0,0,27,803836,204,50,0,300,0,0,0,0,0,0,0,0
83,21,29,0,0,134,138,0,0,27,928876,170,50,0,300,0,0,0,0,0,0,0,0
84,21,29,0,0,136,138,0,0,27,1072419,152,50,0,300,0,0,0,0,0,0,0,0
85,21,29,0,0,136,140,0,0,27,1140184,134,50,0,300,0,0,0,0,0,0,0,0
86,21,29,0,0,136,142,0,0,27,1295762,125,50,0,300,0,0,0,0,0,0,0,0
87,21,29,0,0,138,144,0,0,28,1548686,106,50,0,300,0,0,0,0,0,0,0,0
88,21,29,0,0,146,146,0,0,28,1814021,88,50,0,300,0,0,0,0,0,0,0,0
89,21,29,0,0,146,152,0,0,29,2049589,84,50,0,300,0,0,0,0,0,0,0,0
90,21,29,0,0,146,156,0,0,29,2316506,76,50,0,300,0,0,0,0,0,0,0,0
91,21,29,0,0,146,158,0,0,29,2548190,68,50,0,300,0,0,0,0,0,0,0,0
92,21,29,0,0,146,160,0,0,29,3009548,59,50,0,300,0,0,0,0,0,0,0,0
93,21,29,0,0,148,160,0,0,29,3392410,55,50,0,300,0,0,0,0,0,0,0,0
94,21,29,0,0,148,162,0,0,29,3569256,48,50,0,300,0,0,0,0,0,0,0,0
95,21,29,0,0,148,162,0,0,30,3112629,48,50,0,300,0,0,0,0,0,0,0,0
96,21,29,0,0,148,162,0,0,30,2782080,50,50,0,300,0,0,0,0,0,0,0,0
97,21,29,0,0,152,162,0,0,31,2527598,50,50,0,300,0,0,0,0,0,0,0,0
98,21,29,0,0,152,166,0,0,31,2423924,51,50,0,300,0,0,0,0,0,0,0,0
99,21,29,0,0,152,170,0,0,31,2094326,52,50,0,300,0,0,0,0,0,0,0,0
100,21,29,0,0,156,170,0,0,31,1870779,53,50,0,300,0,0,0,0,0,0,0,0
101,21,29,0,0,158,172,0,0,31,1767102,53,50,0,300,0,0,0,0,0,0,0,0
102,21,29,0,0,164,172,0,0,31,1657302,53,50,0,300,0,0,0,0,0,0,0,0
103,21,29,0,0,166,172,0,0,31,1531168,53,50,0,300,0,0,0,0,0,0,0,0
104,21,29,0,0,166,174,0,0,31,1366931,53,50,0,300,0,0,0,0,0,0,0,0
105,21,29,0,0,168,176,0,0,32,1290536,56,50,0,300,0,0,0,0,0,0,0,0
106,21,29,0,0,170,178,0,0,32,1215083,58,50,0,300,0,0,0,0,0,0,0,0
107,21,29,0,0,170,178,0,0,33,1126807,58,50,0,300,0,0,0,0,0,0,0,0
108,21,29,0,0,172,178,0,0,33,1039455,60,50,0,300,0,0,0,0,0,0,0,0
109,21,29,0,0,174,180,0,0,33,967429,61,50,0,300,0,0,0,0,0,0,0,0
110,21,29,0,0,176,180,0,0,33,860717,61,50,0,300,0,0,0,0,0,0,0,0
111,21,29,0,0,180,182,0,0,34,800409,63,50,0,300,0,0,0,0,0,0,0,0
112,21,29,0,0,182,186,0,0,34,760031,64,50,0,300,0,0,0,0,0,0,0,0
113,21,29,0,0,184,186,0,0,35,706560,66,50,0,300,0,0,0,0,0,0,0,0
114,21,29,0,0,184,186,0,0,35,663606,68,50,0,300,0,0,0,0,0,0,0,0
115,21,29,0,0,186,190,0,0,36,606244,69,50,0,300,0,0,0,0,0,0,0,0
116,21,29,0,0,188,190,0,0,36,551966,72,50,0,300,0,0,0,0,0,0,0,0
117,21,29,0,0,188,194,0,0,36,509222,75,50,0,300,0,0,0,0,0,0,0,0
118,21,29,0,0,190,198,0,0,36,482786,76,50,0,300,0,0,0,0,0,0,0,0
119,21,29,0,0,190,200,0,0,36,433852,79,50,0,300,0,0,0,0,0,0,0,0
120,21,29,0,0,190,206,0,0,36,407443,82,50,0,300,0,0,0,0,0,0,0,0
121,21,29,0,0,196,212,0,0,36,370174,86,50,0,300,0,0,0,0,0,0,0,0
122,21,29,0,0,200,215,0,0,36,348772,87,50,0,300,0,0,0,0,0,0,0,0
123,21,29,0,0,202,217,0,0,37,319870,88,50,0,300,0,0,0,0,0,0,0,0
124,21,29,0,0,202,219,0,0,37,303039,90,50,0,300,0,0,0,0,0,0,0,0
125,21,29,0,0,204,221,0,0,37,292771,91,50,0,300,0,0,0,0,0,0,0,0
126,21,29,0,0,202,223,1,0,37,265332,95,50,0,300,0,0,0,0,0,0,0,0
127,21,29,0,0,204,225,1,0,38,241617,97,50,0,300,0,0,0,0,0,0,0,0
128,21,29,0,0,204,225,1,0,38,227302,103,50,0,300,0,0,0,0,0,0,0,0
129,21,29,0,0,208,225,1,0,39,214595,106,50,0,300,0,0,0,0,0,0,0,0
130,21,29,0,0,212,225,1,0,39,200467,111,50,0,300,0,0,0,0,0,0,0,0
131,21,29,0,0,218,227,1,0,40,196337,115,50,0,300,0,0,0,0,0,0,0,0
132,21,29,0,0,218,227,1,0,40,180126,118,50,0,300,0,0,0,0,0,0,0,0
133,21,29,0,0,218,227,1,0,40,166406,126,50,0,300,0,0,0,0,0,0,0,0
134,21,29,0,0,220,227,1,0,40,146955,130,50,0,300,0,0,0,0,0,0,0,0
135,21,29,0,0,224,229,1,0,41,135907,140,50,0,300,0,0,0,0,0,0,0,0
136,21,29,0,0,224,229,1,0,41,129280,144,50,0,300,0,0,0,0,0,0,0,0
137,21,29,0,0,224,229,1,0,42,123508,149,50,0,300,0,0,0,0,0,0,0,0
138,21,29,0,0,224,229,1,0,42,116683,153,50,0,300,0,0,0,0,0,0,0,0
139,21,29,0,0,228,229,1,0,42,102550,163,50,0,300,0,0,0,0,0,0,0,0
140,21,29,0,0,230,231,1,0,42,91904,171,50,0,300,0,0,0,0,0,0,0,0
141,21,29,0,0,232,231,1,0,43,87576,180,50,0,300,0,0,0,0,0,0,0,0
142,21,29,0,0,234,233,1,0,43,84133,189,50,0,300,0,0,0,0,0,0,0,0
143,21,29,0,0,236,233,1,0,44,78858,199,50,0,300,0,0,0,0,0,0,0,0
144,21,29,0,0,236,237,1,0,44,73802,208,50,0,300,0,0,0,0,0,0,0,0
145,21,29,0,0,236,237,1,0,44,69414,222,50,0,300,0,0,0,0,0,0,0,0
146,21,29,0,0,236,233,1,1,44,63936,231,50,0,300,0,0,0,0,0,0,0,0
147,21,29,0,0,240,233,1,1,44,58624,245,50,0,300,0,0,0,0,0,0,0,0
148,21,29,0,0,242,235,1,1,44,51622,258,50,0,300,0,0,0,0,0,0,0,0
149,21,29,0,0,242,237,1,1,45,45044,269,50,0,300,0,0,0,0,0,0,0,0
150,21,29,0,0,242,239,1,1,45,44042,286,50,0,300,0,0,0,0,0,0,0,0
151,21,29,0,0,238,231,2,3,46,42630,304,50,0,300,0,0,0,0,0,0,0,0
152,21,29,0,0,238,231,2,3,46,41601,324,50,0,300,0,0,0,0,0,0,0,0
153,21,29,0,0,242,233,2,3,46,37861,347,50,0,300,0,0,0,0,0,0,0,0
154,21,29,0,0,242,237,2,3,46,35290,363,50,0,300,0,0,0,0,0,0,0,0
155,21,29,0,0,244,239,2,3,46,32612,387,50,0,300,0,0,0,0,0,0,0,0
156,21,29,0,0,244,239,2,3,46,30367,426,50,0,300,0,0,0,0,0,0,0,0
