tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,27939,10746,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,25551,11698,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,23321,12700,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,21641,13381,50,0,300,0,0,0,0,0,0,0,0
5,49,1,0,0,0,0,0,0,49,19894,13924,50,0,300,0,0,0,0,0,0,0,0
6,49,1,0,0,2,0,0,0,49,19191,14908,50,0,300,0,0,0,0,0,0,0,0
7,49,1,0,0,2,0,0,0,49,17841,15945,50,0,300,0,0,0,0,0,0,0,0
8,49,1,0,0,2,2,0,0,49,16802,17027,50,0,300,0,0,0,0,0,0,0,0
9,47,3,0,0,2,2,0,0,47,15574,18347,50,0,300,0,0,0,0,0,0,0,0
10,47,3,0,0,4,4,0,0,47,13747,19418,50,0,300,0,0,0,0,0,0,0,0
11,45,5,0,0,4,8,0,0,45,12789,20500,50,0,300,0,0,0,0,0,0,0,0
12,45,5,0,0,6,12,0,0,45,12199,21954,50,0,300,0,0,0,0,0,0,0,0
13,45,5,0,0,10,14,0,0,45,11195,23233,50,0,300,0,0,0,0,0,0,0,0
14,45,5,0,0,10,16,0,0,45,10313,24572,50,0,300,0,0,0,0,0,0,0,0
15,43,7,0,0,12,20,0,0,43,9683,26670,50,0,300,0,0,0,0,0,0,0,0
16,43,7,0,0,16,20,0,0,43,9210,28709,50,0,300,0,0,0,0,0,0,0,0
17,43,7,0,0,16,20,0,0,43,8174,30746,50,0,300,0,0,0,0,0,0,0,0
18,43,7,0,0,18,20,0,0,43,7420,32877,50,0,300,0,0,0,0,0,0,0,0
19,42,8,0,0,18,22,0,0,42,6803,34343,50,0,300,0,0,0,0,0,0,0,0
20,42,8,0,0,24,26,0,0,42,6352,36247,50,0,300,0,0,0,0,0,0,0,0
21,42,8,0,0,26,26,0,0,42,5671,39073,50,0,300,0,0,0,0,0,0,0,0
22,42,8,0,0,26,26,0,0,42,5564,42853,50,0,300,0,0,0,0,0,0,0,0
23,42,8,0,0,26,26,0,0,42,5110,45489,50,0,300,0,0,0,0,0,0,0,0
24,42,8,0,0,26,26,0,0,42,4924,47715,50,0,300,0,0,0,0,0,0,0,0
25,42,8,0,0,28,26,0,0,42,4472,49534,50,0,300,0,0,0,0,0,0,0,0
26,42,8,0,0,28,28,0,0,42,3966,52561,50,0,300,0,0,0,0,0,0,0,0
27,41,9,0,0,28,30,0,0,41,3727,56591,50,0,300,0,0,0,0,0,0,0,0
28,41,9,0,0,28,38,0,0,41,3375,59535,50,0,300,0,0,0,0,0,0,0,0
29,41,9,0,0,30,42,0,0,41,3113,62654,50,0,300,0,0,0,0,0,0,0,0
30,41,9,0,0,30,46,0,0,41,2973,66858,50,0,300,0,0,0,0,0,0,0,0
31,39,11,0,0,32,50,0,0,39,2769,71346,50,0,300,0,0,0,0,0,0,0,0
32,39,11,0,0,34,52,0,0,39,2623,75445,50,0,300,0,0,0,0,0,0,0,0
33,37,13,0,0,34,58,0,0,37,2418,79814,50,0,300,0,0,0,0,0,0,0,0
34,37,13,0,0,40,62,0,0,37,2340,85867,50,0,300,0,0,0,0,0,0,0,0
35,35,15,0,0,42,62,0,0,35,2223,93275,50,0,300,0,0,0,0,0,0,0,0
36,35,15,0,0,44,62,0,0,35,2000,99140,50,0,300,0,0,0,0,0,0,0,0
37,35,15,0,0,46,64,0,0,35,1895,107620,50,0,300,0,0,0,0,0,0,0,0
38,35,15,0,0,50,68,0,0,35,1746,115685,50,0,300,0,0,0,0,0,0,0,0
39,33,17,0,0,50,70,0,0,33,1545,124918,50,0,300,0,0,0,0,0,0,0,0
40,33,17,0,0,50,76,0,0,33,1429,134661,50,0,300,0,0,0,0,0,0,0,0
41,33,17,0,0,56,76,0,0,33,1270,145851,50,0,300,0,0,0,0,0,0,0,0
42,33,17,0,0,58,76,0,0,33,1138,156843,50,0,300,0,0,0,0,0,0,0,0
43,31,19,0,0,62,78,0,0,31,1050,167582,50,0,300,0,0,0,0,0,0,0,0
44,31,19,0,0,66,78,0,0,31,947,177740,50,0,300,0,0,0,0,0,0,0,0
45,31,19,0,0,66,78,0,0,31,858,191774,50,0,300,0,0,0,0,0,0,0,0
46,31,19,0,0,70,82,0,0,31,794,208298,50,0,300,0,0,0,0,0,0,0,0
47,30,20,0,0,72,86,0,0,30,732,223925,50,0,300,0,0,0,0,0,0,0,0
48,30,20,0,0,74,86,0,0,30,697,243818,50,0,300,0,0,0,0,0,0,0,0
49,28,22,0,0,76,86,0,0,28,632,261930,50,0,300,0,0,0,0,0,0,0,0
50,28,22,0,0,80,86,0,0,28,707,243890,50,0,300,0,0,0,0,0,0,0,0
51,28,22,0,0,82,88,0,0,28,785,231056,50,0,300,0,0,0,0,0,0,0,0
52,28,22,0,0,86,96,0,0,28,913,199516,50,0,300,0,0,0,0,0,0,0,0
53,26,24,0,0,86,98,0,0,26,1037,179206,50,0,300,0,0,0,0,0,0,0,0
54,26,24,0,0,90,102,0,0,26,1183,154992,50,0,300,0,0,0,0,0,0,0,0
55,25,25,0,0,90,106,0,0,25,1303,137455,50,0,300,0,0,0,0,0,0,0,0
56,25,25,0,0,96,110,0,0,25,1412,129684,50,0,300,0,0,0,0,0,0,0,0
57,24,26,0,0,102,110,0,0,24,1496,109136,50,0,300,0,0,0,0,0,0,0,0
58,24,26,0,0,106,114,0,0,24,1662,96444,50,0,300,0,0,0,0,0,0,0,0
59,22,28,0,0,110,118,0,0,22,1743,87597,50,0,300,0,0,0,0,0,0,0,0
60,22,28,0,0,116,120,0,0,22,1909,73379,50,0,300,0,0,0,0,0,0,0,0
61,22,28,0,0,124,130,0,0,22,2228,63460,50,0,300,0,0,0,0,0,0,0,0
62,22,28,0,0,126,130,0,0,22,2469,57565,50,0,300,0,0,0,0,0,0,0,0
63,20,30,0,0,130,130,0,0,20,2773,48935,50,0,300,0,0,0,0,0,0,0,0
64,20,30,0,0,132,132,0,0,20,2968,43841,50,0,300,0,0,0,0,0,0,0,0
65,19,31,0,0,136,140,0,0,19,3881,36960,50,0,300,0,0,0,0,0,0,0,0
66,19,31,0,0,140,140,0,0,19,4672,29037,50,0,300,0,0,0,0,0,0,0,0
67,18,32,0,0,146,146,0,0,18,5828,21700,50,0,300,0,0,0,0,0,0,0,0
68,18,32,0,0,152,146,0,0,18,7222,18862,50,0,300,0,0,0,0,0,0,0,0
69,18,32,0,0,156,146,0,0,18,9076,15898,50,0,300,0,0,0,0,0,0,0,0
70,18,32,0,0,160,148,0,0,18,10943,12946,50,0,300,0,0,0,0,0,0,0,0
71,18,32,0,0,162,154,0,0,18,13732,10183,50,0,300,0,0,0,0,0,0,0,0
72,18,32,0,0,162,162,1,0,18,16781,8420,50,0,300,0,0,0,0,0,0,0,0
73,18,32,0,0,164,162,1,0,18,20399,6617,50,0,300,0,0,0,0,0,0,0,0
74,18,32,0,0,164,162,1,0,18,25352,5343,50,0,300,0,0,0,0,0,0,0,0
75,18,32,0,0,166,162,1,0,18,30836,4342,50,0,300,0,0,0,0,0,0,0,0
76,18,32,0,0,166,166,1,0,18,39122,3556,50,0,300,0,0,0,0,0,0,0,0
77,18,32,0,0,170,170,1,0,19,48145,2679,50,0,300,0,0,0,0,0,0,0,0
78,18,32,0,0,170,172,1,0,19,57002,2174,50,0,300,0,0,0,0,0,0,0,0
79,18,32,0,0,172,174,1,0,19,71281,1718,50,0,300,0,0,0,0,0,0,0,0
80,18,32,0,0,172,176,1,0,19,88867,1377,50,0,300,0,0,0,0,0,0,0,0
81,18,32,0,0,176,176,1,0,20,108480,1209,50,0,300,0,0,0,0,0,0,0,0
82,18,32,0,0,184,178,1,0,20,120024,1021,50,0,300,0,0,0,0,0,0,0,0
83,18,32,0,0,184,180,1,0,21,144102,869,50,0,300,0,0,0,0,0,0,0,0
84,18,32,0,0,186,182,1,0,21,165310,733,50,0,300,0,0,0,0,0,0,0,0
85,18,32,0,0,186,184,1,0,22,182894,696,50,0,300,0,0,0,0,0,0,0,0
86,18,32,0,0,190,186,1,0,22,205137,617,50,0,300,0,0,0,0,0,0,0,0
87,18,32,0,0,194,186,1,0,23,257696,575,50,0,300,0,0,0,0,0,0,0,0
88,18,32,0,0,196,188,1,0,23,304000,509,50,0,300,0,0,0,0,0,0,0,0
89,18,32,0,0,196,188,1,0,24,356241,457,50,0,300,0,0,0,0,0,0,0,0
90,18,32,0,0,196,196,1,0,24,385100,379,50,0,300,0,0,0,0,0,0,0,0
91,18,32,0,0,196,196,1,0,24,466970,324,50,0,300,0,0,0,0,0,0,0,0
92,18,32,0,0,198,198,1,0,24,522079,309,50,0,300,0,0,0,0,0,0,0,0
93,18,32,0,0,198,200,1,0,25,609394,276,50,0,300,0,0,0,0,0,0,0,0
94,18,32,0,0,200,200,1,0,25,747379,230,50,0,300,0,0,0,0,0,0,0,0
95,18,32,0,0,200,202,1,0,25,853692,215,50,0,300,0,0,0,0,0,0,0,0
96,18,32,0,0,200,204,1,0,25,957234,191,50,0,300,0,0,0,0,0,0,0,0
97,18,32,0,0,202,204,1,0,26,1019549,166,50,0,300,0,0,0,0,0,0,0,0
98,18,32,0,0,202,204,1,0,26,1064888,141,50,0,300,0,0,0,0,0,0,0,0
99,18,32,0,0,208,206,1,0,26,1160372,118,50,0,300,0,0,0,0,0,0,0,0
100,18,32,0,0,208,206,1,0,26,1348706,107,50,0,300,0,0,0,0,0,0,0,0
101,18,32,0,0,210,208,1,0,26,1530916,91,50,0,300,0,0,0,0,0,0,0,0
102,18,32,0,0,212,208,1,0,26,1810526,83,50,0,300,0,0,0,0,0,0,0,0
103,18,32,0,0,214,208,1,0,27,1891510,73,50,0,300,0,0,0,0,0,0,0,0
104,18,32,0,0,214,208,1,0,27,2039770,65,50,0,300,0,0,0,0,0,0,0,0
105,18,32,0,0,216,208,1,0,28,2242712,57,50,0,300,0,0,0,0,0,0,0,0
106,18,32,0,0,218,208,1,0,28,2789079,52,50,0,300,0,0,0,0,0,0,0,0
107,18,32,0,0,216,214,2,0,29,3248962,46,50,0,300,0,0,0,0,0,0,0,0
108,18,32,0,0,216,216,2,0,29,3638913,44,50,0,300,0,0,0,0,0,0,0,0
109,18,32,0,0,216,216,2,0,29,3908415,40,50,0,300,0,0,0,0,0,0,0,0
110,18,32,0,0,218,222,2,0,29,4559846,35,50,0,300,0,0,0,0,0,0,0,0
111,18,32,0,0,219,218,2,1,29,4984715,35,50,0,300,0,0,0,0,0,0,0,0
112,18,32,0,0,223,218,2,1,29,5404730,34,50,0,300,0,0,0,0,0,0,0,0
113,18,32,0,0,225,220,2,0,29,6288429,33,50,0,300,0,0,0,0,0,1,0,0
114,18,32,0,0,225,220,2,0,29,7494086,28,50,0,300,0,0,0,0,0,1,0,0
115,18,32,0,0,229,226,2,0,30,7857145,28,50,0,300,0,0,0,0,0,1,0,0
116,18,32,0,0,231,226,2,0,30,7049157,28,50,0,300,0,0,0,0,0,1,0,0
117,18,32,0,0,233,228,2,0,30,6583976,28,50,0,300,0,0,0,0,0,1,0,0
118,18,32,0,0,235,228,2,0,30,6317292,28,50,0,300,0,0,0,0,0,1,0,0
119,18,32,0,0,235,232,2,0,31,5841389,28,50,0,300,0,0,0,0,0,1,0,0
120,18,32,0,0,235,232,2,0,31,5108888,28,50,0,300,0,0,0,0,0,1,0,0
121,18,32,0,0,235,236,2,0,31,4663457,28,50,0,300,0,0,0,0,0,1,0,0
122,18,32,0,0,239,238,2,0,31,4438450,28,50,0,300,0,0,0,0,0,1,0,0
123,18,32,0,0,239,240,2,0,31,4204235,28,50,0,300,0,0,0,0,0,1,0,0
124,18,32,0,0,239,240,2,0,31,3748979,28,50,0,300,0,0,0,0,0,1,0,0
125,18,32,0,0,239,242,2,0,32,3473390,28,50,0,300,0,0,0,0,0,1,0,0
126,18,32,0,0,243,244,2,0,32,3191481,28,50,0,300,0,0,0,0,0,1,0,0
127,18,32,0,0,247,246,2,0,32,2924257,28,50,0,300,0,0,0,0,0,1,0,0
128,18,32,0,0,249,250,2,0,32,2678771,28,50,0,300,0,0,0,0,0,1,0,0
129,18,32,0,0,249,250,2,0,32,2363238,28,50,0,300,0,0,0,0,0,1,0,0
130,18,32,0,0,253,250,2,0,32,2220916,28,50,0,300,0,0,0,0,0,1,0,0
131,18,32,0,0,257,252,2,0,33,2064476,28,50,0,300,0,0,0,0,0,1,0,0
132,18,32,0,0,257,252,2,0,33,1875509,28,50,0,300,0,0,0,0,0,1,0,0
133,18,32,0,0,259,254,2,0,33,1677154,28,50,0,300,0,0,0,0,0,1,0,0
134,18,32,0,0,263,254,2,0,33,1548599,28,50,0,300,0,0,0,0,0,1,0,0
135,18,32,0,0,265,256,2,0,33,1435045,28,50,0,300,0,0,0,0,0,1,0,0
136,18,32,0,0,261,258,3,0,33,1353976,28,50,0,300,0,0,0,0,0,1,0,0
137,18,32,0,0,261,260,3,0,34,1286381,28,50,0,300,0,0,0,0,0,1,0,0
138,18,32,0,0,261,260,3,0,34,1221402,28,50,0,300,0,0,0,0,0,1,0,0
139,18,32,0,0,261,260,3,0,35,1132808,28,50,0,300,0,0,0,0,0,1,0,0
140,18,32,0,0,261,262,3,0,35,1059624,28,50,0,300,0,0,0,0,0,1,0,0
141,18,32,0,0,263,264,3,0,35,982113,28,50,0,300,0,0,0,0,0,1,0,0
