tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
88,21,29,0,0,150,166,0,0,24,483439,391,50,0,300,0,0,0,0,0,0,0,0
89,21,29,0,0,154,170,0,0,25,532271,329,50,0,300,0,0,0,0,0,0,0,0
90,21,29,0,0,158,172,0,0,25,603276,282,50,0,300,0,0,0,0,0,0,0,0
91,21,29,0,0,158,174,0,0,26,692954,244,50,0,300,0,0,0,0,0,0,0,0
92,21,29,0,0,160,176,0,0,26,807118,215,50,0,300,0,0,0,0,0,0,0,0
93,21,29,0,0,164,176,0,0,27,900245,199,50,0,300,0,0,0,0,0,0,0,0
94,21,29,0,0,166,176,0,0,27,1097858,175,50,0,300,0,0,0,0,0,0,0,0
95,21,29,0,0,168,180,0,0,28,1331171,150,50,0,300,0,0,0,0,0,0,0,0
96,21,29,0,0,170,180,0,0,28,1521807,137,50,0,300,0,0,0,0,0,0,0,0
97,21,29,0,0,172,182,0,0,29,1623055,127,50,0,300,0,0,0,0,0,0,0,0
98,21,29,0,0,176,186,0,0,29,2008987,114,50,0,300,0,0,0,0,0,0,0,0
99,21,29,0,0,178,186,0,0,29,2394677,98,50,0,300,0,0,0,0,0,0,0,0
100,21,29,0,0,178,188,0,0,29,2869414,85,50,0,300,0,0,0,0,0,0,0,0
101,21,29,0,0,176,190,1,0,30,3265968,77,50,0,300,0,0,0,0,0,0,0,0
102,21,29,0,0,182,190,1,0,30,3074979,80,50,0,300,0,0,0,0,0,0,0,0
103,21,29,0,0,184,190,1,0,31,2886578,82,50,0,300,0,0,0,0,0,0,0,0
104,21,29,0,0,190,190,1,0,31,2632468,86,50,0,300,0,0,0,0,0,0,0,0
105,21,29,0,0,192,192,1,0,32,2522627,88,50,0,300,0,0,0,0,0,0,0,0
106,21,29,0,0,194,194,1,0,32,2290071,95,50,0,300,0,0,0,0,0,0,0,0
107,21,29,0,0,196,196,1,0,32,2090404,98,50,0,300,0,0,0,0,0,0,0,0
108,21,29,0,0,198,198,1,0,32,1949169,102,50,0,300,0,0,0,0,0,0,0,0
109,21,29,0,0,198,198,1,0,33,1739235,103,50,0,300,0,0,0,0,0,0,0,0
110,21,29,0,0,202,202,1,0,33,1709751,107,50,0,300,0,0,0,0,0,0,0,0
111,21,29,0,0,206,204,1,0,34,1621079,112,50,0,300,0,0,0,0,0,0,0,0
112,21,29,0,0,208,208,1,0,34,1473211,115,50,0,300,0,0,0,0,0,0,0,0
113,21,29,0,0,214,210,1,0,35,1371439,119,50,0,300,0,0,0,0,0,0,0,0
114,21,29,0,0,216,212,1,0,35,1282150,128,50,0,300,0,0,0,0,0,0,0,0
115,21,29,0,0,220,214,1,0,36,1173872,135,50,0,300,0,0,0,0,0,0,0,0
116,21,29,0,0,224,216,1,0,36,1088965,140,50,0,300,0,0,0,0,0,0,0,0
117,21,29,0,0,226,216,1,0,36,947033,146,50,0,300,0,0,0,0,0,0,0,0
118,21,29,0,0,230,216,1,0,36,882600,151,50,0,300,0,0,0,0,0,0,0,0
119,21,29,0,0,230,216,1,0,37,824807,155,50,0,300,0,0,0,0,0,0,0,0
120,21,29,0,0,234,220,1,0,37,787037,162,50,0,300,0,0,0,0,0,0,0,0
121,21,29,0,0,234,222,1,0,37,726385,169,50,0,300,0,0,0,0,0,0,0,0
122,21,29,0,0,234,225,1,0,37,687802,177,50,0,300,0,0,0,0,0,0,0,0
123,21,29,0,0,236,229,1,0,37,657291,182,50,0,300,0,0,0,0,0,0,0,0
124,21,29,0,0,236,233,1,0,37,624285,188,50,0,300,0,0,0,0,0,0,0,0
125,21,29,0,0,240,233,1,0,38,588331,200,50,0,300,0,0,0,0,0,0,0,0
126,21,29,0,0,240,233,1,0,38,528066,206,50,0,300,0,0,0,0,0,0,0,0
127,21,29,0,0,242,235,1,0,39,492579,213,50,0,300,0,0,0,0,0,0,0,0
128,21,29,0,0,242,235,1,0,39,445359,226,50,0,300,0,0,0,0,0,0,0,0
129,21,29,0,0,242,235,1,0,39,417392,241,50,0,300,0,0,0,0,0,0,0,0
130,21,29,0,0,246,237,1,0,39,389252,253,50,0,300,0,0,0,0,0,0,0,0
131,21,29,0,0,246,243,1,0,39,377961,266,50,0,300,0,0,0,0,0,0,0,0
132,21,29,0,0,246,245,1,0,39,365278,275,50,0,300,0,0,0,0,0,0,0,0
133,21,29,0,0,248,245,1,0,39,342768,301,50,0,300,0,0,0,0,0,0,0,0
134,21,29,0,0,248,245,1,0,39,330728,329,50,0,300,0,0,0,0,0,0,0,0
135,21,29,0,0,248,247,1,0,40,307834,338,50,0,300,0,0,0,0,0,0,0,0
136,21,29,0,0,250,249,1,0,40,284241,359,50,0,300,0,0,0,0,0,0,0,0
137,21,29,0,0,250,253,1,0,41,281576,380,50,0,300,0,0,0,0,0,0,0,0
138,21,29,0,0,252,255,1,0,41,260680,405,50,0,300,0,0,0,0,0,0,0,0
139,21,29,0,0,254,255,1,0,42,237376,437,50,0,300,0,0,0,0,0,0,0,0
140,21,29,0,0,256,255,1,0,42,223481,464,50,0,300,0,0,0,0,0,0,0,0
141,21,29,0,0,256,257,1,0,42,205023,487,50,0,300,0,0,0,0,0,0,0,0
142,21,29,0,0,256,259,1,0,42,203559,521,50,0,300,0,0,0,0,0,0,0,0
143,21,29,0,0,256,259,1,0,42,191229,567,50,0,300,0,0,0,0,0,0,0,0
144,21,29,0,0,256,263,1,0,42,178499,611,50,0,300,0,0,0,0,0,0,0,0
145,21,29,0,0,256,263,1,0,43,169232,637,50,0,300,0,0,0,0,0,0,0,0
146,21,29,0,0,256,263,1,0,43,152747,681,50,0,300,0,0,0,0,0,0,0,0
147,21,29,0,0,258,265,1,0,44,146557,738,50,0,300,0,0,0,0,0,0,0,0
148,21,29,0,0,260,265,1,0,44,132656,808,50,0,300,0,0,0,0,0,0,0,0
149,21,29,0,0,260,267,1,0,45,127011,851,50,0,300,0,0,0,0,0,0,0,0
150,21,29,0,0,260,269,1,0,45,120745,895,50,0,300,0,0,0,0,0,0,0,0
151,21,29,0,0,260,269,1,0,46,110033,948,50,0,300,0,0,0,0,0,0,0,0
152,21,29,0,0,260,271,1,0,46,106716,998,50,0,300,0,0,0,0,0,0,0,0
153,21,29,0,0,262,271,1,0,46,98745,1087,50,0,300,0,0,0,0,0,0,0,0
154,21,29,0,0,264,271,1,0,46,94672,1159,50,0,300,0,0,0,0,0,0,0,0
155,21,29,0,0,266,273,1,0,46,87506,1224,50,0,300,0,0,0,0,0,0,0,0
156,21,29,0,0,268,275,1,0,46,83180,1310,50,0,300,0,0,0,0,0,0,0,0
157,21,29,0,0,260,267,3,2,47,76660,1413,50,0,300,0,0,0,0,0,0,0,0
158,21,29,0,0,260,267,3,2,47,69990,1499,50,0,300,0,0,0,0,0,0,0,0
159,21,29,0,0,260,267,3,2,48,67817,1619,50,0,300,0,0,0,0,0,0,0,0
160,21,29,0,0,260,269,3,2,48,64828,1736,50,0,300,0,0,0,0,0,0,0,0
161,21,29,0,0,260,269,3,2,49,62767,1830,50,0,300,0,0,0,0,0,0,0,0
162,21,29,0,0,262,271,3,2,49,59778,1985,50,0,300,0,0,0,0,0,0,0,0
163,21,29,0,0,264,271,3,2,49,54557,2136,50,0,300,0,0,0,0,0,0,0,0
164,21,29,0,0,264,273,3,2,49,52665,2312,50,0,300,0,0,0,0,0,0,0,0
165,21,29,0,0,266,273,3,1,49,48041,2430,50,0,300,0,0,0,0,0,1,0,0
166,21,29,0,0,266,265,3,3,49,43224,2629,50,0,300,0,0,0,0,0,1,0,0
167,21,29,0,0,266,265,3,3,49,39438,2853,50,0,300,0,0,0,0,0,1,0,0
168,21,29,0,0,266,267,3,3,49,36462,2965,50,0,300,0,0,0,0,0,1,0,0
169,21,29,0,0,266,269,3,3,50,34891,3151,50,0,300,0,0,0,0,0,1,0,0
170,21,29,0,0,268,269,3,3,50,33308,3267,50,0,300,0,0,0,0,0,1,0,0
171,21,29,0,0,268,269,3,3,50,30575,3550,50,0,300,0,0,0,0,0,1,0,0
172,21,29,0,0,268,268,3,3,50,29105,3811,50,0,300,0,0,0,0,0,1,0,0
173,21,29,0,0,268,270,3,3,50,28027,4162,50,0,300,0,0,0,0,0,1,0,0
174,21,29,0,0,270,270,3,3,50,25034,4377,50,0,300,0,0,0,0,0,1,0,0
175,21,29,0,0,270,270,3,3,50,22929,4796,50,0,300,0,0,0,0,0,1,0,0
176,21,29,0,0,270,272,3,3,50,21093,5249,50,0,300,0,0,0,0,0,1,0,0
177,21,29,0,0,270,274,3,3,50,20043,5642,50,0,300,0,0,0,0,0,1,0,0
178,21,29,0,0,270,278,3,3,50,18818,5985,50,0,300,0,0,0,0,0,1,0,0
179,21,29,0,0,272,278,3,3,50,17280,6478,50,0,300,0,0,0,0,0,1,0,0
180,21,29,0,0,272,278,3,3,50,16111,6876,50,0,300,0,0,0,0,0,1,0,0
181,19,31,0,0,272,278,3,3,48,14955,7404,50,0,300,0,0,0,0,0,1,0,0
182,19,31,0,0,272,270,3,5,48,13930,7912,50,0,300,0,0,0,0,0,1,0,0
183,19,31,0,0,272,270,3,5,48,12495,8384,50,0,300,0,0,0,0,0,1,0,0
184,19,31,0,0,272,272,3,4,48,11800,8884,50,0,300,0,0,0,0,0,2,0,0
185,17,33,0,0,272,274,3,4,46,10921,9484,50,0,300,0,0,0,0,0,2,0,0
186,17,33,0,0,272,274,3,4,46,10229,10285,50,0,300,0,0,0,0,0,2,0,0
187,15,35,0,0,274,278,3,4,44,9618,10876,50,0,300,0,0,0,0,0,2,0,0
188,15,35,0,0,278,278,3,4,44,8821,11773,50,0,300,0,0,0,0,0,2,0,0
189,14,36,0,0,284,278,3,4,43,8472,12479,50,0,300,0,0,0,0,0,2,0,0
190,14,36,0,0,284,278,3,4,43,8000,13196,50,0,300,0,0,0,0,0,2,0,0
191,13,37,0,0,288,279,3,4,42,7515,14394,50,0,300,0,0,0,0,0,2,0,0
192,13,37,0,0,290,283,3,4,42,7375,15387,50,0,300,0,0,0,0,0,2,0,0
193,11,39,0,0,292,285,3,4,40,7034,16585,50,0,300,0,0,0,0,0,2,0,0
194,11,39,0,0,292,287,3,4,40,6659,17891,50,0,300,0,0,0,0,0,2,0,0
195,11,39,0,0,292,289,3,4,40,6043,18975,50,0,300,0,0,0,0,0,2,0,0
196,11,39,0,0,294,291,3,4,40,5541,20982,50,0,300,0,0,0,0,0,2,0,0
197,11,39,0,0,292,291,4,4,40,5109,21892,50,0,300,0,0,0,0,0,2,0,0
198,11,39,0,0,288,291,5,4,40,4617,23469,50,0,300,0,0,0,0,0,2,0,0
199,11,39,0,0,290,293,5,4,40,4270,25755,50,0,300,0,0,0,0,0,2,0,0
200,11,39,0,0,290,303,5,4,40,3894,28566,50,0,300,0,0,0,0,0,2,0,0
201,9,41,0,0,290,305,5,4,38,3645,31072,50,0,300,0,0,0,0,0,2,0,0
202,9,41,0,0,294,311,5,4,38,3347,33516,50,0,300,0,0,0,0,0,2,0,0
203,9,41,0,0,294,311,5,4,38,3157,35789,50,0,300,0,0,0,0,0,2,0,0
204,9,41,0,0,294,311,5,4,38,3035,38453,49,1,300,0,0,0,0,0,2,1,0
205,9,41,0,0,294,317,5,4,38,2700,40929,49,1,0,300,0,137,0,163,1,2,0
206,9,41,0,0,294,319,5,4,38,2500,43197,49,1,0,0,300,137,0,163,1,3,0
207,8,42,0,0,296,317,5,5,37,2290,46350,49,1,0,0,300,137,0,163,1,4,0
208,8,42,0,0,298,317,5,5,37,2046,50511,49,1,0,0,300,137,0,163,1,5,0
209,6,44,0,0,300,319,5,5,35,1984,53783,49,1,0,0,300,137,0,163,1,6,0
210,6,44,0,0,300,319,5,5,35,1861,57234,49,1,0,0,300,137,0,163,1,7,0
211,6,44,0,0,300,317,5,6,35,1697,60054,48,2,0,0,300,137,0,163,1,7,2
212,6,44,0,0,302,317,5,6,35,1514,62764,48,2,0,0,300,137,0,163,1,8,3
213,4,46,0,0,304,321,5,6,33,1439,67168,48,2,0,0,300,137,0,163,1,10,3
214,4,46,0,0,306,325,5,6,33,1344,71364,48,2,0,0,300,137,0,163,1,10,5
215,3,47,0,0,308,325,5,6,32,1257,76025,48,2,0,0,300,137,0,163,1,11,6
216,3,47,0,0,308,325,5,6,32,1155,81632,48,2,0,0,300,137,0,163,1,12,7
217,3,47,0,0,306,321,6,7,32,1070,87819,48,2,0,0,300,137,0,163,1,14,7
218,3,47,0,0,308,321,5,7,32,977,95283,46,4,0,0,300,137,1,163,1,15,10
219,3,47,0,0,308,327,5,7,32,935,103618,46,4,0,0,300,137,1,163,1,19,10
220,3,47,0,0,308,327,5,7,32,858,111187,45,5,0,0,300,137,1,163,1,22,12
221,2,48,0,0,310,329,5,7,31,776,119844,44,6,0,0,300,137,1,163,1,26,14
222,2,48,0,0,310,331,5,7,31,725,129912,44,6,0,0,300,137,1,163,1,28,18
223,1,49,0,0,312,333,4,7,30,673,135621,44,6,0,0,300,137,2,163,1,30,22
224,1,49,0,0,314,333,4,7,30,608,147713,44,6,0,0,300,137,2,163,1,32,26
225,0,50,0,0,318,333,4,7,29,719,128603,44,6,0,0,300,137,2,163,1,35,29
226,0,50,0,0,318,335,4,7,29,809,111750,43,7,0,0,300,137,2,163,1,37,34
227,0,50,0,0,322,335,4,8,29,909,105205,43,7,0,0,300,137,2,163,1,41,37
228,0,50,0,0,326,335,4,8,29,1011,91383,43,7,0,0,300,137,2,163,1,45,40
229,0,50,0,0,324,337,5,8,28,1097,77663,43,7,0,0,300,137,2,163,1,47,45
230,0,50,0,0,330,341,5,8,28,1329,67664,43,7,0,0,300,137,2,163,1,49,50
231,0,50,0,0,331,343,5,8,28,1506,59706,43,7,0,0,300,137,2,163,1,55,51
232,0,50,0,0,331,343,5,8,28,1759,47501,42,8,0,0,300,137,2,163,1,59,55
233,0,50,0,0,331,343,5,8,27,2028,40167,42,8,0,0,300,137,2,163,1,61,61
234,0,50,0,0,331,345,5,8,27,2452,34353,41,9,0,0,300,137,2,163,1,66,65
235,0,50,0,0,331,345,5,8,25,2954,31166,41,9,0,0,300,137,2,163,1,71,69
236,0,50,0,0,331,345,5,8,25,3397,26827,41,9,0,0,300,137,2,163,1,75,74
237,0,50,0,0,332,345,5,8,25,3970,23776,40,10,0,0,300,137,2,163,1,80,79
238,0,50,0,0,332,345,5,8,25,4433,22767,40,10,0,0,300,137,2,163,1,82,87
239,0,50,0,0,332,345,5,8,23,4702,20854,39,11,0,0,300,137,2,163,1,90,90
240,0,50,0,0,332,345,5,8,23,5076,19033,39,11,0,0,300,137,2,163,1,97,94
241,0,50,0,0,332,349,5,8,22,5506,17511,39,11,0,0,300,137,2,163,1,102,100
242,0,50,0,0,328,347,6,9,22,5561,15898,39,11,0,0,300,137,3,163,1,106,107
243,0,50,0,0,332,349,6,9,21,6345,13864,39,11,0,0,300,137,3,163,1,113,111
244,0,50,0,0,334,351,6,9,21,7568,11783,38,12,0,0,300,137,3,163,1,118,118
245,0,50,0,0,336,353,6,9,21,9595,10654,38,12,0,0,300,137,3,163,1,124,124
246,0,50,0,0,336,349,7,10,21,10724,9405,38,12,0,0,300,137,3,163,1,130,130
247,0,50,0,0,336,353,7,10,19,11581,8118,38,12,0,0,300,137,3,163,1,133,139
248,0,50,0,0,336,353,7,10,19,14430,6449,38,12,0,0,300,137,3,163,1,140,144
249,0,50,0,0,340,353,7,10,19,17413,5439,37,13,0,0,300,137,3,163,1,148,149
250,0,50,0,0,340,353,7,10,19,21745,4387,37,13,0,0,300,137,3,163,1,155,155
251,0,50,0,0,340,355,7,10,19,27806,3683,37,13,0,0,300,137,3,163,1,160,163
252,0,50,0,0,339,351,7,10,19,32875,2953,37,13,0,0,300,137,3,163,2,167,169
253,0,50,0,0,339,351,7,10,19,41684,2542,37,13,0,0,300,137,3,163,2,172,177
254,0,50,0,0,339,351,7,10,19,51307,2037,37,13,0,0,300,137,3,163,2,178,184
255,0,50,0,0,339,351,7,10,19,62877,1572,37,13,0,0,300,137,3,163,2,188,187
256,0,50,0,0,339,351,7,10,19,78281,1310,35,15,0,0,300,137,3,163,2,196,194
257,0,50,0,0,336,351,8,10,19,95552,1022,34,16,0,0,300,137,3,163,2,202,204
258,0,50,0,0,336,351,8,10,19,119049,786,34,16,0,0,300,137,3,163,2,214,208
259,0,50,0,0,338,353,8,10,20,136355,717,33,17,0,0,300,137,3,163,2,221,218
260,0,50,0,0,338,353,8,10,20,167051,596,34,16,0,0,300,137,3,163,2,231,224
261,0,50,0,0,330,356,10,10,21,178670,581,33,17,0,0,300,137,3,163,2,239,233
262,0,50,0,0,330,356,10,10,21,212681,489,33,17,0,0,300,137,3,163,2,249,240
263,0,50,0,0,330,356,10,10,22,237321,440,32,18,0,0,300,137,3,163,2,259,248
264,0,50,0,0,332,356,10,10,22,254161,400,32,18,0,0,300,137,3,163,2,266,259
265,0,50,0,0,336,356,10,10,23,277111,352,32,18,0,0,300,137,3,163,2,275,268
266,0,50,0,0,338,356,10,10,23,323710,318,32,18,0,0,300,137,3,163,2,285,276
267,0,50,0,0,328,354,12,11,23,366241,273,33,17,0,0,300,137,3,163,2,294,284
268,0,50,0,0,328,354,12,11,23,408731,239,34,16,0,0,300,137,3,163,2,305,289
269,0,50,0,0,330,358,12,11,23,481052,200,33,17,0,0,300,137,3,163,2,318,293
270,0,50,0,0,332,360,12,11,23,530039,177,33,17,0,0,300,137,3,163,2,327,301
271,0,50,0,0,334,360,12,11,23,608530,167,31,19,0,0,300,137,3,163,2,333,314
272,0,50,0,0,336,355,12,12,23,711918,151,31,19,0,0,300,137,3,163,2,342,324
273,0,50,0,0,336,357,12,12,24,898072,142,31,19,0,0,300,137,3,163,2,350,335
274,0,50,0,0,336,361,12,12,24,1057861,126,31,19,0,0,300,137,3,163,2,360,344
275,0,50,0,0,336,361,12,12,24,1343290,107,28,22,0,0,300,137,3,163,2,367,359
276,0,50,0,0,336,361,12,12,24,1496924,93,27,23,0,0,300,137,3,163,2,383,366
277,0,50,0,0,339,355,12,14,24,1542218,82,26,24,0,0,300,137,3,163,2,391,382
278,0,50,0,0,341,357,12,14,24,1703152,71,25,25,0,0,300,137,3,163,2,405,393
279,0,50,0,0,341,357,12,13,24,1939567,61,26,24,0,0,300,137,3,163,3,417,405
280,0,50,0,0,341,359,12,13,24,2357488,55,27,23,0,0,300,137,3,163,3,430,415
281,0,50,0,0,345,365,12,13,24,2763668,51,28,22,0,0,300,137,3,163,3,439,428
282,0,50,0,0,345,365,12,14,24,2922564,48,29,21,0,0,300,137,3,163,3,448,440
283,0,50,0,0,345,365,12,14,24,3233615,42,26,24,0,0,300,137,3,163,3,456,456
