tick,aep_active,aep_hyperactive,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory,condition
476.0,0.0,50.0,352.6,344.0,32.7,34.4,31.3,4536080.1,231.7,26.4,23.6,51.5,8.8,239.7,347.8,100.1,359.4,105.7,3285.4,3287.7,baseline
477.0,0.0,50.0,352.1,343.4,32.7,34.5,31.6,4753763.9,242.5,26.7,23.3,51.3,8.9,239.8,335.6,103.0,347.8,109.1,3296.5,3299.9,baseline
478.0,0.0,50.0,352.1,343.8,32.7,34.4,31.6,5353578.6,256.9,26.3,23.7,50.9,9.1,240.0,339.1,102.8,350.3,109.3,3308.4,3311.7,baseline
479.0,0.0,50.0,352.1,343.8,32.7,34.3,31.9,5997513.3,269.8,26.5,23.5,50.8,8.9,240.3,342.4,102.5,353.1,109.3,3320.7,3322.9,baseline
480.0,0.0,50.0,352.3,344.0,32.7,34.3,31.9,6535550.9,283.8,26.6,23.4,50.8,8.9,240.3,346.1,102.4,355.7,109.2,3331.8,3335.2,baseline
481.0,0.0,50.0,349.5,342.8,33.3,34.6,32.4,7497792.7,298.6,26.7,23.3,50.8,8.9,240.3,350.4,102.1,357.5,109.4,3343.5,3346.8,baseline
482.0,0.0,50.0,349.4,342.8,33.3,34.5,32.4,8544853.4,313.4,26.8,23.2,50.8,8.9,240.3,342.0,104.3,346.9,112.2,3353.1,3360.4,baseline
483.0,0.0,50.0,349.8,342.8,33.3,34.4,32.7,9529900.7,334.8,27.0,23.0,50.8,8.9,240.3,343.8,104.5,350.1,111.9,3364.3,3372.2,baseline
484.0,0.0,50.0,350.0,343.0,33.2,34.4,32.7,9729855.2,359.2,27.1,22.9,50.8,8.9,240.3,345.7,105.1,353.6,111.7,3375.7,3383.7,baseline
485.0,0.0,50.0,350.2,343.2,33.2,34.4,33.1,10835189.5,393.8,27.2,22.8,50.8,8.9,240.3,348.9,104.9,355.8,111.8,3387.3,3394.9,baseline
486.0,0.0,50.0,350.4,341.6,33.2,34.7,33.1,12045804.5,420.2,26.6,23.4,50.8,8.9,240.3,352.1,105.1,359.3,111.8,3398.9,3406.7,baseline
487.0,0.0,50.0,348.8,341.3,33.4,34.7,33.6,13441687.2,459.0,27.1,22.9,50.8,8.9,240.3,341.2,108.0,345.9,115.5,3410.2,3418.3,baseline
488.0,0.0,50.0,349.2,341.7,33.4,34.7,33.6,16016455.8,491.7,26.7,23.3,50.8,8.9,240.3,343.5,108.0,349.3,115.6,3422.3,3429.5,baseline
489.0,0.0,50.0,349.2,342.1,33.4,34.7,33.8,17452578.3,517.7,26.4,23.6,50.8,8.9,240.3,347.0,108.0,352.3,115.4,3434.3,3441.1,baseline
490.0,0.0,50.0,349.8,342.6,33.3,34.7,33.8,20200928.1,563.6,25.8,24.2,50.8,8.8,240.4,349.9,108.0,357.3,115.0,3446.9,3452.7,baseline
491.0,0.0,50.0,348.5,342.8,33.6,34.7,34.5,21579402.4,593.0,25.4,24.6,50.8,8.8,240.4,353.5,107.9,360.0,114.8,3458.5,3465.7,baseline
492.0,0.0,50.0,347.3,342.2,33.8,34.8,34.5,20230755.1,634.0,25.1,24.9,50.8,8.8,240.4,339.9,111.1,349.6,117.2,3471.6,3477.5,baseline
493.0,0.0,50.0,347.3,342.2,33.8,34.8,34.7,18722606.0,691.9,25.1,24.9,50.8,8.8,240.4,342.4,110.8,352.0,117.5,3482.4,3491.6,baseline
494.0,0.0,50.0,347.3,342.2,33.7,34.7,34.7,17158379.4,739.8,25.5,24.5,50.8,8.8,240.4,345.7,111.1,354.1,117.5,3495.2,3503.3,baseline
495.0,0.0,50.0,347.7,342.4,33.7,34.7,34.8,15500878.1,804.7,25.2,24.8,50.8,8.8,240.4,349.2,111.1,357.1,117.5,3507.9,3515.4,baseline
496.0,0.0,50.0,346.3,340.5,34.0,35.2,34.8,14933875.6,888.0,25.1,24.9,50.8,8.8,240.4,350.1,111.7,359.4,117.4,3521.9,3526.3,baseline
497.0,0.0,50.0,346.0,339.6,34.1,35.3,35.2,14373362.7,980.1,24.5,25.5,50.8,8.8,240.4,336.1,115.1,345.3,120.9,3533.6,3540.1,baseline
498.0,0.0,50.0,346.0,339.6,34.1,35.4,35.2,13153373.7,1047.8,24.9,25.1,50.8,8.8,240.4,339.0,115.2,347.7,120.7,3546.8,3552.0,baseline
499.0,0.0,50.0,346.4,340.0,34.0,35.4,35.7,11798957.3,1129.6,24.7,25.3,50.8,8.8,240.4,340.5,115.7,350.9,120.5,3559.3,3564.8,baseline
500.0,0.0,50.0,346.6,340.6,33.9,35.3,35.7,11054054.0,1227.6,25.0,25.0,50.8,8.8,240.4,343.8,115.7,353.2,120.9,3571.9,3577.2,baseline
