tick,aep_active,aep_hyperactive,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
0.0,1.3984117975602017,1.3984117975602022,4.157990967870047,3.6270588023294517,0.0,0.0,1.3984117975602017,1031.0743264511375,1119.4591154263348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.3984117975602017,1.3984117975602022,4.732863826479693,4.087922591134904,0.0,0.0,1.3984117975602017,981.6730673249172,1187.8247579317226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6499158227686117,1.6499158227686108,5.146735750831676,4.788875998951458,0.0,0.0,1.6499158227686117,1300.2275185520423,1429.8306193392282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6499158227686117,1.6499158227686108,5.077182070575939,5.146735750831676,0.0,0.0,1.6499158227686117,1206.1858894880174,1600.6001686867337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0027758514399734,2.0027758514399734,5.270462766947299,5.58171618371586,0.0,0.0,2.0027758514399734,1109.1038674934323,1894.838615232911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0027758514399734,2.0027758514399734,5.168279318217149,5.89161362540952,0.0,0.0,2.0027758514399734,1042.2058657802052,2085.4063526218474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8737959096740258,1.873795909674026,5.316640543300503,6.892830413633511,0.0,0.0,1.8737959096740258,982.8341162169737,2110.4644986353123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8737959096740258,1.873795909674026,5.815687596683837,7.6739096221475585,0.0,0.0,1.8737959096740258,866.5002981342054,2165.1626805700607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5776212754932306,1.577621275493231,6.380525927469546,7.8993670632526,0.0,0.0,1.5776212754932306,783.1548803823332,2430.3792205241466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5776212754932306,1.577621275493231,6.356099432828281,7.8993670632526,0.0,0.0,1.5776212754932306,814.8604856729224,2567.642241002001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6633299933166197,1.66332999331662,7.269418439218122,8.804039476916895,0.0,0.0,1.6633299933166197,810.0393749003126,2593.9253480220104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6633299933166197,1.66332999331662,8.134972512416853,9.131143289740763,0.0,0.0,1.6633299933166197,808.5389016958651,2762.6872505668175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
