tick,aep_active,aep_hyperactive,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory,condition
112.0,14.733333333333333,35.266666666666666,236.33333333333334,226.93333333333334,0.7333333333333333,1.1333333333333333,23.533333333333335,8017837.666666667,437.2,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,unhealthy
113.0,14.733333333333333,35.266666666666666,238.6,228.13333333333333,0.7333333333333333,1.1333333333333333,24.133333333333333,8684338.8,374.2,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,unhealthy
114.0,14.733333333333333,35.266666666666666,240.33333333333334,230.0,0.7333333333333333,1.1333333333333333,24.133333333333333,9494723.866666667,298.6,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,unhealthy
115.0,14.733333333333333,35.266666666666666,241.93333333333334,232.0,0.8,1.1333333333333333,24.8,10550280.266666668,260.53333333333336,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,unhealthy
116.0,14.733333333333333,35.266666666666666,243.86666666666667,233.86666666666667,0.9333333333333333,1.2,24.8,11721435.2,228.13333333333333,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,unhealthy
117.0,14.733333333333333,35.266666666666666,246.2,234.66666666666666,0.9333333333333333,1.4666666666666666,25.4,13462302.666666666,203.13333333333333,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,unhealthy
118.0,14.733333333333333,35.266666666666666,247.93333333333334,235.6,0.9333333333333333,1.5333333333333334,25.4,14601778.333333334,167.8,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,unhealthy
119.0,14.733333333333333,35.266666666666666,250.06666666666666,237.33333333333334,0.9333333333333333,1.4666666666666666,25.866666666666667,15955496.2,139.53333333333333,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,unhealthy
120.0,14.733333333333333,35.266666666666666,252.06666666666666,239.73333333333332,0.9333333333333333,1.4666666666666666,25.866666666666667,17196660.2,112.53333333333333,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,unhealthy
121.0,14.733333333333333,35.266666666666666,252.93333333333334,241.46666666666667,1.0666666666666667,1.4666666666666666,26.533333333333335,17539687.4,94.26666666666667,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,unhealthy
122.0,14.733333333333333,35.266666666666666,254.93333333333334,243.6,1.0666666666666667,1.4666666666666666,26.533333333333335,17601828.666666668,81.73333333333333,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,unhealthy
123.0,14.733333333333333,35.266666666666666,256.93333333333334,244.93333333333334,1.1333333333333333,1.4666666666666666,27.0,18281667.933333334,70.13333333333334,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,unhealthy
124.0,14.733333333333333,35.266666666666666,259.3333333333333,247.06666666666666,1.1333333333333333,1.4666666666666666,27.0,18727361.266666666,64.13333333333334,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,unhealthy
125.0,14.733333333333333,35.266666666666666,261.06666666666666,249.2,1.1333333333333333,1.5333333333333334,27.466666666666665,18134165.933333334,57.06666666666667,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,unhealthy
126.0,14.733333333333333,35.266666666666666,262.6666666666667,251.06666666666666,1.2666666666666666,1.5333333333333334,27.466666666666665,17463177.866666667,50.4,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,unhealthy
127.0,14.733333333333333,35.266666666666666,262.53333333333336,253.53333333333333,1.5333333333333334,1.4666666666666666,27.8,17334471.8,45.8,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,unhealthy
128.0,14.733333333333333,35.266666666666666,264.0,254.73333333333332,1.5333333333333334,1.5333333333333334,27.8,16689972.933333334,42.0,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,unhealthy
129.0,14.733333333333333,35.266666666666666,265.2,255.8,1.5333333333333334,1.5333333333333334,28.133333333333333,16683891.8,39.13333333333333,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,unhealthy
130.0,14.733333333333333,35.266666666666666,266.93333333333334,257.26666666666665,1.5333333333333334,1.5333333333333334,28.133333333333333,16047159.666666666,37.266666666666666,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,unhealthy
131.0,14.733333333333333,35.266666666666666,268.46666666666664,258.4,1.6,1.6,28.8,15506337.8,35.4,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,unhealthy
132.0,14.733333333333333,35.266666666666666,269.6666666666667,260.6,1.7333333333333334,1.5333333333333334,28.8,14987324.4,33.333333333333336,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,unhealthy
133.0,14.733333333333333,35.266666666666666,271.93333333333334,262.06666666666666,1.7333333333333334,1.5333333333333334,29.266666666666666,14620288.133333333,32.46666666666667,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,unhealthy
134.0,14.733333333333333,35.266666666666666,273.8,263.4,1.7333333333333334,1.5333333333333334,29.266666666666666,14117270.666666666,31.333333333333332,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,unhealthy
135.0,14.733333333333333,35.266666666666666,275.26666666666665,265.1333333333333,1.7333333333333334,1.5333333333333334,29.866666666666667,13611691.0,30.4,50.0,0.0,300.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,unhealthy
136.0,14.733333333333333,35.266666666666666,276.8666666666667,265.4,1.7333333333333334,1.8666666666666667,29.866666666666667,13136841.666666666,29.666666666666668,50.0,0.0,300.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.0,0.0,unhealthy
137.0,14.733333333333333,35.266666666666666,278.6666666666667,265.6,1.8,2.2,30.466666666666665,12607595.333333334,28.933333333333334,50.0,0.0,300.0,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.0,0.0,unhealthy
138.0,14.733333333333333,35.266666666666666,280.8,267.06666666666666,1.8,2.2,30.466666666666665,12683313.8,28.0,50.0,0.0,300.0,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.0,0.0,unhealthy
139.0,14.733333333333333,35.266666666666666,282.53333333333336,268.1333333333333,1.8,2.2,31.133333333333333,12456760.4,27.6,50.0,0.0,300.0,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,unhealthy
140.0,14.733333333333333,35.266666666666666,283.6,270.0,1.8,2.2,31.133333333333333,12376769.133333333,27.333333333333332,50.0,0.0,300.0,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,unhealthy
141.0,14.733333333333333,35.266666666666666,285.2,270.26666666666665,1.8,2.4,31.666666666666668,11712766.533333333,27.0,50.0,0.0,300.0,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,unhealthy
142.0,14.733333333333333,35.266666666666666,286.8,271.2,1.8,2.466666666666667,31.666666666666668,11853665.866666667,26.666666666666668,50.0,0.0,300.0,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,unhealthy
143.0,14.733333333333333,35.266666666666666,288.1333333333333,273.2,1.8,2.4,32.13333333333333,11779528.933333334,26.466666666666665,49.93333333333333,0.06666666666666667,300.0,0.0,0.0,0.0,0.2,0.0,0.4,0.06666666666666667,0.0,unhealthy
144.0,14.733333333333333,35.266666666666666,289.73333333333335,274.4,1.8,2.4,32.13333333333333,11913405.2,26.333333333333332,49.93333333333333,0.06666666666666667,280.0,20.0,0.0,9.933333333333334,0.13333333333333333,10.066666666666666,0.4,0.06666666666666667,0.06666666666666667,unhealthy
145.0,14.733333333333333,35.266666666666666,291.46666666666664,276.26666666666665,1.8,2.2666666666666666,32.6,11903172.466666667,26.133333333333333,49.93333333333333,0.06666666666666667,280.0,20.0,0.0,19.733333333333334,0.13333333333333333,20.266666666666666,0.5333333333333333,0.13333333333333333,0.06666666666666667,unhealthy
146.0,14.733333333333333,35.266666666666666,291.8666666666667,276.06666666666666,2.0,2.6666666666666665,32.6,12214554.266666668,25.933333333333334,49.93333333333333,0.06666666666666667,280.0,14.6,5.4,26.733333333333334,0.2,27.333333333333332,0.6,0.2,0.06666666666666667,unhealthy
147.0,14.733333333333333,35.266666666666666,292.26666666666665,277.6,2.1333333333333333,2.7333333333333334,32.86666666666667,13081111.933333334,25.8,49.86666666666667,0.13333333333333333,280.0,7.2,12.8,29.8,0.3333333333333333,30.933333333333334,0.6,0.26666666666666666,0.13333333333333333,unhealthy
148.0,14.733333333333333,35.266666666666666,292.93333333333334,278.53333333333336,2.1333333333333333,2.7333333333333334,32.86666666666667,13060234.8,25.8,49.86666666666667,0.13333333333333333,260.0,24.866666666666667,15.133333333333333,42.93333333333333,0.3333333333333333,42.666666666666664,0.6,0.3333333333333333,0.2,unhealthy
149.0,14.733333333333333,35.266666666666666,294.26666666666665,280.0,2.1333333333333333,2.7333333333333334,33.13333333333333,13812452.2,25.8,49.86666666666667,0.13333333333333333,260.0,4.866666666666666,35.13333333333333,45.46666666666667,0.3333333333333333,44.733333333333334,0.6666666666666666,0.4,0.26666666666666666,unhealthy
150.0,14.733333333333333,35.266666666666666,294.93333333333334,281.6,2.066666666666667,2.7333333333333334,33.13333333333333,14672947.4,25.733333333333334,49.8,0.2,260.0,4.266666666666667,35.733333333333334,47.6,0.4,46.8,0.6666666666666666,0.5333333333333333,0.3333333333333333,unhealthy
151.0,14.733333333333333,35.266666666666666,295.26666666666665,282.3333333333333,2.3333333333333335,2.8666666666666667,33.53333333333333,15565340.466666667,25.733333333333334,49.8,0.2,260.0,2.4,37.6,48.333333333333336,0.5333333333333333,47.8,0.6666666666666666,0.6666666666666666,0.4,unhealthy
152.0,14.733333333333333,35.266666666666666,295.6,282.8666666666667,2.466666666666667,3.0,33.53333333333333,16374043.266666668,25.733333333333334,49.8,0.2,260.0,2.1333333333333333,37.86666666666667,49.13333333333333,0.6666666666666666,47.4,1.0,0.8666666666666667,0.4,unhealthy
153.0,14.733333333333333,35.266666666666666,296.8,284.6,2.466666666666667,3.0,34.06666666666667,17812271.2,25.733333333333334,49.8,0.2,260.0,1.3333333333333333,38.666666666666664,49.8,0.6666666666666666,48.06666666666667,1.0,0.9333333333333333,0.5333333333333333,unhealthy
154.0,14.733333333333333,35.266666666666666,298.4,285.53333333333336,2.466666666666667,3.066666666666667,34.06666666666667,19122286.866666667,25.733333333333334,49.733333333333334,0.26666666666666666,260.0,0.9333333333333333,39.06666666666667,50.2,0.6666666666666666,48.266666666666666,1.0666666666666667,1.0,0.7333333333333333,unhealthy
155.0,14.733333333333333,35.266666666666666,299.3333333333333,287.53333333333336,2.533333333333333,3.066666666666667,34.86666666666667,21912709.0,25.733333333333334,49.733333333333334,0.26666666666666666,260.0,0.7333333333333333,39.266666666666666,50.4,0.6666666666666666,48.8,1.0666666666666667,1.2,0.8,unhealthy
156.0,14.733333333333333,35.266666666666666,299.53333333333336,287.06666666666666,2.8666666666666667,3.4,34.86666666666667,24013067.533333335,25.733333333333334,49.733333333333334,0.26666666666666666,260.0,0.4666666666666667,39.53333333333333,50.733333333333334,0.6666666666666666,48.4,1.2,1.4,0.8666666666666667,unhealthy
157.0,14.733333333333333,35.266666666666666,299.8666666666667,287.6,3.066666666666667,3.466666666666667,35.46666666666667,26062972.466666665,25.733333333333334,49.733333333333334,0.26666666666666666,260.0,0.4666666666666667,39.53333333333333,50.8,0.7333333333333333,46.86666666666667,1.7333333333333334,1.4666666666666666,1.0666666666666667,unhealthy
158.0,14.733333333333333,35.266666666666666,302.26666666666665,288.53333333333336,3.066666666666667,3.533333333333333,35.46666666666667,29213594.133333333,25.733333333333334,49.6,0.4,260.0,0.4666666666666667,39.53333333333333,50.8,0.7333333333333333,47.333333333333336,1.7333333333333334,1.6,1.3333333333333333,unhealthy
159.0,14.733333333333333,35.266666666666666,303.8666666666667,289.73333333333335,3.066666666666667,3.533333333333333,35.86666666666667,32345932.2,25.733333333333334,49.6,0.4,260.0,0.4,39.6,51.0,0.7333333333333333,47.53333333333333,1.7333333333333334,1.7333333333333334,1.6,unhealthy
160.0,14.733333333333333,35.266666666666666,304.6666666666667,291.6,3.066666666666667,3.533333333333333,35.86666666666667,34560815.333333336,25.8,49.6,0.4,260.0,0.4,39.6,51.333333333333336,0.7333333333333333,47.6,1.7333333333333334,2.0,1.7333333333333334,unhealthy
161.0,14.733333333333333,35.266666666666666,305.6666666666667,292.26666666666665,3.2,3.6,36.266666666666666,30644203.066666666,25.8,49.53333333333333,0.4666666666666667,260.0,0.4,39.6,51.46666666666667,0.7333333333333333,47.86666666666667,1.7333333333333334,2.2,2.0,unhealthy
162.0,14.733333333333333,35.266666666666666,306.06666666666666,292.93333333333334,3.2666666666666666,3.7333333333333334,36.266666666666666,28627850.2,25.866666666666667,49.53333333333333,0.4666666666666667,260.0,0.4,39.6,50.733333333333334,0.9333333333333333,47.13333333333333,1.9333333333333333,2.3333333333333335,2.3333333333333335,unhealthy
163.0,14.733333333333333,35.266666666666666,306.3333333333333,294.6666666666667,3.2666666666666666,3.7333333333333334,36.8,26570356.066666666,25.866666666666667,49.53333333333333,0.4666666666666667,260.0,0.4,39.6,51.0,0.9333333333333333,47.266666666666666,2.0,2.6,2.533333333333333,unhealthy
164.0,14.733333333333333,35.266666666666666,307.8,295.6,3.2666666666666666,3.7333333333333334,36.8,24825178.0,25.866666666666667,49.46666666666667,0.5333333333333333,260.0,0.4,39.6,51.333333333333336,0.9333333333333333,47.333333333333336,2.0,2.933333333333333,2.7333333333333334,unhealthy
165.0,14.733333333333333,35.266666666666666,308.46666666666664,297.46666666666664,3.2,3.6666666666666665,37.333333333333336,22781992.933333334,25.866666666666667,49.46666666666667,0.5333333333333333,260.0,0.4,39.6,51.333333333333336,1.0666666666666667,47.46666666666667,2.0,3.3333333333333335,2.8666666666666667,unhealthy
166.0,14.733333333333333,35.266666666666666,308.0,297.8,3.466666666666667,4.0,37.333333333333336,21780779.0,25.866666666666667,49.333333333333336,0.6666666666666666,260.0,0.4,39.6,51.6,1.1333333333333333,47.6,2.0,3.6,3.2666666666666666,unhealthy
167.0,14.6,35.4,308.73333333333335,298.2,3.6,4.133333333333334,37.6,20087977.133333333,25.866666666666667,49.2,0.8,260.0,0.4,39.6,51.53333333333333,1.1333333333333333,46.53333333333333,2.3333333333333335,3.8666666666666667,3.8,unhealthy
168.0,14.6,35.4,309.8,300.46666666666664,3.6,4.133333333333334,37.6,18996930.466666665,25.866666666666667,49.2,0.8,260.0,0.4,39.6,51.8,1.1333333333333333,46.666666666666664,2.3333333333333335,4.266666666666667,4.2,unhealthy
169.0,14.466666666666667,35.53333333333333,311.1333333333333,302.2,3.6,4.066666666666666,38.0,18263074.933333334,25.866666666666667,49.13333333333333,0.8666666666666667,260.0,0.4,39.6,51.93333333333333,1.1333333333333333,46.93333333333333,2.3333333333333335,4.6,4.733333333333333,unhealthy
170.0,14.466666666666667,35.53333333333333,312.46666666666664,302.73333333333335,3.6,4.066666666666666,38.0,16506944.4,25.933333333333334,49.13333333333333,0.8666666666666667,260.0,0.4,39.6,52.2,1.1333333333333333,47.06666666666667,2.3333333333333335,5.133333333333334,5.066666666666666,unhealthy
171.0,14.333333333333334,35.666666666666664,313.0,303.1333333333333,3.7333333333333334,4.4,38.266666666666666,15165512.066666666,25.933333333333334,49.06666666666667,0.9333333333333333,260.0,0.4,39.6,52.53333333333333,1.1333333333333333,47.13333333333333,2.3333333333333335,5.6,5.533333333333333,unhealthy
172.0,14.333333333333334,35.666666666666664,313.1333333333333,304.2,4.066666666666666,4.466666666666667,38.266666666666666,13368353.8,26.0,49.06666666666667,0.9333333333333333,260.0,0.4,39.6,51.86666666666667,1.3333333333333333,46.13333333333333,2.6,5.866666666666666,6.2,unhealthy
173.0,14.333333333333334,35.666666666666664,315.0,305.0,4.066666666666666,4.466666666666667,38.666666666666664,12184089.533333333,26.066666666666666,49.06666666666667,0.9333333333333333,260.0,0.4,39.6,51.93333333333333,1.3333333333333333,46.46666666666667,2.6,6.266666666666667,6.733333333333333,unhealthy
174.0,14.333333333333334,35.666666666666664,316.6,306.2,4.066666666666666,4.466666666666667,38.666666666666664,10949201.133333333,26.133333333333333,49.06666666666667,0.9333333333333333,260.0,0.4,39.6,52.06666666666667,1.3333333333333333,46.733333333333334,2.6,6.666666666666667,7.266666666666667,unhealthy
175.0,14.266666666666667,35.733333333333334,317.26666666666665,306.8666666666667,4.066666666666666,4.466666666666667,39.13333333333333,10018859.8,26.266666666666666,49.0,1.0,260.0,0.4,39.6,52.2,1.3333333333333333,47.0,2.6,6.933333333333334,8.0,unhealthy
176.0,14.266666666666667,35.733333333333334,316.8666666666667,307.1333333333333,4.533333333333333,4.666666666666667,39.13333333333333,9315680.066666666,26.333333333333332,48.86666666666667,1.1333333333333333,260.0,0.4,39.6,52.333333333333336,1.3333333333333333,47.266666666666666,2.6,7.533333333333333,8.533333333333333,unhealthy
177.0,14.133333333333333,35.86666666666667,317.0,308.53333333333336,5.0,4.666666666666667,39.266666666666666,8420617.866666667,26.4,48.86666666666667,1.1333333333333333,260.0,0.4,39.6,50.93333333333333,1.6666666666666667,45.53333333333333,3.0,8.133333333333333,9.066666666666666,unhealthy
178.0,14.133333333333333,35.86666666666667,318.3333333333333,309.6,5.0,4.533333333333333,39.266666666666666,7328298.2,26.466666666666665,48.93333333333333,1.0666666666666667,260.0,0.4,39.6,51.06666666666667,1.6666666666666667,45.8,3.1333333333333333,8.733333333333333,9.533333333333333,unhealthy
179.0,14.133333333333333,35.86666666666667,319.93333333333334,311.6,5.066666666666666,4.533333333333333,39.53333333333333,6596030.333333333,26.6,48.8,1.2,260.0,0.4,39.6,51.2,1.6666666666666667,46.06666666666667,3.1333333333333333,9.2,10.266666666666667,unhealthy
180.0,14.133333333333333,35.86666666666667,320.6,313.46666666666664,5.066666666666666,4.533333333333333,39.53333333333333,5964922.4,26.666666666666668,48.733333333333334,1.2666666666666666,260.0,0.4,39.6,51.4,1.6666666666666667,46.266666666666666,3.066666666666667,10.0,10.733333333333333,unhealthy
181.0,14.133333333333333,35.86666666666667,320.4,314.53333333333336,5.4,4.533333333333333,39.86666666666667,5493314.466666667,26.666666666666668,48.8,1.2,260.0,0.3333333333333333,39.666666666666664,51.46666666666667,1.6666666666666667,46.53333333333333,3.1333333333333333,10.6,11.333333333333334,unhealthy
182.0,14.133333333333333,35.86666666666667,320.3333333333333,315.3333333333333,5.466666666666667,4.6,39.86666666666667,4947851.266666667,26.666666666666668,48.666666666666664,1.3333333333333333,260.0,0.3333333333333333,39.666666666666664,51.06666666666667,1.8666666666666667,45.8,3.3333333333333335,11.133333333333333,12.133333333333333,unhealthy
183.0,14.133333333333333,35.86666666666667,322.2,315.8666666666667,5.4,4.666666666666667,40.266666666666666,4589462.466666667,26.8,48.53333333333333,1.4666666666666666,260.0,0.3333333333333333,39.666666666666664,51.2,1.8666666666666667,46.0,3.3333333333333335,11.666666666666666,13.066666666666666,unhealthy
184.0,14.133333333333333,35.86666666666667,323.8,316.93333333333334,5.4,4.666666666666667,40.266666666666666,4013636.466666667,26.8,48.6,1.4,260.0,0.3333333333333333,39.666666666666664,51.266666666666666,1.8666666666666667,46.266666666666666,3.3333333333333335,12.4,13.733333333333333,unhealthy
185.0,14.0,36.0,324.3333333333333,318.53333333333336,5.4,4.6,40.6,3557216.066666667,26.8,48.666666666666664,1.3333333333333333,260.0,0.3333333333333333,39.666666666666664,51.333333333333336,1.8666666666666667,46.53333333333333,3.4,13.066666666666666,14.4,unhealthy
186.0,14.0,36.0,324.53333333333336,318.8,5.533333333333333,4.733333333333333,40.6,3134524.533333333,26.6,48.53333333333333,1.4666666666666666,260.0,0.3333333333333333,39.666666666666664,51.46666666666667,1.8666666666666667,46.733333333333334,3.466666666666667,13.733333333333333,15.2,unhealthy
187.0,13.866666666666667,36.13333333333333,325.3333333333333,318.6666666666667,5.6,5.066666666666666,40.8,2896145.4,26.466666666666665,48.46666666666667,1.5333333333333334,260.0,0.3333333333333333,39.666666666666664,50.666666666666664,2.0,46.666666666666664,3.533333333333333,14.666666666666666,15.8,unhealthy
188.0,13.866666666666667,36.13333333333333,326.93333333333334,319.93333333333334,5.6,5.066666666666666,40.8,2592974.6,26.2,48.333333333333336,1.6666666666666667,260.0,0.3333333333333333,39.666666666666664,50.93333333333333,2.0,46.733333333333334,3.533333333333333,15.666666666666666,16.466666666666665,unhealthy
189.0,13.666666666666666,36.333333333333336,327.8666666666667,321.93333333333334,5.6,4.866666666666666,41.0,2359886.533333333,25.933333333333334,48.266666666666666,1.7333333333333334,260.0,0.3333333333333333,39.666666666666664,51.0,2.0,46.93333333333333,3.7333333333333334,16.533333333333335,17.333333333333332,unhealthy
190.0,13.666666666666666,36.333333333333336,329.3333333333333,322.46666666666664,5.6,4.8,41.0,2106461.8666666667,25.666666666666668,48.2,1.8,260.0,0.3333333333333333,39.666666666666664,51.13333333333333,2.0,47.13333333333333,3.8,17.466666666666665,18.2,unhealthy
191.0,13.333333333333334,36.666666666666664,329.6,323.1333333333333,5.666666666666667,5.133333333333334,41.06666666666667,1908217.8,25.466666666666665,48.266666666666666,1.7333333333333334,260.0,0.3333333333333333,39.666666666666664,51.333333333333336,2.066666666666667,47.2,3.7333333333333334,18.333333333333332,19.066666666666666,unhealthy
192.0,13.333333333333334,36.666666666666664,328.46666666666664,324.0,6.066666666666666,5.266666666666667,41.06666666666667,1729086.0666666667,25.4,48.266666666666666,1.7333333333333334,260.0,0.3333333333333333,39.666666666666664,50.2,2.3333333333333335,45.86666666666667,4.066666666666666,19.4,19.733333333333334,unhealthy
193.0,13.2,36.8,330.06666666666666,324.93333333333334,6.066666666666666,5.266666666666667,41.333333333333336,1595438.8666666667,25.266666666666666,48.333333333333336,1.6666666666666667,240.0,20.333333333333332,39.666666666666664,61.06666666666667,2.2666666666666666,55.333333333333336,4.066666666666666,20.066666666666666,20.733333333333334,unhealthy
194.0,13.2,36.8,331.8,326.1333333333333,5.933333333333334,5.2,41.333333333333336,1467435.3333333333,25.266666666666666,48.2,1.8,240.0,20.333333333333332,39.666666666666664,72.06666666666666,2.4,64.66666666666667,4.133333333333334,21.066666666666666,21.533333333333335,unhealthy
195.0,13.0,37.0,332.93333333333334,326.93333333333334,5.866666666666666,5.266666666666667,41.666666666666664,1285440.6666666667,25.2,48.13333333333333,1.8666666666666667,240.0,20.333333333333332,39.666666666666664,82.4,2.466666666666667,74.66666666666667,4.133333333333334,21.8,22.666666666666668,unhealthy
196.0,13.0,37.0,331.46666666666664,325.8,6.466666666666667,5.666666666666667,41.666666666666664,1194714.6666666667,25.133333333333333,48.2,1.8,240.0,20.333333333333332,39.666666666666664,92.0,2.6,84.8,4.066666666666666,22.733333333333334,23.533333333333335,unhealthy
197.0,12.733333333333333,37.266666666666666,332.26666666666665,326.3333333333333,6.6,5.866666666666666,41.666666666666664,1059201.6,25.066666666666666,48.2,1.8,240.0,20.333333333333332,39.666666666666664,98.53333333333333,3.3333333333333335,94.4,4.266666666666667,23.733333333333334,24.333333333333332,unhealthy
198.0,12.733333333333333,37.266666666666666,333.53333333333336,327.46666666666664,6.533333333333333,5.866666666666666,41.666666666666664,980125.6666666666,25.066666666666666,47.93333333333333,2.066666666666667,240.0,20.333333333333332,39.666666666666664,107.0,3.8666666666666667,103.06666666666666,4.466666666666667,24.866666666666667,25.266666666666666,unhealthy
199.0,12.466666666666667,37.53333333333333,334.8666666666667,328.6666666666667,6.533333333333333,5.8,41.8,878990.9333333333,25.066666666666666,47.666666666666664,2.3333333333333335,240.0,20.333333333333332,39.666666666666664,115.6,4.333333333333333,111.93333333333334,4.6,26.266666666666666,26.2,unhealthy
200.0,12.466666666666667,37.53333333333333,336.2,329.6,6.466666666666667,5.8,41.8,806283.6,25.066666666666666,47.46666666666667,2.533333333333333,240.0,20.333333333333332,39.666666666666664,123.2,4.666666666666667,120.73333333333333,5.0,27.4,27.6,unhealthy
201.0,12.266666666666667,37.733333333333334,334.93333333333334,330.1333333333333,7.066666666666666,5.933333333333334,41.733333333333334,706009.0,25.066666666666666,47.2,2.8,220.0,40.333333333333336,39.666666666666664,140.73333333333332,5.2,136.66666666666666,5.733333333333333,28.666666666666668,29.133333333333333,unhealthy
202.0,12.266666666666667,37.733333333333334,335.26666666666665,330.6,7.2,6.266666666666667,41.733333333333334,639046.9333333333,25.066666666666666,47.13333333333333,2.8666666666666667,220.0,20.333333333333332,59.666666666666664,140.4,7.6,134.86666666666667,8.133333333333333,30.266666666666666,30.4,unhealthy
203.0,12.066666666666666,37.93333333333333,336.3333333333333,331.53333333333336,7.133333333333334,6.266666666666667,41.733333333333334,586575.9333333333,25.0,46.8,3.2,220.0,20.333333333333332,59.666666666666664,147.73333333333332,8.2,141.2,8.933333333333334,31.933333333333334,31.933333333333334,unhealthy
204.0,12.066666666666666,37.93333333333333,336.6,333.0,7.2,6.266666666666667,41.733333333333334,514670.26666666666,25.0,46.6,3.4,220.0,20.333333333333332,59.666666666666664,154.33333333333334,8.933333333333334,144.66666666666666,10.066666666666666,33.266666666666666,34.0,unhealthy
205.0,11.533333333333333,38.46666666666667,338.06666666666666,333.93333333333334,7.2,6.2,41.4,482112.8,25.0,46.266666666666666,3.7333333333333334,220.0,20.333333333333332,59.666666666666664,158.8,9.933333333333334,150.8,11.066666666666666,34.666666666666664,36.333333333333336,unhealthy
206.0,11.533333333333333,38.46666666666667,336.8666666666667,333.8666666666667,7.733333333333333,6.466666666666667,41.4,442927.3333333333,25.0,45.8,4.2,220.0,20.333333333333332,59.666666666666664,160.66666666666666,11.6,155.93333333333334,11.866666666666667,36.6,38.6,unhealthy
207.0,10.866666666666667,39.13333333333333,336.4,334.6,8.066666666666666,6.666666666666667,41.0,401624.4,25.0,45.666666666666664,4.333333333333333,220.0,20.333333333333332,59.666666666666664,151.06666666666666,15.6,149.2,15.066666666666666,38.53333333333333,41.0,unhealthy
208.0,10.866666666666667,39.13333333333333,337.46666666666664,335.93333333333334,8.066666666666666,6.666666666666667,41.0,356095.5333333333,25.0,45.266666666666666,4.733333333333333,220.0,20.333333333333332,59.666666666666664,153.73333333333332,16.933333333333334,154.93333333333334,16.133333333333333,40.733333333333334,43.53333333333333,unhealthy
209.0,10.2,39.8,338.53333333333336,337.26666666666665,8.0,6.6,40.6,322001.5333333333,25.0,45.0,5.0,220.0,20.333333333333332,59.666666666666664,159.8,17.6,158.46666666666667,17.266666666666666,43.4,45.86666666666667,unhealthy
