tick,aep_active,aep_hyperactive,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory,condition
467.0,0.0,50.0,355.2,340.2,33.0,34.4,38.7,610428.9,249228.3,25.8,24.2,125.7,50.5,123.8,728.9,693.3,741.1,691.3,2387.9,2411.6,healthy
468.0,0.0,50.0,354.8,340.6,33.0,34.4,38.7,636906.8,248473.1,26.7,23.3,125.5,50.6,123.9,738.9,694.8,756.1,690.1,2400.3,2422.5,healthy
469.0,0.0,50.0,354.7,340.6,33.0,34.3,38.2,664696.8,257020.1,25.8,24.2,125.2,50.9,123.9,750.9,695.0,765.4,690.6,2412.6,2434.4,healthy
470.0,0.0,50.0,355.3,340.8,33.0,34.2,38.2,696482.2,259710.9,26.0,24.0,124.7,51.1,124.2,764.1,695.5,782.9,689.5,2424.3,2446.7,healthy
471.0,0.0,50.0,354.5,340.8,33.3,34.2,37.9,733810.2,269623.5,25.8,24.2,124.6,50.9,124.5,783.6,694.4,796.4,688.9,2436.9,2458.3,healthy
472.0,0.0,50.0,353.0,338.1,33.7,34.8,37.9,824039.0,278753.4,25.1,24.9,124.6,50.7,124.7,728.3,707.7,734.8,704.4,2451.0,2469.1,healthy
473.0,0.0,50.0,353.2,338.5,33.6,34.7,37.6,889071.4,290194.4,24.8,25.2,124.6,50.4,125.0,746.7,707.0,750.0,703.8,2464.8,2480.5,healthy
474.0,0.0,50.0,353.4,338.9,33.6,34.7,37.6,997828.6,305530.1,24.2,25.8,124.3,50.3,125.4,761.6,705.6,765.0,702.9,2477.0,2494.1,healthy
475.0,0.0,50.0,353.6,339.1,33.4,34.7,37.4,1148182.2,323092.8,24.7,25.3,123.9,50.7,125.4,776.1,705.9,778.1,702.2,2492.2,2504.2,healthy
476.0,0.0,50.0,352.6,339.1,33.8,34.7,37.4,1173499.4,338176.7,24.4,25.6,123.8,50.6,125.6,788.1,706.0,794.2,702.5,2505.7,2516.3,healthy
477.0,0.0,50.0,353.2,337.4,33.8,35.0,37.1,1243013.2,358877.4,23.7,26.3,123.6,50.5,125.9,728.8,720.5,741.9,716.0,2520.5,2527.8,healthy
478.0,0.0,50.0,353.4,338.0,33.7,34.8,37.1,1264888.6,380675.5,23.8,26.2,123.0,50.7,126.3,744.5,720.7,755.8,715.8,2533.3,2541.2,healthy
479.0,0.0,50.0,353.6,338.0,33.7,34.8,36.7,1332393.6,400561.5,23.6,26.4,122.3,51.0,126.7,755.3,721.0,769.7,714.6,2546.3,2554.6,healthy
480.0,0.0,50.0,353.6,338.6,33.7,34.8,36.7,1414576.3,407495.0,23.4,26.6,121.7,51.4,126.9,773.7,719.5,784.0,713.8,2559.4,2568.1,healthy
481.0,0.0,50.0,352.9,338.0,33.9,35.0,36.3,1537214.6,423832.2,23.0,27.0,121.4,51.6,127.0,788.5,720.3,797.4,713.7,2573.1,2581.4,healthy
482.0,0.0,50.0,352.8,337.8,33.8,35.1,36.3,1708136.7,437134.8,23.2,26.8,120.6,52.0,127.4,740.6,732.6,742.4,726.9,2587.0,2594.3,healthy
483.0,0.0,50.0,353.2,338.0,33.7,35.1,35.8,1941341.7,463900.7,23.6,26.4,120.2,52.2,127.6,753.3,732.3,760.3,726.3,2598.6,2609.1,healthy
484.0,0.0,50.0,353.2,338.6,33.6,35.0,35.8,2214376.8,491918.9,23.3,26.7,119.6,52.1,128.3,766.4,732.5,774.1,726.4,2614.2,2620.2,healthy
485.0,0.0,50.0,353.4,339.0,33.6,34.9,35.3,2612032.9,522081.9,23.9,26.1,119.4,51.9,128.7,780.7,732.4,786.0,726.5,2627.0,2633.5,healthy
486.0,0.0,50.0,352.1,339.2,33.9,34.9,35.3,3069421.5,553695.9,24.2,25.8,118.9,51.8,129.3,797.1,732.5,800.6,726.7,2639.7,2646.6,healthy
487.0,0.0,50.0,351.4,337.7,34.1,35.3,34.8,3183110.0,583603.6,24.2,25.8,118.2,51.8,130.0,735.8,747.7,752.1,739.3,2652.9,2659.2,healthy
488.0,0.0,50.0,351.6,337.7,34.1,35.1,34.8,3696856.5,589451.6,24.3,25.7,117.7,52.1,130.2,750.5,747.0,767.8,739.2,2666.6,2671.2,healthy
489.0,0.0,50.0,351.6,337.9,34.1,35.0,34.2,4181657.3,607420.6,24.4,25.6,117.0,52.2,130.8,767.1,746.6,781.9,738.3,2680.0,2683.4,healthy
490.0,0.0,50.0,351.6,337.9,34.1,35.0,34.2,4455092.1,624657.4,24.7,25.3,116.4,52.4,131.2,780.7,746.3,797.9,737.9,2693.1,2695.6,healthy
491.0,0.0,50.0,350.0,336.5,34.4,35.4,34.0,5154485.6,625554.3,25.1,24.9,115.3,53.3,131.4,796.7,745.7,814.8,738.3,2704.5,2709.1,healthy
492.0,0.0,50.0,349.0,335.9,34.7,35.3,34.0,5902586.3,634306.0,25.4,24.6,114.8,53.1,132.1,739.2,760.6,743.5,756.8,2716.3,2721.9,healthy
493.0,0.0,50.0,349.0,335.9,34.6,35.2,33.4,5427019.8,622643.2,25.4,24.6,114.2,53.2,132.6,753.7,760.8,755.6,757.4,2729.0,2733.8,healthy
494.0,0.0,50.0,349.6,336.3,34.5,35.2,33.4,5193119.3,574579.4,25.4,24.6,113.6,53.4,133.0,766.9,761.3,773.0,757.2,2741.0,2746.4,healthy
495.0,0.0,50.0,349.8,336.5,34.3,35.2,33.2,5113172.9,540189.1,25.3,24.7,113.0,53.5,133.5,781.6,761.7,791.3,756.3,2754.0,2758.1,healthy
496.0,0.0,50.0,349.0,335.7,34.5,35.4,33.2,4930503.6,513338.4,25.4,24.6,112.7,53.2,134.1,797.2,761.0,809.5,755.4,2767.0,2769.7,healthy
497.0,0.0,50.0,347.5,334.9,34.8,35.6,32.9,4715919.7,476569.6,25.4,24.6,112.4,53.0,134.6,741.7,775.4,742.1,772.3,2779.8,2781.5,healthy
498.0,0.0,50.0,348.5,335.1,34.7,35.6,32.9,4440805.6,453905.0,25.0,25.0,111.9,53.1,135.0,756.2,774.9,759.7,772.2,2792.5,2793.8,healthy
499.0,0.0,50.0,347.9,335.1,34.8,35.6,32.7,4228409.4,442113.3,24.3,25.7,111.8,52.9,135.3,770.2,775.9,769.0,771.9,2806.5,2805.5,healthy
500.0,0.0,50.0,348.1,335.3,34.8,35.6,32.7,3964093.7,438524.1,24.2,25.8,111.4,52.7,135.9,785.3,775.5,784.2,771.7,2817.9,2819.9,healthy
