tick,aep_active,aep_hyperactive,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
0.0,1.337493509849259,1.337493509849259,13.590846592876806,16.738511814906897,0.0,0.0,1.337493509849259,962.0389747244594,51168.49795734785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.337493509849259,1.337493509849259,12.816655830077778,16.08449909419349,0.0,0.0,1.337493509849259,1115.1519876481211,57413.84146595469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5092308563562364,1.5092308563562364,12.89961239727768,16.771669233826696,0.0,0.0,1.5092308563562364,1433.2210188553922,60640.79075094585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5092308563562364,1.5092308563562364,12.258330500792786,16.786237749352228,0.0,0.0,1.5092308563562364,1707.1526781945038,71057.09275638068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.4907119849998596,1.4907119849998596,12.988884136488057,15.647506013561538,0.0,0.0,1.4907119849998596,1908.5571775558624,77513.72319940085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.4907119849998596,1.4907119849998596,12.183777921664708,15.7987341265052,0.0,0.0,1.4907119849998596,2148.006127137961,86112.59115935239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5670212364724212,1.5670212364724212,12.465062285354925,15.600569790164005,0.0,0.0,1.5670212364724212,2577.8670769973123,88808.03054810602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5670212364724212,1.5670212364724212,12.029593139882627,16.302692347516647,0.0,0.0,1.5670212364724212,2813.3056159772063,84826.22210640083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9321835661585918,1.9321835661585918,12.629770825755752,14.944341180973263,0.0,0.0,1.9321835661585918,3394.720052277262,88227.98216243843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9321835661585918,1.9321835661585918,13.326664999166145,15.283978539634239,0.0,0.0,1.9321835661585918,4198.627071899681,75824.31858535449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.359378449224852,2.359378449224852,15.086417732516889,16.385630561223113,0.0,0.0,2.359378449224852,4864.320352206348,63940.2450557463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.359378449224852,2.359378449224852,16.97579976842852,15.64750601356154,0.0,0.31622776601683794,2.359378449224852,5073.208567235007,54654.41428710646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.14993539954628,2.14993539954628,18.164678790321496,15.079050957463394,0.0,0.31622776601683794,2.14993539954628,5693.356674425222,46150.90261558633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.14993539954628,2.14993539954628,19.43764960642676,15.27379746130244,0.0,0.31622776601683794,2.14993539954628,5927.34582160421,39862.66492401686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.118699810942761,2.118699810942761,21.14500203620494,15.861904047118678,0.0,0.31622776601683794,2.0027758514399734,6893.970883637705,36517.13609754558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.118699810942761,2.118699810942761,22.959868369734952,15.493367756703007,0.0,0.31622776601683794,2.0027758514399734,7683.759788598865,33795.777949488176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.250925735484551,2.250925735484551,24.03331021727968,15.01998668441487,0.0,0.31622776601683794,2.1628170930011112,8603.739783760702,29415.048587037516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.250925735484551,2.250925735484551,23.522093633197045,14.581571322125138,0.0,0.31622776601683794,2.1628170930011112,10019.757413342013,25102.943262803976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.6749870196985173,2.6749870196985173,24.295404229332483,13.934768666101988,0.0,0.31622776601683794,2.6267851073127395,10995.285037990905,22504.640754988985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.6749870196985173,2.6749870196985173,23.922095783326903,14.211106767439178,0.0,0.31622776601683794,2.6267851073127395,12195.921850720792,19976.22281613819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.838231060987733,2.838231060987733,24.01943657401925,13.500617269838692,0.0,0.31622776601683794,2.869378562220979,13522.204235174742,16907.70157978639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.838231060987733,2.838231060987733,25.005777110277716,14.468740250776655,0.0,0.31622776601683794,2.869378562220979,14820.336455919842,15258.96531405572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0349812373573437,3.0349812373573437,25.059041393388448,14.96996993984958,0.0,0.31622776601683794,2.936362072739365,15797.505453217747,13178.315832373184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0349812373573437,3.0349812373573437,24.916750278566514,15.423286866870425,0.0,0.31622776601683794,2.936362072739365,19058.514314546603,11357.50637928747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.134042472944843,3.134042472944843,24.316432486877858,15.394443441998442,0.0,0.31622776601683794,3.071373199943851,22148.20311146407,9723.666738655971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.134042472944843,3.134042472944843,23.934168973341112,15.905624441966712,0.0,0.31622776601683794,3.071373199943851,24706.8404068365,8768.648349533569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.796823595120404,2.796823595120404,25.125462958697675,16.01700485248239,0.0,0.31622776601683794,2.6687491868330797,27922.755336821614,7790.623851784913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.796823595120404,2.796823595120404,25.005777110277712,14.65188649211349,0.0,0.31622776601683794,2.6687491868330797,31042.67948074786,7023.753061338836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.796823595120404,2.796823595120404,24.66126066886642,14.471811681103834,0.0,0.31622776601683794,2.6749870196985173,35069.7289068507,6367.039270074174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.796823595120404,2.796823595120404,24.873904219304034,15.202704437771002,0.0,0.31622776601683794,2.6749870196985173,39874.0231729882,5941.878737683337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.756809750418044,2.756809750418044,25.105112361163947,16.8684452290199,0.0,0.42163702135578396,2.2997584414213774,46746.60339996194,5048.034358925153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.756809750418044,2.756809750418044,23.878395628219614,17.161002301730512,0.0,0.42163702135578396,2.2997584414213774,57254.97709573669,4565.5738157067035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,24.01943657401924,17.10912686907845,0.0,0.42163702135578396,2.3475755815545347,64108.991177698495,4248.470193950863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,24.44131293072812,17.486820433940785,0.0,0.42163702135578396,2.3475755815545347,74136.240041936,3958.743584354343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,21.93323201597673,17.507141400011598,0.31622776601683794,0.42163702135578396,2.4585451886114367,85129.73941050214,3789.508827744772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,22.49345583843344,16.73353253533489,0.31622776601683794,0.42163702135578396,2.4585451886114367,96523.5192435847,3317.3345541932376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,23.79168855807516,16.616257099599775,0.31622776601683794,0.42163702135578396,2.494438257849294,112036.80628500816,2898.8737966473964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,23.78514942844239,16.997058569058357,0.4216370213557839,0.42163702135578396,2.494438257849294,127365.71845154323,2363.0375202738996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,23.668075075463523,18.04962295697305,0.4216370213557839,0.42163702135578396,2.758824226207807,154863.88548385177,2043.1920125137528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,24.683777848799583,18.1967640590909,0.4216370213557839,0.42163702135578396,2.758824226207807,178042.0175433004,1793.4460590345802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,24.09333702268926,18.1869916882003,0.4216370213557839,0.6749485577105528,2.8982753492378874,206596.8376597011,1547.8905215378338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,23.62296434498525,18.88238450102223,0.4216370213557839,0.6749485577105528,2.8982753492378874,236201.45679426563,1412.7367608848988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,24.952399127583345,18.89179716173133,0.4216370213557839,0.6749485577105528,3.084008934992101,274719.9443680782,1174.0541583192262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,25.153749444389224,19.448221855309377,0.4216370213557839,0.6749485577105528,3.084008934992101,320069.31582712586,1008.9835148967169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,25.591665309888164,19.83291316081539,0.4216370213557839,0.6749485577105528,2.869378562220978,345717.09017866035,883.8636207017461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,25.63764593110859,20.100027639560878,0.4216370213557839,0.6749485577105528,2.869378562220978,407057.66609871545,764.2497337621752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,26.297443897754693,19.50071223770501,0.4216370213557839,0.6749485577105528,3.0110906108363236,483769.52076997486,669.7904232751548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,24.96308385507599,18.847045155968374,0.4216370213557839,0.6749485577105528,3.0110906108363236,571503.5715882273,604.05257313508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,24.856029896631167,19.13954602967955,0.4216370213557839,0.6749485577105528,3.0840089349921,643096.1422193678,551.7616333164168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,24.5818361125988,18.67410566057241,0.4216370213557839,0.6749485577105528,3.0840089349921,735907.39368363,504.6950784604722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,25.561255403007454,18.186991688200298,0.31622776601683794,0.6749485577105528,3.190262963734773,836813.9662000815,491.06817811334054,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0
0.0,2.626785107312739,2.626785107312739,25.459335768589444,17.70404850121388,0.48304589153964794,0.6749485577105528,3.190262963734773,995249.8963088003,463.7885653326668,0.3162277660168387,0.31622776601683794,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.31622776601683794,0.0
0.0,2.626785107312739,2.626785107312739,24.873904219304034,17.89133868663829,0.48304589153964794,0.6749485577105528,3.2676869155073254,1119581.4415190269,446.8108722441247,0.6324555320336754,0.6324555320336759,94.86832980505137,94.86832980505137,0.0,44.27188724235731,0.31622776601683794,50.59644256269407,0.0,0.6324555320336759,0.31622776601683794
0.0,2.626785107312739,2.626785107312739,25.522103709878184,18.969273400247396,0.48304589153964794,0.6749485577105528,3.2676869155073254,1223513.0779201386,467.4137353565896,0.6324555320336754,0.6324555320336759,94.86832980505137,60.71573107523288,34.1525987298185,78.10825820615896,0.0,77.47580267412529,0.0,1.2649110640673518,0.31622776601683794
0.0,2.626785107312739,2.626785107312739,25.67835231820332,18.366938896954068,0.48304589153964794,0.6749485577105528,3.293090409394259,1215993.6282082193,508.3253988451798,0.9486832980505141,0.9486832980505138,94.86832980505137,21.819715855161817,73.04861394988957,90.12491331479882,0.0,87.27886342064727,0.0,1.5811388300841898,0.9486832980505138
0.0,2.626785107312739,2.626785107312739,25.285041691350507,18.976301009416982,0.5163977794943222,0.6992058987801011,3.293090409394259,1299119.7444399933,546.6252423329493,0.9486832980505141,0.9486832980505138,94.86832980505137,17.07629936490925,77.79203044014213,98.3468352312366,0.0,96.13324086911874,0.0,1.5811388300841898,1.8973665961010275
0.0,2.626785107312739,2.626785107312739,24.2771039825136,19.828430766620606,0.5270462766947299,0.6992058987801011,3.438345855527367,1507726.3475620244,595.5104253215611,0.9486832980505141,0.9486832980505138,94.86832980505137,17.07629936490925,77.79203044014213,106.25252938165754,0.31622776601683794,104.03893501953968,0.0,2.2135943621178655,2.2135943621178655
0.0,2.626785107312739,2.626785107312739,24.819347291981707,19.850832616178987,0.5270462766947299,0.6992058987801011,3.438345855527367,1615024.9677507535,647.9272592917613,0.9486832980505141,0.9486832980505138,94.86832980505137,17.07629936490925,77.79203044014213,113.84199576606166,0.6324555320336759,112.26085693597747,0.0,2.8460498941515415,2.5298221281347035
0.0,2.626785107312739,2.626785107312739,25.129884820888275,19.443650777453175,0.5270462766947299,0.6992058987801011,3.5103022978402048,1824952.1058649456,678.0776831930427,1.2649110640673513,1.2649110640673518,94.86832980505137,15.811388300841898,79.05694150420949,121.7476899164826,0.6324555320336759,120.16655108639841,0.0,3.4785054261852175,3.1622776601683795
0.0,2.626785107312739,2.626785107312739,24.856029896631167,19.546241468772347,0.5270462766947299,0.6992058987801011,3.5103022978402048,1983929.4146361158,723.2096361206603,1.2649110640673513,1.2649110640673518,94.86832980505137,15.49516053482506,79.37316927022633,129.3371563008867,0.31622776601683794,128.07224523681936,0.0,4.427188724235731,3.4785054261852175
0.0,2.626785107312739,2.626785107312739,25.107767722360343,19.67090349842743,0.6992058987801011,0.97182531580755,3.465704994818675,2183997.772467782,795.1657060009568,1.2649110640673513,1.2649110640673518,94.86832980505137,13.91402170474087,80.95430810031051,135.34548385520665,0.4216370213557839,135.9779393872403,0.0,5.059644256269407,4.110960958218892
0.0,2.626785107312739,2.626785107312739,24.077652155750844,20.124335737829686,0.6749485577105528,0.97182531580755,3.465704994818675,2570198.764335976,863.1924981653217,1.2649110640673513,1.2649110640673518,94.86832980505137,12.965338406690353,81.90299139836102,140.72135587749287,0.6749485577105528,141.6700391755434,0.0,5.692099788303083,4.743416490252569
0.0,2.626785107312739,2.626785107312739,23.79168855807516,21.031457919559983,0.6749485577105528,0.97182531580755,3.265986323710905,2757316.3183267512,949.7901581109611,1.2649110640673513,1.2649110640673518,94.86832980505137,12.016655108639842,82.85167469641154,147.36213896384646,0.6749485577105528,147.04591119782964,0.0,6.008327554319921,5.692099788303083
0.0,2.626785107312739,2.626785107312739,24.353872610143775,20.883007446246815,0.6749485577105528,0.97182531580755,3.265986323710905,3401856.2999199326,1022.5700736651524,1.2692955176439844,1.2692955176439848,94.86832980505137,12.016655108639842,82.85167469641154,153.3704665181664,0.6749485577105528,153.05423875214956,0.0,6.324555320336759,6.613118276073197
0.0,2.626785107312739,2.626785107312739,24.400364296005453,20.940391591371927,0.6749485577105528,0.97182531580755,3.560586718193756,3934758.149791443,1086.6879803635757,1.2692955176439844,1.2692955176439848,94.86832980505137,12.016655108639842,82.85167469641154,160.32747737053683,0.6749485577105528,156.53274417833478,0.31622776601683794,6.640783086353596,7.545418035691153
0.0,2.626785107312739,2.626785107312739,25.176929474774678,22.247346907989826,0.6324555320336759,0.6992058987801011,3.560586718193756,4501792.588570587,1168.7897634352857,1.577621275493231,1.577621275493231,94.86832980505137,12.016655108639842,82.85167469641154,166.6520326908736,0.6749485577105528,160.9599329025705,0.6749485577105528,7.273238618387272,8.48528137423857
0.0,2.626785107312739,2.626785107312739,25.38787987297175,23.051873869360143,0.6324555320336759,0.6992058987801011,3.7252889522529355,5178571.242555561,1262.099489827257,1.5670212364724212,1.5670212364724214,94.86832980505137,12.016655108639842,82.85167469641154,171.711676947143,0.9660917830792958,163.17352726468837,1.2692955176439846,8.508818954473059,8.804039476916895
