tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,26706,10743,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,23888,11576,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,22195,12572,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,20130,13421,50,0,300,0,0,0,0,0,0,0,0
5,49,1,0,0,0,0,0,0,49,18417,14386,50,0,300,0,0,0,0,0,0,0,0
6,49,1,0,0,0,0,0,0,49,16893,16069,50,0,300,0,0,0,0,0,0,0,0
7,47,3,0,0,2,2,0,0,47,15460,17488,50,0,300,0,0,0,0,0,0,0,0
8,47,3,0,0,2,4,0,0,47,14397,18802,50,0,300,0,0,0,0,0,0,0,0
9,46,4,0,0,2,4,0,0,46,12948,20245,50,0,300,0,0,0,0,0,0,0,0
10,46,4,0,0,2,6,0,0,46,11972,22030,50,0,300,0,0,0,0,0,0,0,0
11,46,4,0,0,2,6,0,0,46,11091,23906,50,0,300,0,0,0,0,0,0,0,0
12,46,4,0,0,2,6,0,0,46,10490,26649,50,0,300,0,0,0,0,0,0,0,0
13,44,6,0,0,2,10,0,0,44,9759,29414,50,0,300,0,0,0,0,0,0,0,0
14,44,6,0,0,4,10,0,0,44,9248,32085,50,0,300,0,0,0,0,0,0,0,0
15,43,7,0,0,4,14,0,0,43,8064,35007,50,0,300,0,0,0,0,0,0,0,0
16,43,7,0,0,4,14,0,0,43,7156,38280,50,0,300,0,0,0,0,0,0,0,0
17,41,9,0,0,4,16,0,0,41,6600,41617,50,0,300,0,0,0,0,0,0,0,0
18,41,9,0,0,8,18,0,0,41,6050,45968,50,0,300,0,0,0,0,0,0,0,0
19,40,10,0,0,14,18,0,0,40,5506,50710,50,0,300,0,0,0,0,0,0,0,0
20,40,10,0,0,14,20,0,0,40,4799,55611,50,0,300,0,0,0,0,0,0,0,0
21,38,12,0,0,16,22,0,0,38,4369,59291,50,0,300,0,0,0,0,0,0,0,0
22,38,12,0,0,18,28,0,0,38,4104,65738,50,0,300,0,0,0,0,0,0,0,0
23,38,12,0,0,22,30,0,0,38,3667,74262,50,0,300,0,0,0,0,0,0,0,0
24,38,12,0,0,26,30,0,0,38,3416,82447,50,0,300,0,0,0,0,0,0,0,0
25,38,12,0,0,26,30,0,0,38,3037,90377,50,0,300,0,0,0,0,0,0,0,0
26,38,12,0,0,28,34,0,0,38,2670,100072,50,0,300,0,0,0,0,0,0,0,0
27,38,12,0,0,28,34,0,0,38,2474,108637,50,0,300,0,0,0,0,0,0,0,0
28,38,12,0,0,28,34,0,0,38,2212,117543,50,0,300,0,0,0,0,0,0,0,0
29,38,12,0,0,28,36,0,0,38,2011,128642,50,0,300,0,0,0,0,0,0,0,0
30,38,12,0,0,30,38,0,0,38,1830,142506,50,0,300,0,0,0,0,0,0,0,0
31,37,13,0,0,30,38,0,0,37,1656,155365,50,0,300,0,0,0,0,0,0,0,0
32,37,13,0,0,30,38,0,0,37,1569,170943,50,0,300,0,0,0,0,0,0,0,0
33,35,15,0,0,32,42,0,0,35,1413,186125,50,0,300,0,0,0,0,0,0,0,0
34,35,15,0,0,34,44,0,0,35,1262,201572,50,0,300,0,0,0,0,0,0,0,0
35,33,17,0,0,36,50,0,0,33,1145,218061,50,0,300,0,0,0,0,0,0,0,0
36,33,17,0,0,38,58,0,0,33,1062,231108,50,0,300,0,0,0,0,0,0,0,0
37,32,18,0,0,44,60,0,0,32,999,249094,50,0,300,0,0,0,0,0,0,0,0
