tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,27150,10952,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,24086,11831,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,22059,12728,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,19911,13689,50,0,300,0,0,0,0,0,0,0,0
5,50,0,0,0,0,0,0,0,50,18145,14949,50,0,300,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,50,16174,16325,50,0,300,0,0,0,0,0,0,0,0
7,48,2,0,0,0,2,0,0,48,14695,17640,50,0,300,0,0,0,0,0,0,0,0
8,48,2,0,0,0,2,0,0,48,13247,19200,50,0,300,0,0,0,0,0,0,0,0
9,48,2,0,0,0,2,0,0,48,11856,21145,50,0,300,0,0,0,0,0,0,0,0
10,48,2,0,0,0,2,0,0,48,10459,23594,50,0,300,0,0,0,0,0,0,0,0
11,47,3,0,0,0,4,0,0,47,9652,26009,50,0,300,0,0,0,0,0,0,0,0
12,47,3,0,0,0,6,0,0,47,8614,27997,50,0,300,0,0,0,0,0,0,0,0
13,46,4,0,0,0,10,0,0,46,7968,31058,50,0,300,0,0,0,0,0,0,0,0
14,46,4,0,0,4,12,0,0,46,6924,34029,50,0,300,0,0,0,0,0,0,0,0
15,46,4,0,0,4,12,0,0,46,6321,37690,50,0,300,0,0,0,0,0,0,0,0
16,46,4,0,0,8,12,0,0,46,5545,40045,50,0,300,0,0,0,0,0,0,0,0
17,46,4,0,0,8,14,0,0,46,5053,43980,50,0,300,0,0,0,0,0,0,0,0
18,46,4,0,0,10,14,0,0,46,4372,46305,50,0,300,0,0,0,0,0,0,0,0
19,46,4,0,0,10,16,0,0,46,3841,50358,50,0,300,0,0,0,0,0,0,0,0
20,46,4,0,0,12,16,0,0,46,3332,52270,50,0,300,0,0,0,0,0,0,0,0
21,44,6,0,0,12,18,0,0,44,3063,56681,50,0,300,0,0,0,0,0,0,0,0
22,44,6,0,0,14,18,0,0,44,2859,62703,50,0,300,0,0,0,0,0,0,0,0
23,44,6,0,0,14,18,0,0,44,2637,68137,50,0,300,0,0,0,0,0,0,0,0
24,44,6,0,0,16,18,0,0,44,2423,73618,50,0,300,0,0,0,0,0,0,0,0
25,43,7,0,0,18,20,0,0,43,2118,78894,50,0,300,0,0,0,0,0,0,0,0
26,43,7,0,0,22,20,0,0,43,1899,82987,50,0,300,0,0,0,0,0,0,0,0
27,43,7,0,0,22,20,0,0,43,1851,91161,50,0,300,0,0,0,0,0,0,0,0
28,43,7,0,0,22,20,0,0,43,1613,99601,50,0,300,0,0,0,0,0,0,0,0
