tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,27375,10883,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,25030,12189,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,22264,12997,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,20077,14148,50,0,300,0,0,0,0,0,0,0,0
5,48,2,0,0,0,0,0,0,48,18567,15349,50,0,300,0,0,0,0,0,0,0,0
6,48,2,0,0,0,0,0,0,48,16333,16092,50,0,300,0,0,0,0,0,0,0,0
7,48,2,0,0,2,0,0,0,48,14997,18064,50,0,300,0,0,0,0,0,0,0,0
8,48,2,0,0,2,0,0,0,48,13670,19479,50,0,300,0,0,0,0,0,0,0,0
9,47,3,0,0,2,2,0,0,47,12277,21119,50,0,300,0,0,0,0,0,0,0,0
10,47,3,0,0,2,2,0,0,47,11053,22986,50,0,300,0,0,0,0,0,0,0,0
11,46,4,0,0,2,2,0,0,46,10035,25073,50,0,300,0,0,0,0,0,0,0,0
12,46,4,0,0,2,4,0,0,46,9160,27116,50,0,300,0,0,0,0,0,0,0,0
13,46,4,0,0,2,4,0,0,46,8806,29572,50,0,300,0,0,0,0,0,0,0,0
14,46,4,0,0,2,4,0,0,46,8142,31010,50,0,300,0,0,0,0,0,0,0,0
15,45,5,0,0,4,4,0,0,45,7693,32592,50,0,300,0,0,0,0,0,0,0,0
16,45,5,0,0,4,6,0,0,45,7227,35375,50,0,300,0,0,0,0,0,0,0,0
17,45,5,0,0,4,6,0,0,45,6839,38095,50,0,300,0,0,0,0,0,0,0,0
18,45,5,0,0,4,8,0,0,45,6309,41067,50,0,300,0,0,0,0,0,0,0,0
19,45,5,0,0,4,8,0,0,45,5898,44186,50,0,300,0,0,0,0,0,0,0,0
20,45,5,0,0,4,10,0,0,45,5312,47336,50,0,300,0,0,0,0,0,0,0,0
21,43,7,0,0,6,10,0,0,43,4934,51810,50,0,300,0,0,0,0,0,0,0,0
22,43,7,0,0,10,10,0,0,43,4534,55487,50,0,300,0,0,0,0,0,0,0,0
23,43,7,0,0,12,10,0,0,43,3911,61502,50,0,300,0,0,0,0,0,0,0,0
24,43,7,0,0,12,12,0,0,43,3469,66754,50,0,300,0,0,0,0,0,0,0,0
25,43,7,0,0,14,14,0,0,43,3168,73342,50,0,300,0,0,0,0,0,0,0,0
26,43,7,0,0,14,14,0,0,43,2906,80539,50,0,300,0,0,0,0,0,0,0,0
27,43,7,0,0,14,16,0,0,43,2470,92177,50,0,300,0,0,0,0,0,0,0,0
28,43,7,0,0,18,16,0,0,43,2236,99989,50,0,300,0,0,0,0,0,0,0,0
29,43,7,0,0,18,18,0,0,43,1930,110104,50,0,300,0,0,0,0,0,0,0,0
30,43,7,0,0,18,18,0,0,43,1745,120136,50,0,300,0,0,0,0,0,0,0,0
31,41,9,0,0,18,24,0,0,41,1567,129764,50,0,300,0,0,0,0,0,0,0,0
32,41,9,0,0,20,28,0,0,41,1453,142422,50,0,300,0,0,0,0,0,0,0,0
33,41,9,0,0,20,30,0,0,41,1350,148902,50,0,300,0,0,0,0,0,0,0,0
34,41,9,0,0,20,30,0,0,41,1232,164444,50,0,300,0,0,0,0,0,0,0,0
35,41,9,0,0,20,32,0,0,41,1070,177791,50,0,300,0,0,0,0,0,0,0,0
36,41,9,0,0,22,32,0,0,41,999,200299,50,0,300,0,0,0,0,0,0,0,0
37,41,9,0,0,22,32,0,0,41,912,221382,50,0,300,0,0,0,0,0,0,0,0
38,41,9,0,0,22,32,0,0,41,830,238069,50,0,300,0,0,0,0,0,0,0,0
39,39,11,0,0,24,34,0,0,39,750,262000,50,0,300,0,0,0,0,0,0,0,0
40,39,11,0,0,26,34,0,0,39,671,272921,50,0,300,0,0,0,0,0,0,0,0
41,37,13,0,0,30,36,0,0,37,640,302576,50,0,300,0,0,0,0,0,0,0,0
42,37,13,0,0,32,40,0,0,37,612,320142,50,0,300,0,0,0,0,0,0,0,0
43,37,13,0,0,32,42,0,0,37,532,361448,50,0,300,0,0,0,0,0,0,0,0
44,37,13,0,0,32,42,0,0,37,495,401372,50,0,300,0,0,0,0,0,0,0,0
45,36,14,0,0,32,42,0,0,36,451,438140,50,0,300,0,0,0,0,0,0,0,0
46,36,14,0,0,32,44,0,0,36,396,466448,50,0,300,0,0,0,0,0,0,0,0
47,36,14,0,0,32,46,0,0,36,363,509044,50,0,300,0,0,0,0,0,0,0,0
48,36,14,0,0,34,48,0,0,36,345,562474,50,0,300,0,0,0,0,0,0,0,0
49,36,14,0,0,34,50,0,0,36,309,607254,50,0,300,0,0,0,0,0,0,0,0
50,36,14,0,0,36,52,0,0,36,291,658122,50,0,300,0,0,0,0,0,0,0,0
51,36,14,0,0,36,54,0,0,36,262,714788,50,0,300,0,0,0,0,0,0,0,0
52,36,14,0,0,36,54,0,0,36,233,778372,50,0,300,0,0,0,0,0,0,0,0
53,36,14,0,0,36,54,0,0,36,219,843250,50,0,300,0,0,0,0,0,0,0,0
54,36,14,0,0,40,54,0,0,36,199,909424,50,0,300,0,0,0,0,0,0,0,0
55,35,15,0,0,42,56,0,0,35,182,978366,50,0,300,0,0,0,0,0,0,0,0
56,35,15,0,0,42,58,0,0,35,160,1057397,50,0,300,0,0,0,0,0,0,0,0
57,35,15,0,0,44,58,0,0,35,152,1128940,50,0,300,0,0,0,0,0,0,0,0
