tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,27353,11007,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,24485,11847,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,22015,12537,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,19182,13222,50,0,300,0,0,0,0,0,0,0,0
5,48,2,0,0,2,0,0,0,48,17179,14762,50,0,300,0,0,0,0,0,0,0,0
6,48,2,0,0,2,0,0,0,48,15855,16173,50,0,300,0,0,0,0,0,0,0,0
7,47,3,0,0,2,0,0,0,47,14697,17523,50,0,300,0,0,0,0,0,0,0,0
8,47,3,0,0,2,0,0,0,47,13060,18851,50,0,300,0,0,0,0,0,0,0,0
9,45,5,0,0,4,0,0,0,45,11652,20321,50,0,300,0,0,0,0,0,0,0,0
10,45,5,0,0,8,0,0,0,45,10464,22024,50,0,300,0,0,0,0,0,0,0,0
11,45,5,0,0,8,4,0,0,45,9557,23765,50,0,300,0,0,0,0,0,0,0,0
12,45,5,0,0,10,6,0,0,45,8413,26055,50,0,300,0,0,0,0,0,0,0,0
13,44,6,0,0,12,8,0,0,44,7742,27942,50,0,300,0,0,0,0,0,0,0,0
14,44,6,0,0,12,12,0,0,44,6662,29968,50,0,300,0,0,0,0,0,0,0,0
15,42,8,0,0,12,14,0,0,42,6207,32810,50,0,300,0,0,0,0,0,0,0,0
16,42,8,0,0,14,14,0,0,42,5652,35295,50,0,300,0,0,0,0,0,0,0,0
17,40,10,0,0,16,20,0,0,40,4981,37731,50,0,300,0,0,0,0,0,0,0,0
18,40,10,0,0,20,22,0,0,40,4542,40285,50,0,300,0,0,0,0,0,0,0,0
19,38,12,0,0,22,30,0,0,38,4063,43851,50,0,300,0,0,0,0,0,0,0,0
20,38,12,0,0,22,32,0,0,38,3696,47058,50,0,300,0,0,0,0,0,0,0,0
21,38,12,0,0,22,34,0,0,38,3451,51564,50,0,300,0,0,0,0,0,0,0,0
22,38,12,0,0,26,34,0,0,38,3120,55589,50,0,300,0,0,0,0,0,0,0,0
23,38,12,0,0,26,34,0,0,38,2728,61863,50,0,300,0,0,0,0,0,0,0,0
24,38,12,0,0,28,42,0,0,38,2591,66273,50,0,300,0,0,0,0,0,0,0,0
25,37,13,0,0,30,42,0,0,37,2409,71590,50,0,300,0,0,0,0,0,0,0,0
26,37,13,0,0,32,44,0,0,37,2254,76295,50,0,300,0,0,0,0,0,0,0,0
27,36,14,0,0,38,44,0,0,36,2035,82493,50,0,300,0,0,0,0,0,0,0,0
28,36,14,0,0,38,46,0,0,36,1911,88480,50,0,300,0,0,0,0,0,0,0,0
29,34,16,0,0,38,46,0,0,34,1714,94673,50,0,300,0,0,0,0,0,0,0,0
30,34,16,0,0,38,52,0,0,34,1479,102865,50,0,300,0,0,0,0,0,0,0,0
31,33,17,0,0,44,52,0,0,33,1346,112126,50,0,300,0,0,0,0,0,0,0,0
32,33,17,0,0,46,54,0,0,33,1205,119943,50,0,300,0,0,0,0,0,0,0,0
33,33,17,0,0,48,56,0,0,33,1138,127889,50,0,300,0,0,0,0,0,0,0,0
34,33,17,0,0,52,58,0,0,33,1039,134934,50,0,300,0,0,0,0,0,0,0,0
35,33,17,0,0,54,60,0,0,33,941,142805,50,0,300,0,0,0,0,0,0,0,0
36,33,17,0,0,56,62,0,0,33,868,159198,50,0,300,0,0,0,0,0,0,0,0
37,31,19,0,0,60,66,0,0,31,768,170148,50,0,300,0,0,0,0,0,0,0,0
38,31,19,0,0,64,66,0,0,31,690,182317,50,0,300,0,0,0,0,0,0,0,0
39,31,19,0,0,66,68,0,0,31,617,199049,50,0,300,0,0,0,0,0,0,0,0
40,31,19,0,0,66,74,0,0,31,553,212423,50,0,300,0,0,0,0,0,0,0,0
41,31,19,0,0,70,76,0,0,31,515,228923,50,0,300,0,0,0,0,0,0,0,0
42,31,19,0,0,74,76,0,0,31,475,248667,50,0,300,0,0,0,0,0,0,0,0
43,31,19,0,0,78,78,0,0,31,435,270448,50,0,300,0,0,0,0,0,0,0,0
44,31,19,0,0,82,80,0,0,31,387,297516,50,0,300,0,0,0,0,0,0,0,0
45,31,19,0,0,86,84,0,0,31,349,317388,50,0,300,0,0,0,0,0,0,0,0
46,31,19,0,0,86,86,0,0,31,311,350378,50,0,300,0,0,0,0,0,0,0,0
47,29,21,0,0,86,88,0,0,29,281,379059,50,0,300,0,0,0,0,0,0,0,0
48,29,21,0,0,90,88,0,0,29,318,324886,50,0,300,0,0,0,0,0,0,0,0
49,27,23,0,0,92,90,0,0,27,383,304181,50,0,300,0,0,0,0,0,0,0,0
50,27,23,0,0,96,94,0,0,27,441,261804,50,0,300,0,0,0,0,0,0,0,0
51,27,23,0,0,98,100,0,0,27,479,248496,50,0,300,0,0,0,0,0,0,0,0
52,27,23,0,0,98,100,0,0,27,530,227970,50,0,300,0,0,0,0,0,0,0,0
53,26,24,0,0,108,100,0,0,26,634,212896,50,0,300,0,0,0,0,0,0,0,0
54,26,24,0,0,110,100,0,0,26,677,185372,50,0,300,0,0,0,0,0,0,0,0
55,26,24,0,0,112,104,0,0,26,717,172728,50,0,300,0,0,0,0,0,0,0,0
56,26,24,0,0,114,106,0,0,26,770,151461,50,0,300,0,0,0,0,0,0,0,0
57,24,26,0,0,114,110,0,0,24,797,142043,50,0,300,0,0,0,0,0,0,0,0
58,24,26,0,0,122,112,0,0,24,923,130805,50,0,300,0,0,0,0,0,0,0,0
59,24,26,0,0,126,114,0,0,24,1019,115497,50,0,300,0,0,0,0,0,0,0,0
60,24,26,0,0,128,120,0,0,24,1174,101736,50,0,300,0,0,0,0,0,0,0,0
61,24,26,0,0,132,120,0,0,24,1368,93922,50,0,300,0,0,0,0,0,0,0,0
62,24,26,0,0,134,126,0,0,24,1400,84447,50,0,300,0,0,0,0,0,0,0,0
63,22,28,0,0,140,126,0,0,22,1572,75895,50,0,300,0,0,0,0,0,0,0,0
64,22,28,0,0,144,128,0,0,22,1903,65499,50,0,300,0,0,0,0,0,0,0,0
65,21,29,0,0,148,128,0,0,21,2239,58479,50,0,300,0,0,0,0,0,0,0,0
66,21,29,0,0,150,132,0,0,21,2392,48648,50,0,300,0,0,0,0,0,0,0,0
67,19,31,0,0,156,134,0,1,19,2893,37342,50,0,300,0,0,0,0,0,0,0,0
68,19,31,0,0,158,134,0,1,19,3572,29066,50,0,300,0,0,0,0,0,0,0,0
69,18,32,0,0,166,140,0,1,18,4216,24546,50,0,300,0,0,0,0,0,0,0,0
70,18,32,0,0,168,142,0,1,18,5320,21213,50,0,300,0,0,0,0,0,0,0,0
71,17,33,0,0,172,144,0,1,17,6883,16849,50,0,300,0,0,0,0,0,0,0,0
72,17,33,0,0,172,144,0,1,17,8342,13660,50,0,300,0,0,0,0,0,0,0,0
73,15,35,0,0,172,150,0,1,15,10920,10579,50,0,300,0,0,0,0,0,0,0,0
74,15,35,0,0,174,154,0,1,15,12448,8558,50,0,300,0,0,0,0,0,0,0,0
75,15,35,0,0,174,160,0,1,15,14761,6922,50,0,300,0,0,0,0,0,0,0,0
76,15,35,0,0,176,162,0,1,15,17281,5406,50,0,300,0,0,0,0,0,0,0,0
77,15,35,0,0,182,158,0,2,16,19610,4858,50,0,300,0,0,0,0,0,0,0,0
78,15,35,0,0,182,162,0,2,16,26283,3872,50,0,300,0,0,0,0,0,0,0,0
79,15,35,0,0,186,162,0,2,16,32155,3237,50,0,300,0,0,0,0,0,0,0,0
80,15,35,0,0,188,164,0,2,16,40879,2647,50,0,300,0,0,0,0,0,0,0,0
81,15,35,0,0,190,166,0,2,17,51731,2166,50,0,300,0,0,0,0,0,0,0,0
82,15,35,0,0,194,166,0,2,17,61358,1762,50,0,300,0,0,0,0,0,0,0,0
83,15,35,0,0,198,166,0,2,17,79684,1396,50,0,300,0,0,0,0,0,0,0,0
84,15,35,0,0,198,168,0,2,17,90913,1220,50,0,300,0,0,0,0,0,0,0,0
85,15,35,0,0,200,172,0,2,18,108259,1040,50,0,300,0,0,0,0,0,0,0,0
86,15,35,0,0,210,172,0,2,18,132303,871,50,0,300,0,0,0,0,0,0,0,0
87,15,35,0,0,206,176,1,2,19,161086,739,50,0,300,0,0,0,0,0,0,0,0
88,15,35,0,0,212,176,1,2,19,197556,578,50,0,300,0,0,0,0,0,0,0,0
89,15,35,0,0,212,186,1,2,20,210228,500,50,0,300,0,0,0,0,0,0,0,0
90,15,35,0,0,214,190,1,2,20,247111,416,50,0,300,0,0,0,0,0,0,0,0
91,15,35,0,0,216,190,1,2,21,262412,389,50,0,300,0,0,0,0,0,0,0,0
92,15,35,0,0,222,192,1,2,21,305043,365,50,0,300,0,0,0,0,0,0,0,0
93,15,35,0,0,228,194,1,2,22,346776,322,50,0,300,0,0,0,0,0,0,0,0
94,15,35,0,0,234,202,1,2,22,385946,283,50,0,300,0,0,0,0,0,0,0,0
95,15,35,0,0,238,208,1,2,23,432496,246,50,0,300,0,0,0,0,0,0,0,0
96,15,35,0,0,242,208,1,2,23,472117,218,50,0,300,0,0,0,0,0,0,0,0
97,15,35,0,0,244,206,1,3,23,503985,203,50,0,300,0,0,0,0,0,0,0,0
98,15,35,0,0,244,206,1,3,23,583747,181,50,0,300,0,0,0,0,0,0,0,0
99,15,35,0,0,244,210,1,3,23,733108,166,50,0,300,0,0,0,0,0,0,0,0
100,15,35,0,0,244,214,1,3,23,843671,149,50,0,300,0,0,0,0,0,0,0,0
101,15,35,0,0,248,216,1,3,24,988279,130,50,0,300,0,0,0,0,0,0,0,0
102,15,35,0,0,254,212,1,4,24,1082421,121,50,0,300,0,0,0,0,0,0,0,0
103,15,35,0,0,258,214,1,4,24,1258173,109,50,0,300,0,0,0,0,0,0,0,0
104,15,35,0,0,260,216,1,4,24,1445126,102,50,0,300,0,0,0,0,0,0,0,0
105,15,35,0,0,262,218,1,4,24,1602062,90,50,0,300,0,0,0,0,0,0,0,0
106,15,35,0,0,266,224,1,4,24,1707451,84,50,0,300,0,0,0,0,0,0,0,0
107,15,35,0,0,272,226,1,4,24,2006748,76,50,0,300,0,0,0,0,0,0,0,0
108,15,35,0,0,272,228,1,4,24,2128541,70,50,0,300,0,0,0,0,0,0,0,0
109,15,35,0,0,272,232,1,4,24,2332196,63,50,0,300,0,0,0,0,0,0,0,0
110,15,35,0,0,272,232,1,4,24,2791914,61,50,0,300,0,0,0,0,0,0,0,0
111,15,35,0,0,272,234,1,4,24,3127722,51,50,0,300,0,0,0,0,0,0,0,0
112,15,35,0,0,272,236,1,4,24,3433875,49,50,0,300,0,0,0,0,0,0,0,0
113,15,35,0,0,274,236,1,4,24,3629656,44,50,0,300,0,0,0,0,0,0,0,0
114,15,35,0,0,274,238,1,4,24,4068840,41,50,0,300,0,0,0,0,0,0,0,0
115,15,35,0,0,276,240,1,4,25,4380468,38,50,0,300,0,0,0,0,0,0,0,0
116,15,35,0,0,276,240,1,4,25,4692840,36,50,0,300,0,0,0,0,0,0,0,0
117,15,35,0,0,280,248,1,4,25,5466795,31,50,0,300,0,0,0,0,0,0,0,0
118,15,35,0,0,280,250,1,4,25,6291508,28,50,0,300,0,0,0,0,0,0,0,0
119,15,35,0,0,280,254,1,4,25,6904714,28,50,0,300,0,0,0,0,0,0,0,0
120,15,35,0,0,280,256,1,4,25,7444756,28,50,0,300,0,0,0,0,0,0,0,0
121,15,35,0,0,278,256,2,4,26,8535667,26,50,0,300,0,0,0,0,0,0,0,0
122,15,35,0,0,282,260,2,4,26,9695309,26,50,0,300,0,0,0,0,0,0,0,0
123,15,35,0,0,286,260,2,4,27,10863120,26,50,0,300,0,0,0,0,0,0,0,0
124,15,35,0,0,288,262,2,4,27,12101763,26,50,0,300,0,0,0,0,0,0,0,0
125,15,35,0,0,290,268,2,4,28,14251381,26,50,0,300,0,0,0,0,0,0,0,0
126,15,35,0,0,290,268,2,4,28,16188949,25,50,0,300,0,0,0,0,0,0,0,0
127,15,35,0,0,290,270,2,4,29,17283666,25,50,0,300,0,0,0,0,0,0,0,0
128,15,35,0,0,292,274,2,4,29,18344199,25,50,0,300,0,0,0,0,0,0,0,0
129,15,35,0,0,292,280,2,4,29,19561112,25,50,0,300,0,0,0,0,0,0,0,0
130,15,35,0,0,292,280,2,4,29,20874920,25,50,0,300,0,0,0,0,0,0,0,0
131,15,35,0,0,292,282,2,4,30,19546311,25,50,0,300,0,0,0,0,0,0,0,0
132,15,35,0,0,292,286,2,4,30,18085570,25,50,0,300,0,0,0,0,0,0,0,0
133,15,35,0,0,292,286,2,4,30,16623408,25,50,0,300,0,0,0,0,0,0,0,0
134,15,35,0,0,292,288,2,4,30,14847126,25,50,0,300,0,0,0,0,0,0,0,0
135,15,35,0,0,294,294,2,4,31,13112641,25,50,0,300,0,0,0,0,0,0,0,0
136,15,35,0,0,296,290,2,5,31,11691748,25,50,0,300,0,0,0,0,0,0,0,0
137,15,35,0,0,298,290,2,5,31,10337849,25,50,0,300,0,0,0,0,0,0,0,0
138,15,35,0,0,298,290,2,5,31,8749576,25,50,0,300,0,0,0,0,0,0,0,0
139,15,35,0,0,298,290,2,5,32,7541092,25,50,0,300,0,0,0,0,0,0,0,0
140,15,35,0,0,298,294,2,5,32,6722025,25,50,0,300,0,0,0,0,0,0,0,0
141,15,35,0,0,298,294,2,5,32,6266363,25,50,0,300,0,0,0,0,0,0,0,0
142,15,35,0,0,298,296,2,5,32,5607153,25,50,0,300,0,0,0,0,0,0,0,0
143,15,35,0,0,298,300,2,5,33,5020490,25,50,0,300,0,0,0,0,0,0,0,0
144,15,35,0,0,302,300,2,5,33,4402149,25,50,0,300,0,0,0,0,0,0,0,0
145,15,35,0,0,304,304,2,5,34,3953457,25,50,0,300,0,0,0,0,0,0,0,0
146,15,35,0,0,304,306,3,5,34,3464127,25,50,0,300,0,0,0,0,0,0,0,0
147,15,35,0,0,304,312,3,5,35,3288421,25,50,0,300,0,0,0,0,0,0,0,0
148,15,35,0,0,304,314,3,5,35,2872257,25,50,0,300,0,0,0,0,0,0,0,0
149,15,35,0,0,308,314,3,5,36,2510169,25,50,0,300,0,0,0,0,0,0,0,0
150,15,35,0,0,310,324,3,5,36,2205678,25,50,0,300,0,0,0,0,0,0,0,0
151,15,35,0,0,309,320,4,6,36,2057391,25,50,0,300,0,0,0,0,0,0,0,0
152,15,35,0,0,313,320,4,6,36,1852972,25,50,0,300,0,0,0,0,0,0,0,0
153,15,35,0,0,313,324,4,6,37,1730345,25,50,0,300,0,0,0,0,0,0,0,0
154,15,35,0,0,313,326,4,6,37,1608953,25,50,0,300,0,0,0,0,0,0,0,0
155,15,35,0,0,317,328,4,6,38,1502380,25,50,0,300,0,0,0,0,0,0,0,0
156,15,35,0,0,317,330,4,6,38,1369203,25,50,0,300,0,0,0,0,0,0,0,0
157,15,35,0,0,315,330,5,5,38,1292915,25,50,0,300,0,0,0,0,0,1,0,0
158,15,35,0,0,315,330,5,5,38,1181963,25,50,0,300,0,0,0,0,0,1,0,0
159,15,35,0,0,315,330,5,5,38,1071408,25,50,0,300,0,0,0,0,0,1,0,0
160,15,35,0,0,319,332,5,5,38,974600,25,50,0,300,0,0,0,0,0,1,0,0
161,15,35,0,0,323,332,5,5,38,920457,25,50,0,300,0,0,0,0,0,1,0,0
162,15,35,0,0,323,332,5,5,38,850679,25,50,0,300,0,0,0,0,0,1,0,0
163,15,35,0,0,323,336,5,5,38,768528,25,50,0,300,0,0,0,0,0,1,0,0
164,15,35,0,0,327,336,5,5,38,674588,25,50,0,300,0,0,0,0,0,1,0,0
165,15,35,0,0,327,342,4,5,39,614999,25,50,0,300,0,0,0,1,0,1,0,0
166,15,35,0,0,321,332,5,7,39,575867,25,50,0,300,0,0,0,1,0,1,0,0
167,15,35,0,0,321,334,5,7,39,529065,25,49,1,300,0,0,0,1,0,1,0,1
168,15,35,0,0,321,336,5,7,39,481957,25,49,1,300,0,0,0,1,0,1,0,2
169,15,35,0,0,323,336,5,7,39,436534,25,49,1,300,0,0,0,1,0,0,0,3
170,15,35,0,0,323,336,5,7,39,389875,25,49,1,300,0,0,0,1,0,0,1,3
171,15,35,0,0,323,338,5,7,40,352981,25,49,1,300,0,0,0,1,0,0,1,4
172,15,35,0,0,323,340,5,7,40,316817,25,49,1,300,0,0,0,1,0,0,1,5
173,15,35,0,0,323,342,5,7,40,286471,25,49,1,300,0,0,0,1,0,0,1,6
174,15,35,0,0,323,342,5,7,40,242063,25,49,1,300,0,0,0,1,0,0,2,6
175,15,35,0,0,323,342,5,7,41,220434,25,49,1,300,0,0,0,1,0,0,2,7
176,15,35,0,0,315,342,7,7,41,196568,25,49,1,300,0,0,0,1,0,0,2,8
177,15,35,0,0,319,342,7,7,42,180216,25,49,1,300,0,0,0,1,0,0,2,9
178,15,35,0,0,319,344,7,7,42,158056,25,49,1,300,0,0,0,1,0,0,2,10
179,15,35,0,0,319,346,7,7,42,146727,25,49,1,300,0,0,0,1,0,0,3,10
180,15,35,0,0,319,346,7,7,42,130514,25,49,1,300,0,0,0,1,0,0,4,10
181,15,35,0,0,315,350,8,7,43,115463,25,49,1,300,0,0,0,1,0,0,4,11
