tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,27072,10707,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,24549,11984,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,21627,13041,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,19721,14476,50,0,300,0,0,0,0,0,0,0,0
5,50,0,0,0,0,0,0,0,50,17886,15942,50,0,300,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,50,16358,17346,50,0,300,0,0,0,0,0,0,0,0
7,48,2,0,0,0,0,0,0,48,15004,18277,50,0,300,0,0,0,0,0,0,0,0
8,48,2,0,0,0,0,0,0,48,14205,20156,50,0,300,0,0,0,0,0,0,0,0
9,46,4,0,0,2,0,0,0,46,12708,22037,50,0,300,0,0,0,0,0,0,0,0
10,46,4,0,0,6,0,0,0,46,11433,23602,50,0,300,0,0,0,0,0,0,0,0
11,45,5,0,0,8,0,0,0,45,10032,26019,50,0,300,0,0,0,0,0,0,0,0
12,45,5,0,0,8,2,0,0,45,8966,28905,50,0,300,0,0,0,0,0,0,0,0
13,45,5,0,0,8,4,0,0,45,7883,31258,50,0,300,0,0,0,0,0,0,0,0
14,45,5,0,0,8,4,0,0,45,7217,35036,50,0,300,0,0,0,0,0,0,0,0
15,43,7,0,0,8,6,0,0,43,6382,38202,50,0,300,0,0,0,0,0,0,0,0
16,43,7,0,0,8,8,0,0,43,5926,42046,50,0,300,0,0,0,0,0,0,0,0
17,41,9,0,0,10,12,0,0,41,5614,44755,50,0,300,0,0,0,0,0,0,0,0
18,41,9,0,0,10,12,0,0,41,5202,49070,50,0,300,0,0,0,0,0,0,0,0
19,41,9,0,0,10,16,0,0,41,4821,54201,50,0,300,0,0,0,0,0,0,0,0
20,41,9,0,0,10,16,0,0,41,4437,58164,50,0,300,0,0,0,0,0,0,0,0
21,41,9,0,0,12,18,0,0,41,4154,62367,50,0,300,0,0,0,0,0,0,0,0
22,41,9,0,0,14,20,0,0,41,3682,67376,50,0,300,0,0,0,0,0,0,0,0
23,40,10,0,0,14,22,0,0,40,3352,72034,50,0,300,0,0,0,0,0,0,0,0
24,40,10,0,0,18,22,0,0,40,3016,82220,50,0,300,0,0,0,0,0,0,0,0
25,40,10,0,0,20,22,0,0,40,2840,86938,50,0,300,0,0,0,0,0,0,0,0
26,40,10,0,0,26,22,0,0,40,2502,96500,50,0,300,0,0,0,0,0,0,0,0
27,40,10,0,0,26,22,0,0,40,2253,105706,50,0,300,0,0,0,0,0,0,0,0
28,40,10,0,0,26,26,0,0,40,2024,114432,50,0,300,0,0,0,0,0,0,0,0
29,40,10,0,0,28,26,0,0,40,1864,122465,50,0,300,0,0,0,0,0,0,0,0
30,40,10,0,0,30,26,0,0,40,1636,132816,50,0,300,0,0,0,0,0,0,0,0
31,40,10,0,0,30,28,0,0,40,1490,143721,50,0,300,0,0,0,0,0,0,0,0
32,40,10,0,0,34,30,0,0,40,1339,155375,50,0,300,0,0,0,0,0,0,0,0
33,40,10,0,0,36,32,0,0,40,1263,167916,50,0,300,0,0,0,0,0,0,0,0
34,40,10,0,0,36,34,0,0,40,1219,185337,50,0,300,0,0,0,0,0,0,0,0
35,39,11,0,0,38,34,0,0,39,1151,205471,50,0,300,0,0,0,0,0,0,0,0
36,39,11,0,0,38,34,0,0,39,1036,228191,50,0,300,0,0,0,0,0,0,0,0
37,39,11,0,0,40,36,0,0,39,945,249811,50,0,300,0,0,0,0,0,0,0,0
38,39,11,0,0,42,36,0,0,39,862,272038,50,0,300,0,0,0,0,0,0,0,0
39,37,13,0,0,44,38,0,0,37,787,294482,50,0,300,0,0,0,0,0,0,0,0
40,37,13,0,0,46,40,0,0,37,711,311077,50,0,300,0,0,0,0,0,0,0,0
41,36,14,0,0,50,44,0,0,36,660,336872,50,0,300,0,0,0,0,0,0,0,0
42,36,14,0,0,50,44,0,0,36,577,366018,50,0,300,0,0,0,0,0,0,0,0
43,35,15,0,0,50,44,0,0,35,529,399008,50,0,300,0,0,0,0,0,0,0,0
44,35,15,0,0,50,46,0,0,35,488,427090,50,0,300,0,0,0,0,0,0,0,0
45,35,15,0,0,52,46,0,0,35,438,470072,50,0,300,0,0,0,0,0,0,0,0
46,35,15,0,0,56,46,0,0,35,396,516865,50,0,300,0,0,0,0,0,0,0,0
47,35,15,0,0,58,50,0,0,35,361,568121,50,0,300,0,0,0,0,0,0,0,0
48,35,15,0,0,58,52,0,0,35,324,616871,50,0,300,0,0,0,0,0,0,0,0
49,33,17,0,0,62,56,0,0,33,303,657533,50,0,300,0,0,0,0,0,0,0,0
50,33,17,0,0,64,58,0,0,33,282,703648,50,0,300,0,0,0,0,0,0,0,0
51,32,18,0,0,66,60,0,0,32,252,767680,50,0,300,0,0,0,0,0,0,0,0
52,32,18,0,0,70,64,0,0,32,233,857730,50,0,300,0,0,0,0,0,0,0,0
53,32,18,0,0,80,64,0,0,32,207,921072,50,0,300,0,0,0,0,0,0,0,0
54,32,18,0,0,84,64,0,0,32,189,984381,50,0,300,0,0,0,0,0,0,0,0
55,30,20,0,0,84,70,0,0,30,175,1099585,50,0,300,0,0,0,0,0,0,0,0
56,30,20,0,0,86,70,0,0,30,161,1211622,50,0,300,0,0,0,0,0,0,0,0
57,28,22,0,0,88,70,0,0,28,182,1086864,50,0,300,0,0,0,0,0,0,0,0
58,28,22,0,0,94,70,0,0,28,198,966585,50,0,300,0,0,0,0,0,0,0,0
59,26,24,0,0,94,72,0,0,26,217,794909,50,0,300,0,0,0,0,0,0,0,0
60,26,24,0,0,98,76,0,0,26,236,717105,50,0,300,0,0,0,0,0,0,0,0
61,26,24,0,0,102,82,0,0,26,265,624778,50,0,300,0,0,0,0,0,0,0,0
62,26,24,0,0,106,84,0,0,26,274,567046,50,0,300,0,0,0,0,0,0,0,0
63,25,25,0,0,110,86,0,0,25,309,515061,50,0,300,0,0,0,0,0,0,0,0
64,25,25,0,0,112,94,0,0,25,330,462649,50,0,300,0,0,0,0,0,0,0,0
65,23,27,0,0,116,100,0,0,23,345,398448,50,0,300,0,0,0,0,0,0,0,0
66,23,27,0,0,120,106,0,0,23,372,349665,50,0,300,0,0,0,0,0,0,0,0
67,23,27,0,0,124,108,0,0,23,438,309638,50,0,300,0,0,0,0,0,0,0,0
68,23,27,0,0,124,112,0,0,23,464,288336,50,0,300,0,0,0,0,0,0,0,0
69,22,28,0,0,126,114,0,0,22,542,254529,50,0,300,0,0,0,0,0,0,0,0
70,22,28,0,0,134,114,0,0,22,549,226396,50,0,300,0,0,0,0,0,0,0,0
71,20,30,0,0,140,114,0,0,20,582,195289,50,0,300,0,0,0,0,0,0,0,0
72,20,30,0,0,142,114,0,0,20,657,177669,50,0,300,0,0,0,0,0,0,0,0
73,18,32,0,0,144,118,0,0,18,685,166792,50,0,300,0,0,0,0,0,0,0,0
74,18,32,0,0,146,126,0,0,18,819,137760,50,0,300,0,0,0,0,0,0,0,0
75,17,33,0,0,150,130,0,0,17,994,113012,50,0,300,0,0,0,0,0,0,0,0
76,17,33,0,0,152,140,0,0,17,1183,91033,50,0,300,0,0,0,0,0,0,0,0
77,16,34,0,0,154,142,0,0,16,1436,77089,50,0,300,0,0,0,0,0,0,0,0
78,16,34,0,0,154,144,0,0,16,1720,67968,50,0,300,0,0,0,0,0,0,0,0
79,16,34,0,0,158,146,0,0,16,2247,55317,50,0,300,0,0,0,0,0,0,0,0
80,16,34,0,0,158,148,0,0,16,2600,43690,50,0,300,0,0,0,0,0,0,0,0
81,16,34,0,0,164,154,0,0,16,3119,35563,50,0,300,0,0,0,0,0,0,0,0
82,16,34,0,0,164,154,0,0,16,3763,28893,50,0,300,0,0,0,0,0,0,0,0
83,14,36,0,0,168,156,0,0,14,4677,22907,50,0,300,0,0,0,0,0,0,0,0
84,14,36,0,0,178,156,0,0,14,5375,19946,50,0,300,0,0,0,0,0,0,0,0
85,14,36,0,0,182,158,0,0,14,6482,16467,50,0,300,0,0,0,0,0,0,0,0
86,14,36,0,0,184,162,0,0,14,7475,13942,50,0,300,0,0,0,0,0,0,0,0
87,12,38,0,0,184,162,0,0,12,9071,12120,50,0,300,0,0,0,0,0,0,0,0
88,12,38,0,0,188,166,0,0,12,11176,10097,50,0,300,0,0,0,0,0,0,0,0
89,12,38,0,0,188,172,0,0,12,13554,8028,50,0,300,0,0,0,0,0,0,0,0
90,12,38,0,0,192,174,0,0,12,16525,6647,50,0,300,0,0,0,0,0,0,0,0
91,12,38,0,0,194,178,0,0,12,20303,5643,50,0,300,0,0,0,0,0,0,0,0
92,12,38,0,0,196,184,0,0,12,23832,4529,50,0,300,0,0,0,0,0,0,0,0
93,12,38,0,0,196,186,0,0,12,29375,3736,50,0,300,0,0,0,0,0,0,0,0
94,12,38,0,0,198,194,0,0,12,34409,3002,50,0,300,0,0,0,0,0,0,0,0
95,12,38,0,0,202,196,0,0,12,40069,2321,50,0,300,0,0,0,0,0,0,0,0
96,12,38,0,0,206,200,0,0,12,49033,1883,50,0,300,0,0,0,0,0,0,0,0
97,12,38,0,0,208,204,0,0,12,61527,1555,50,0,300,0,0,0,0,0,0,0,0
98,12,38,0,0,210,204,0,0,12,78843,1297,50,0,300,0,0,0,0,0,0,0,0
99,12,38,0,0,214,208,0,0,12,90668,1026,50,0,300,0,0,0,0,0,0,0,0
100,12,38,0,0,218,208,0,0,12,111328,853,50,0,300,0,0,0,0,0,0,0,0
101,12,38,0,0,218,210,0,0,12,134812,680,50,0,300,0,0,0,0,0,0,0,0
102,12,38,0,0,220,210,0,0,12,161418,549,50,0,300,0,0,0,0,0,0,0,0
103,12,38,0,0,226,216,0,0,13,197697,457,50,0,300,0,0,0,0,0,0,0,0
104,12,38,0,0,230,220,0,0,13,233908,390,50,0,300,0,0,0,0,0,0,0,0
105,12,38,0,0,230,222,0,0,14,298019,335,50,0,300,0,0,0,0,0,0,0,0
106,12,38,0,0,230,224,0,0,14,363643,287,50,0,300,0,0,0,0,0,0,0,0
107,12,38,0,0,238,228,0,0,15,476669,245,50,0,300,0,0,0,0,0,0,0,0
108,12,38,0,0,240,232,0,0,15,604560,196,50,0,300,0,0,0,0,0,0,0,0
109,12,38,0,0,240,234,0,0,16,778298,159,50,0,300,0,0,0,0,0,0,0,0
110,12,38,0,0,246,236,0,0,16,999730,133,50,0,300,0,0,0,0,0,0,0,0
111,12,38,0,0,246,240,0,0,17,1282684,107,50,0,300,0,0,0,0,0,0,0,0
112,12,38,0,0,248,242,0,0,17,1550018,93,50,0,300,0,0,0,0,0,0,0,0
113,12,38,0,0,254,242,0,0,17,1963083,81,50,0,300,0,0,0,0,0,0,0,0
