tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,26632,11021,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,23559,11746,50,0,300,0,0,0,0,0,0,0,0
3,48,2,0,0,0,0,0,0,48,21485,12529,50,0,300,0,0,0,0,0,0,0,0
4,48,2,0,0,0,0,0,0,48,20325,13623,50,0,300,0,0,0,0,0,0,0,0
5,46,4,0,0,0,0,0,0,46,19366,15130,50,0,300,0,0,0,0,0,0,0,0
6,46,4,0,0,0,0,0,0,46,17137,16369,50,0,300,0,0,0,0,0,0,0,0
7,45,5,0,0,0,4,0,0,45,15115,17535,50,0,300,0,0,0,0,0,0,0,0
8,45,5,0,0,0,8,0,0,45,13722,19193,50,0,300,0,0,0,0,0,0,0,0
9,44,6,0,0,0,10,0,0,44,11951,20975,50,0,300,0,0,0,0,0,0,0,0
10,44,6,0,0,0,10,0,0,44,10925,22857,50,0,300,0,0,0,0,0,0,0,0
11,42,8,0,0,2,12,0,0,42,9472,24672,50,0,300,0,0,0,0,0,0,0,0
12,42,8,0,0,2,16,0,0,42,8755,26512,50,0,300,0,0,0,0,0,0,0,0
13,41,9,0,0,4,18,0,0,41,7701,29401,50,0,300,0,0,0,0,0,0,0,0
14,41,9,0,0,4,24,0,0,41,6929,31492,50,0,300,0,0,0,0,0,0,0,0
15,40,10,0,0,4,30,0,0,40,6353,34579,50,0,300,0,0,0,0,0,0,0,0
16,40,10,0,0,6,34,0,0,40,6005,37827,50,0,300,0,0,0,0,0,0,0,0
17,39,11,0,0,6,40,0,0,39,5445,40641,50,0,300,0,0,0,0,0,0,0,0
18,39,11,0,0,8,40,0,0,39,4941,44652,50,0,300,0,0,0,0,0,0,0,0
19,37,13,0,0,8,44,0,0,37,4501,49446,50,0,300,0,0,0,0,0,0,0,0
20,37,13,0,0,12,44,0,0,37,4090,52524,50,0,300,0,0,0,0,0,0,0,0
21,35,15,0,0,14,46,0,0,35,3601,57063,50,0,300,0,0,0,0,0,0,0,0
22,35,15,0,0,18,46,0,0,35,3161,61670,50,0,300,0,0,0,0,0,0,0,0
23,34,16,0,0,22,46,0,0,34,2938,68094,50,0,300,0,0,0,0,0,0,0,0
24,34,16,0,0,26,46,0,0,34,2639,74488,50,0,300,0,0,0,0,0,0,0,0
25,34,16,0,0,34,50,0,0,34,2392,81336,50,0,300,0,0,0,0,0,0,0,0
26,34,16,0,0,34,54,0,0,34,2152,85598,50,0,300,0,0,0,0,0,0,0,0
27,34,16,0,0,34,60,0,0,34,1900,95069,50,0,300,0,0,0,0,0,0,0,0
28,34,16,0,0,36,64,0,0,34,1743,104749,50,0,300,0,0,0,0,0,0,0,0
29,32,18,0,0,38,66,0,0,32,1539,113493,50,0,300,0,0,0,0,0,0,0,0
30,32,18,0,0,38,66,0,0,32,1402,121375,50,0,300,0,0,0,0,0,0,0,0
31,31,19,0,0,40,70,0,0,31,1311,134395,50,0,300,0,0,0,0,0,0,0,0
32,31,19,0,0,42,72,0,0,31,1210,142931,50,0,300,0,0,0,0,0,0,0,0
33,30,20,0,0,46,72,0,0,30,1105,157504,50,0,300,0,0,0,0,0,0,0,0
34,30,20,0,0,48,74,0,0,30,974,173394,50,0,300,0,0,0,0,0,0,0,0
35,29,21,0,0,52,76,0,0,29,861,191638,50,0,300,0,0,0,0,0,0,0,0
36,29,21,0,0,52,76,0,0,29,945,173288,50,0,300,0,0,0,0,0,0,0,0
37,29,21,0,0,54,80,0,0,29,1019,150228,50,0,300,0,0,0,0,0,0,0,0
38,29,21,0,0,54,86,0,0,29,1210,137007,50,0,300,0,0,0,0,0,0,0,0
39,27,23,0,0,54,88,0,0,27,1369,133663,50,0,300,0,0,0,0,0,0,0,0
40,27,23,0,0,58,92,0,0,27,1586,124220,50,0,300,0,0,0,0,0,0,0,0
41,25,25,0,0,60,96,0,0,25,1760,108560,50,0,300,0,0,0,0,0,0,0,0
42,25,25,0,0,64,96,0,0,25,1859,101300,50,0,300,0,0,0,0,0,0,0,0
43,25,25,0,0,68,98,0,0,25,2134,93174,50,0,300,0,0,0,0,0,0,0,0
44,25,25,0,0,68,98,0,0,25,2499,82118,50,0,300,0,0,0,0,0,0,0,0
45,25,25,0,0,72,98,0,0,25,2884,71420,50,0,300,0,0,0,0,0,0,0,0
46,25,25,0,0,74,100,0,0,25,3216,62354,50,0,300,0,0,0,0,0,0,0,0
47,24,26,0,0,70,104,1,0,24,3705,56368,50,0,300,0,0,0,0,0,0,0,0
48,24,26,0,0,76,108,1,0,24,4008,50569,50,0,300,0,0,0,0,0,0,0,0
49,23,27,0,0,76,108,1,0,23,4377,45381,50,0,300,0,0,0,0,0,0,0,0
50,23,27,0,0,78,108,1,0,23,4703,40771,50,0,300,0,0,0,0,0,0,0,0
51,21,29,0,0,80,108,1,0,21,5120,35042,50,0,300,0,0,0,0,0,0,0,0
52,21,29,0,0,80,112,1,0,21,5811,33304,50,0,300,0,0,0,0,0,0,0,0
53,19,31,0,0,84,114,1,0,19,7039,28258,50,0,300,0,0,0,0,0,0,0,0
54,19,31,0,0,88,114,1,0,19,8943,22120,50,0,300,0,0,0,0,0,0,0,0
55,17,33,0,0,92,118,1,0,17,10344,18369,50,0,300,0,0,0,0,0,0,0,0
56,17,33,0,0,98,122,1,0,17,12206,15937,50,0,300,0,0,0,0,0,0,0,0
57,16,34,0,0,100,126,1,0,16,14466,12895,50,0,300,0,0,0,0,0,0,0,0
58,16,34,0,0,100,132,1,0,16,17859,9578,50,0,300,0,0,0,0,0,0,0,0
59,16,34,0,0,104,132,1,0,17,21791,7839,50,0,300,0,0,0,0,0,0,0,0
60,16,34,0,0,108,134,1,0,17,26951,6545,50,0,300,0,0,0,0,0,0,0,0
61,16,34,0,0,112,136,1,0,18,33235,5416,50,0,300,0,0,0,0,0,0,0,0
62,16,34,0,0,116,140,1,0,18,40394,4364,50,0,300,0,0,0,0,0,0,0,0
63,16,34,0,0,118,140,1,0,18,51757,3549,50,0,300,0,0,0,0,0,0,0,0
64,16,34,0,0,118,144,1,0,18,61014,2792,50,0,300,0,0,0,0,0,0,0,0
65,16,34,0,0,118,146,1,0,18,76315,2419,50,0,300,0,0,0,0,0,0,0,0
66,16,34,0,0,120,146,1,0,18,93652,1971,50,0,300,0,0,0,0,0,0,0,0
67,16,34,0,0,122,146,1,0,18,113024,1632,50,0,300,0,0,0,0,0,0,0,0
68,16,34,0,0,124,148,1,0,18,141916,1341,50,0,300,0,0,0,0,0,0,0,0
69,16,34,0,0,132,148,1,0,19,177269,1102,50,0,300,0,0,0,0,0,0,0,0
70,16,34,0,0,134,148,1,0,19,222494,883,50,0,300,0,0,0,0,0,0,0,0
71,16,34,0,0,142,148,1,0,19,269340,682,50,0,300,0,0,0,0,0,0,0,0
72,16,34,0,0,144,148,1,0,19,314381,582,50,0,300,0,0,0,0,0,0,0,0
73,16,34,0,0,144,150,1,0,20,329081,532,50,0,300,0,0,0,0,0,0,0,0
74,16,34,0,0,144,150,1,0,20,354701,476,50,0,300,0,0,0,0,0,0,0,0
75,16,34,0,0,148,150,1,0,20,407724,423,50,0,300,0,0,0,0,0,0,0,0
76,16,34,0,0,152,150,1,0,20,476896,389,50,0,300,0,0,0,0,0,0,0,0
77,16,34,0,0,156,150,0,0,20,499005,330,50,0,300,0,0,0,1,0,0,0,0
78,16,34,0,0,156,154,0,0,20,561615,269,50,0,300,0,0,0,1,0,0,0,0
79,16,34,0,0,158,158,0,0,20,611767,246,50,0,300,0,0,0,1,0,0,0,0
80,16,34,0,0,162,162,0,0,20,679211,215,50,0,300,0,0,0,1,0,0,0,0
81,16,34,0,0,162,166,0,0,20,699394,198,50,0,300,0,0,0,1,0,0,0,0
82,16,34,0,0,168,168,0,0,20,773149,186,50,0,300,0,0,0,1,0,0,0,0
83,16,34,0,0,170,170,0,0,20,850391,149,50,0,300,0,0,0,1,0,0,0,0
84,16,34,0,0,174,172,0,0,20,953429,135,50,0,300,0,0,0,1,0,0,0,0
85,16,34,0,0,180,176,0,0,20,1130677,128,50,0,300,0,0,0,1,0,0,0,0
86,16,34,0,0,186,178,0,0,20,1249080,111,50,0,300,0,0,0,1,0,0,0,0
87,16,34,0,0,188,178,0,0,20,1421182,95,50,0,300,0,0,0,1,0,0,0,0
88,16,34,0,0,192,180,0,0,20,1463437,83,50,0,300,0,0,0,1,0,0,0,0
89,16,34,0,0,192,180,0,0,21,1679240,76,50,0,300,0,0,0,1,0,0,0,0
90,16,34,0,0,196,184,0,0,21,1864233,70,50,0,300,0,0,0,1,0,0,0,0
91,16,34,0,0,200,184,0,0,22,2103775,62,50,0,300,0,0,0,1,0,0,0,0
92,16,34,0,0,202,186,0,0,22,2372144,57,50,0,300,0,0,0,1,0,0,0,0
93,16,34,0,0,206,188,0,0,23,2541684,50,50,0,300,0,0,0,1,0,0,0,0
94,16,34,0,0,206,192,0,0,23,2759237,46,50,0,300,0,0,0,1,0,0,0,0
95,16,34,0,0,208,192,0,0,23,3111831,42,50,0,300,0,0,0,1,0,0,0,0
96,16,34,0,0,210,192,0,0,23,3361164,42,50,0,300,0,0,0,1,0,0,0,0
97,16,34,0,0,210,192,0,0,24,3672174,39,50,0,300,0,0,0,1,0,0,0,0
98,16,34,0,0,216,192,0,0,24,3857030,36,50,0,300,0,0,0,1,0,0,0,0
99,16,34,0,0,216,192,0,0,24,4298162,30,50,0,300,0,0,0,1,0,0,0,0
100,16,34,0,0,218,192,0,0,24,4587321,28,50,0,300,0,0,0,1,0,0,0,0
101,16,34,0,0,222,192,0,0,24,5397676,27,50,0,300,0,0,0,1,0,0,0,0
102,16,34,0,0,222,192,0,0,24,6057878,25,50,0,300,0,0,0,1,0,0,0,0
103,16,34,0,0,222,196,0,0,25,6336202,25,50,0,300,0,0,0,1,0,0,0,0
104,16,34,0,0,226,196,0,0,25,7806964,25,50,0,300,0,0,0,1,0,0,0,0
105,16,34,0,0,228,196,0,0,26,8407268,25,50,0,300,0,0,0,1,0,0,0,0
106,16,34,0,0,230,200,0,0,26,9306627,25,50,0,300,0,0,0,1,0,0,0,0
107,16,34,0,0,232,202,0,0,26,10579929,25,50,0,300,0,0,0,1,0,0,0,0
108,16,34,0,0,232,204,0,0,26,12587100,25,50,0,300,0,0,0,1,0,0,0,0
109,16,34,0,0,240,204,0,0,27,14323876,25,50,0,300,0,0,0,1,0,0,0,0
110,16,34,0,0,242,204,0,0,27,15934358,25,50,0,300,0,0,0,1,0,0,0,0
111,16,34,0,0,242,204,0,0,28,17419590,25,50,0,300,0,0,0,1,0,0,0,0
112,16,34,0,0,242,204,0,0,28,22079286,25,50,0,300,0,0,0,1,0,0,0,0
113,16,34,0,0,242,204,0,0,28,24260764,25,50,0,300,0,0,0,1,0,0,0,0
114,16,34,0,0,242,206,0,0,28,26667243,25,50,0,300,0,0,0,1,0,0,0,0
115,16,34,0,0,244,210,0,0,29,29553620,25,50,0,300,0,0,0,1,0,0,0,0
