tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,29001,10358,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,29038,10971,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,27456,11455,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,26185,12410,50,0,300,0,0,0,0,0,0,0,0
5,50,0,0,0,0,0,0,0,50,24513,13479,50,0,300,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,50,24219,14292,50,0,300,0,0,0,0,0,0,0,0
7,49,1,0,0,0,0,0,0,49,22626,15154,50,0,300,0,0,0,0,0,0,0,0
8,49,1,0,0,0,0,0,0,49,22660,16552,50,0,300,0,0,0,0,0,0,0,0
9,48,2,0,0,2,2,0,0,48,22217,17611,50,0,300,0,0,0,0,0,0,0,0
10,48,2,0,0,2,2,0,0,48,21719,18586,50,0,300,0,0,0,0,0,0,0,0
11,47,3,0,0,2,2,0,0,47,20200,20059,50,0,300,0,0,0,0,0,0,0,0
12,47,3,0,0,4,2,0,0,47,19159,21578,50,0,300,0,0,0,0,0,0,0,0
13,46,4,0,0,4,2,0,0,46,18985,22522,50,0,300,0,0,0,0,0,0,0,0
14,46,4,0,0,8,2,0,0,46,18265,23471,50,0,300,0,0,0,0,0,0,0,0
15,44,6,0,0,8,2,0,0,44,18351,24827,50,0,300,0,0,0,0,0,0,0,0
16,44,6,0,0,10,2,0,0,44,17243,26566,50,0,300,0,0,0,0,0,0,0,0
17,43,7,0,0,10,2,0,0,43,16676,28177,50,0,300,0,0,0,0,0,0,0,0
18,43,7,0,0,12,4,0,0,43,15286,30093,50,0,300,0,0,0,0,0,0,0,0
19,42,8,0,0,14,6,0,0,42,14090,32421,50,0,300,0,0,0,0,0,0,0,0
20,42,8,0,0,16,6,0,0,42,13579,34059,50,0,300,0,0,0,0,0,0,0,0
21,40,10,0,0,16,8,0,0,40,12991,35828,50,0,300,0,0,0,0,0,0,0,0
22,40,10,0,0,16,8,0,0,40,12084,38224,50,0,300,0,0,0,0,0,0,0,0
23,38,12,0,0,18,8,0,0,38,11692,40753,50,0,300,0,0,0,0,0,0,0,0
24,38,12,0,0,24,10,0,0,38,11165,43419,50,0,300,0,0,0,0,0,0,0,0
25,36,14,0,0,26,14,0,0,36,10432,45830,50,0,300,0,0,0,0,0,0,0,0
26,36,14,0,0,26,20,0,0,36,9655,48304,50,0,300,0,0,0,0,0,0,0,0
27,34,16,0,0,30,20,0,0,34,8944,51302,50,0,300,0,0,0,0,0,0,0,0
28,34,16,0,0,32,26,0,0,34,8644,54920,50,0,300,0,0,0,0,0,0,0,0
29,33,17,0,0,34,26,0,0,33,8398,59072,50,0,300,0,0,0,0,0,0,0,0
30,33,17,0,0,42,28,0,0,33,7946,62424,50,0,300,0,0,0,0,0,0,0,0
31,32,18,0,0,42,28,0,0,32,7527,65380,50,0,300,0,0,0,0,0,0,0,0
32,32,18,0,0,44,32,0,0,32,7088,71482,50,0,300,0,0,0,0,0,0,0,0
33,30,20,0,0,54,32,0,0,30,6747,76269,50,0,300,0,0,0,0,0,0,0,0
34,30,20,0,0,54,36,0,0,30,6351,80659,50,0,300,0,0,0,0,0,0,0,0
35,30,20,0,0,58,36,0,0,30,6109,85444,50,0,300,0,0,0,0,0,0,0,0
36,30,20,0,0,60,38,0,0,30,5918,91081,50,0,300,0,0,0,0,0,0,0,0
37,28,22,0,0,62,40,0,0,28,5763,97889,50,0,300,0,0,0,0,0,0,0,0
38,28,22,0,0,62,42,0,0,28,7195,87788,50,0,300,0,0,0,0,0,0,0,0
