tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,28700,10209,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,27805,10799,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,26747,11414,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,26609,12204,50,0,300,0,0,0,0,0,0,0,0
5,50,0,0,0,0,0,0,0,50,24761,12853,50,0,300,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,50,22973,13036,50,0,300,0,0,0,0,0,0,0,0
7,49,1,0,0,2,0,0,0,49,22910,13969,50,0,300,0,0,0,0,0,0,0,0
8,49,1,0,0,2,0,0,0,49,22632,14773,50,0,300,0,0,0,0,0,0,0,0
9,49,1,0,0,2,0,0,0,49,21348,15871,50,0,300,0,0,0,0,0,0,0,0
10,49,1,0,0,2,0,0,0,49,20957,16859,50,0,300,0,0,0,0,0,0,0,0
11,48,2,0,0,4,0,0,0,48,20232,17969,50,0,300,0,0,0,0,0,0,0,0
12,48,2,0,0,6,0,0,0,48,18885,19063,50,0,300,0,0,0,0,0,0,0,0
13,48,2,0,0,6,0,0,0,48,18491,19531,50,0,300,0,0,0,0,0,0,0,0
14,48,2,0,0,6,0,0,0,48,17816,20606,50,0,300,0,0,0,0,0,0,0,0
15,46,4,0,0,6,0,0,0,46,17293,21801,50,0,300,0,0,0,0,0,0,0,0
16,46,4,0,0,6,2,0,0,46,16896,22781,50,0,300,0,0,0,0,0,0,0,0
17,45,5,0,0,8,2,0,0,45,16070,24354,50,0,300,0,0,0,0,0,0,0,0
18,45,5,0,0,8,4,0,0,45,15773,26155,50,0,300,0,0,0,0,0,0,0,0
19,45,5,0,0,8,4,0,0,45,14301,27658,50,0,300,0,0,0,0,0,0,0,0
20,45,5,0,0,8,8,0,0,45,13430,29067,50,0,300,0,0,0,0,0,0,0,0
21,45,5,0,0,8,10,0,0,45,12499,30467,50,0,300,0,0,0,0,0,0,0,0
22,45,5,0,0,8,12,0,0,45,12034,32151,50,0,300,0,0,0,0,0,0,0,0
23,43,7,0,0,10,12,0,0,43,11662,33445,50,0,300,0,0,0,0,0,0,0,0
24,43,7,0,0,12,14,0,0,43,10756,35833,50,0,300,0,0,0,0,0,0,0,0
25,43,7,0,0,14,16,0,0,43,10484,38454,50,0,300,0,0,0,0,0,0,0,0
26,43,7,0,0,16,18,0,0,43,10261,40571,50,0,300,0,0,0,0,0,0,0,0
