tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
230,14,36,0,0,334,322,8,4,42,30347,242628,50,0,300,0,0,0,2,0,0,0,0
231,13,37,0,0,334,322,8,4,41,27179,254852,50,0,300,0,0,0,2,0,0,0,0
232,13,37,0,0,330,318,8,5,41,26213,270885,50,0,300,0,0,0,3,0,0,0,0
233,12,38,0,0,330,318,8,5,40,26135,283043,50,0,300,0,0,0,3,0,0,0,0
234,12,38,0,0,334,320,8,5,40,24273,298679,50,0,300,0,0,0,3,0,0,0,0
235,12,38,0,0,334,322,8,5,40,23471,315656,50,0,300,0,0,0,3,0,0,0,0
236,12,38,0,0,336,322,8,5,40,22796,326358,50,0,300,0,0,0,3,0,0,0,0
237,12,38,0,0,340,322,8,5,40,21750,345107,50,0,300,0,0,0,3,0,0,0,0
238,12,38,0,0,340,322,8,5,40,20933,368574,50,0,300,0,0,0,3,0,0,0,0
239,10,40,0,0,342,322,8,5,38,20482,401815,49,1,300,0,0,0,3,0,0,0,1
240,10,40,0,0,344,322,7,5,38,19692,432619,49,1,300,0,0,0,3,0,0,1,1
241,9,41,0,0,344,322,7,5,37,19269,460417,48,2,300,0,0,0,3,0,0,2,2
242,9,41,0,0,335,324,9,5,37,18090,478041,48,2,300,0,0,0,3,0,0,2,4
243,9,41,0,0,335,324,9,5,37,17300,517166,48,2,300,0,0,0,3,0,0,4,4
244,9,41,0,0,335,326,9,5,37,16364,536443,47,3,300,0,0,0,3,0,0,6,5
245,7,43,0,0,335,326,9,5,35,15375,563381,48,2,270,30,0,15,3,15,0,6,7
246,7,43,0,0,331,324,10,6,35,14812,597953,47,3,270,30,0,28,3,32,0,9,7
247,6,44,0,0,335,330,10,6,34,14190,645109,46,4,231,63,6,62,3,61,0,11,9
248,6,44,0,0,335,334,10,6,34,13159,690948,46,4,209,79,12,104,3,98,0,13,11
249,5,45,0,0,335,334,10,6,33,12406,719703,46,4,188,94,18,153,3,143,0,16,12
250,5,45,0,0,337,336,10,6,33,11623,769868,46,4,161,107,32,210,4,189,0,17,15
251,4,46,0,0,339,336,10,6,32,11039,835360,46,4,152,111,37,269,4,241,0,18,18
252,4,46,0,0,339,332,10,7,32,10598,894463,45,5,152,111,37,311,6,302,0,21,20
253,3,47,0,0,341,334,10,7,31,10193,962756,45,5,148,112,40,352,8,365,0,24,22
254,3,47,0,0,343,338,10,7,31,9783,993644,44,6,137,115,48,396,9,432,0,29,23
255,1,49,0,0,347,338,10,7,29,10766,872730,44,6,123,117,60,460,9,473,3,31,27
256,1,49,0,0,347,338,10,7,29,12513,795402,43,7,120,116,64,516,9,527,4,36,29
257,1,49,0,0,342,340,11,7,29,14450,672933,43,7,111,102,87,563,12,558,7,39,33
258,1,49,0,0,346,340,11,7,29,15752,577405,43,7,100,103,97,607,13,610,6,44,35
259,0,50,0,0,348,340,11,7,28,19970,520091,43,7,89,107,104,659,13,654,7,46,40
260,0,50,0,0,350,344,11,7,28,21870,445426,42,8,86,106,108,707,14,703,8,50,44
261,0,50,0,0,352,346,11,7,28,24838,372012,42,8,80,107,113,746,15,757,10,53,49
262,0,50,0,0,352,348,11,7,28,29274,325963,41,9,79,106,115,773,20,770,20,58,53
263,0,50,0,0,352,348,11,7,28,33055,277198,41,9,75,108,117,817,20,823,22,61,59
264,0,50,0,0,354,352,11,7,28,39463,248465,41,9,74,108,118,855,21,866,26,65,64
265,0,50,0,0,354,353,11,6,27,45469,211737,41,9,74,108,118,890,25,906,31,67,71
266,0,50,0,0,346,356,13,6,27,53431,175362,39,11,74,108,118,927,26,959,34,75,74
267,0,50,0,0,348,360,13,6,27,61060,146408,37,13,74,105,121,947,30,967,44,79,83
268,0,50,0,0,348,359,13,6,27,73698,122289,38,12,74,105,121,988,33,992,49,84,90
269,0,50,0,0,350,363,13,6,26,83789,102236,36,14,74,105,121,1015,38,1040,50,93,95
270,0,50,0,0,350,365,13,6,26,94127,83530,35,15,74,105,121,1050,43,1068,55,100,103
271,0,50,0,0,352,365,13,6,27,116472,72673,35,15,74,105,121,1086,44,1105,59,110,108
272,0,50,0,0,354,367,13,6,27,123459,62668,33,17,74,104,122,1038,64,1034,87,121,114
273,0,50,0,0,356,367,13,6,27,139254,53170,32,18,71,104,125,1070,67,1079,88,131,122
274,0,50,0,0,358,367,13,6,27,164445,45631,31,19,69,98,133,1099,72,1105,92,142,130
275,0,50,0,0,358,367,13,6,27,200939,40491,29,21,66,96,138,1136,72,1142,94,155,138
276,0,50,0,0,358,371,13,6,27,221531,36756,28,22,63,91,146,1156,78,1162,99,165,150
277,0,50,0,0,358,369,13,7,27,246075,31978,27,23,59,91,150,1070,105,1070,126,182,156
278,0,50,0,0,362,369,13,7,27,304551,26676,22,28,56,78,166,1104,105,1079,130,196,170
279,0,50,0,0,364,371,13,7,28,352370,23922,21,29,52,75,173,1118,108,1102,132,213,182
280,0,50,0,0,364,375,13,7,28,409877,21432,20,30,50,71,179,1149,109,1118,135,224,201
281,0,50,0,0,370,371,13,8,29,485096,18718,20,30,46,72,182,1170,111,1144,134,238,217
282,0,50,0,0,370,371,13,8,29,535058,17434,20,30,45,70,185,1075,138,1081,152,251,234
283,0,50,0,0,370,375,13,8,30,601092,14003,21,29,43,67,190,1089,138,1109,153,261,253
284,0,50,0,0,372,375,13,8,30,568584,15268,21,29,42,67,191,1093,142,1118,159,280,263
285,0,50,0,0,372,377,13,8,31,534901,16134,20,30,41,64,195,1122,142,1139,158,293,280
286,0,50,0,0,372,377,13,8,31,500704,17338,21,29,40,62,198,1131,147,1159,157,309,293
287,0,50,0,0,368,373,14,9,31,487467,18007,24,26,38,61,201,1031,174,1042,187,325,303
288,0,50,0,0,370,373,14,9,31,449068,19237,26,24,35,61,204,1045,178,1058,188,335,317
289,0,50,0,0,370,375,14,9,32,440576,20460,26,24,34,60,206,1063,179,1077,189,345,331
290,0,50,0,0,372,375,14,9,32,440487,21868,26,24,34,57,209,1079,181,1095,192,356,344
291,0,50,0,0,370,371,15,10,33,413584,23819,25,25,32,58,210,1096,182,1128,191,368,357
292,0,50,0,0,370,371,15,10,33,372382,25153,27,23,31,58,211,1050,196,1052,212,379,369
293,0,50,0,0,372,371,15,10,34,365990,26480,27,23,31,58,211,1067,196,1071,211,396,375
294,0,50,0,0,372,371,15,10,34,344655,27937,27,23,29,58,213,1087,197,1088,210,411,383
295,0,50,0,0,372,371,15,10,35,338040,29938,27,23,29,57,214,1092,198,1117,211,424,393
296,0,50,0,0,374,375,15,10,35,314550,32017,28,22,28,54,218,1104,199,1138,212,435,404
297,0,50,0,0,374,367,15,12,36,309184,34054,28,22,27,54,219,1011,221,1054,233,448,413
298,0,50,0,0,374,367,15,12,36,299363,36394,28,22,27,51,222,1028,222,1077,233,459,424
299,0,50,0,0,374,367,15,12,37,274968,38421,31,19,24,49,227,1043,223,1091,234,471,431
