tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,29445,10490,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,27366,10908,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,25646,11589,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,23981,12430,50,0,300,0,0,0,0,0,0,0,0
5,50,0,0,0,0,0,0,0,50,23009,12947,50,0,300,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,50,22099,13778,50,0,300,0,0,0,0,0,0,0,0
7,48,2,0,0,0,0,0,0,48,20333,14334,50,0,300,0,0,0,0,0,0,0,0
8,48,2,0,0,0,0,0,0,48,19952,15677,50,0,300,0,0,0,0,0,0,0,0
9,46,4,0,0,0,0,0,0,46,19264,16526,50,0,300,0,0,0,0,0,0,0,0
10,46,4,0,0,2,0,0,0,46,18728,17462,50,0,300,0,0,0,0,0,0,0,0
11,45,5,0,0,2,6,0,0,45,18167,18728,50,0,300,0,0,0,0,0,0,0,0
12,45,5,0,0,6,6,0,0,45,18056,20170,50,0,300,0,0,0,0,0,0,0,0
13,45,5,0,0,6,6,0,0,45,17803,20899,50,0,300,0,0,0,0,0,0,0,0
14,45,5,0,0,6,8,0,0,45,16949,22576,50,0,300,0,0,0,0,0,0,0,0
15,44,6,0,0,6,12,0,0,44,17207,24060,50,0,300,0,0,0,0,0,0,0,0
16,44,6,0,0,6,12,0,0,44,16837,25811,50,0,300,0,0,0,0,0,0,0,0
17,44,6,0,0,8,16,0,0,44,15532,27386,50,0,300,0,0,0,0,0,0,0,0
18,44,6,0,0,8,18,0,0,44,15495,28950,50,0,300,0,0,0,0,0,0,0,0
19,43,7,0,0,10,20,0,0,43,15129,31063,50,0,300,0,0,0,0,0,0,0,0
20,43,7,0,0,10,22,0,0,43,14136,33259,50,0,300,0,0,0,0,0,0,0,0
21,43,7,0,0,10,22,0,0,43,12987,34570,50,0,300,0,0,0,0,0,0,0,0
22,43,7,0,0,10,22,0,0,43,12161,36978,50,0,300,0,0,0,0,0,0,0,0
23,42,8,0,0,10,24,0,0,42,11309,39648,50,0,300,0,0,0,0,0,0,0,0
24,42,8,0,0,10,24,0,0,42,10345,41841,50,0,300,0,0,0,0,0,0,0,0
25,42,8,0,0,10,30,0,0,42,9451,44796,50,0,300,0,0,0,0,0,0,0,0
26,42,8,0,0,10,30,0,0,42,8946,47726,50,0,300,0,0,0,0,0,0,0,0
27,40,10,0,0,10,34,0,0,40,8553,50406,50,0,300,0,0,0,0,0,0,0,0
28,40,10,0,0,10,38,0,0,40,8157,53158,50,0,300,0,0,0,0,0,0,0,0
29,38,12,0,0,12,40,0,0,38,7862,57244,50,0,300,0,0,0,0,0,0,0,0
30,38,12,0,0,14,44,0,0,38,7650,60904,50,0,300,0,0,0,0,0,0,0,0
31,37,13,0,0,14,46,0,0,37,7566,62786,50,0,300,0,0,0,0,0,0,0,0
32,37,13,0,0,14,52,0,0,37,7253,65919,50,0,300,0,0,0,0,0,0,0,0
33,36,14,0,0,18,54,0,0,36,7034,70018,50,0,300,0,0,0,0,0,0,0,0
34,36,14,0,0,20,56,0,0,36,6537,74066,50,0,300,0,0,0,0,0,0,0,0
35,36,14,0,0,22,60,0,0,36,6610,79601,50,0,300,0,0,0,0,0,0,0,0
36,36,14,0,0,24,62,0,0,36,6461,84699,50,0,300,0,0,0,0,0,0,0,0
37,36,14,0,0,24,62,0,0,36,6095,88780,50,0,300,0,0,0,0,0,0,0,0
38,36,14,0,0,28,62,0,0,36,5676,95254,50,0,300,0,0,0,0,0,0,0,0
39,34,16,0,0,28,62,0,0,34,5312,103169,50,0,300,0,0,0,0,0,0,0,0
40,34,16,0,0,34,68,0,0,34,4902,107501,50,0,300,0,0,0,0,0,0,0,0
41,33,17,0,0,38,68,0,0,33,4616,114682,50,0,300,0,0,0,0,0,0,0,0
42,33,17,0,0,40,72,0,0,33,4490,121295,50,0,300,0,0,0,0,0,0,0,0
43,31,19,0,0,40,72,0,0,31,4256,127049,50,0,300,0,0,0,0,0,0,0,0
44,31,19,0,0,40,80,0,0,31,4016,133749,50,0,300,0,0,0,0,0,0,0,0
45,30,20,0,0,44,80,0,0,30,3842,140728,50,0,300,0,0,0,0,0,0,0,0
46,30,20,0,0,46,82,0,0,30,3641,150221,50,0,300,0,0,0,0,0,0,0,0
47,30,20,0,0,50,82,0,0,30,3569,157711,50,0,300,0,0,0,0,0,0,0,0
48,30,20,0,0,52,82,0,0,30,3342,170627,50,0,300,0,0,0,0,0,0,0,0
49,30,20,0,0,58,82,0,0,30,3216,179711,50,0,300,0,0,0,0,0,0,0,0
50,30,20,0,0,60,84,0,0,30,3093,193239,50,0,300,0,0,0,0,0,0,0,0
51,30,20,0,0,62,88,0,0,30,2843,205805,50,0,300,0,0,0,0,0,0,0,0
52,30,20,0,0,64,88,0,0,30,2677,209382,50,0,300,0,0,0,0,0,0,0,0
53,29,21,0,0,64,90,0,0,29,2498,229591,50,0,300,0,0,0,0,0,0,0,0
54,29,21,0,0,66,92,0,0,29,2848,198586,50,0,300,0,0,0,0,0,0,0,0
55,29,21,0,0,70,92,0,0,29,3309,166411,50,0,300,0,0,0,0,0,0,0,0
56,29,21,0,0,74,94,0,0,29,3636,148103,50,0,300,0,0,0,0,0,0,0,0
57,29,21,0,0,76,94,0,0,29,4398,129303,50,0,300,0,0,0,0,0,0,0,0
58,29,21,0,0,80,96,0,0,29,4860,116709,50,0,300,0,0,0,0,0,0,0,0
59,28,22,0,0,82,98,0,0,28,6003,96911,50,0,300,0,0,0,0,0,0,0,0
60,28,22,0,0,92,102,0,0,28,6869,86647,50,0,300,0,0,0,0,0,0,0,0
61,28,22,0,0,96,108,0,0,28,8575,78426,50,0,300,0,0,0,0,0,0,0,0
62,28,22,0,0,98,108,0,0,28,9247,69086,50,0,300,0,0,0,0,0,0,0,0
63,26,24,0,0,98,108,0,0,26,11096,61445,50,0,300,0,0,0,0,0,0,0,0
64,26,24,0,0,98,114,0,0,26,12552,52559,50,0,300,0,0,0,0,0,0,0,0
65,24,26,0,0,100,120,0,0,24,13611,46665,50,0,300,0,0,0,0,0,0,0,0
66,24,26,0,0,96,122,1,0,24,15464,43143,50,0,300,0,0,0,0,0,0,0,0
67,23,27,0,0,102,124,1,0,23,16924,37932,50,0,300,0,0,0,0,0,0,0,0
68,23,27,0,0,106,126,1,0,23,18772,30339,50,0,300,0,0,0,0,0,0,0,0
69,22,28,0,0,110,126,1,0,22,23535,27246,50,0,300,0,0,0,0,0,0,0,0
70,22,28,0,0,114,126,1,0,22,26041,25147,50,0,300,0,0,0,0,0,0,0,0
71,22,28,0,0,118,126,0,0,22,30715,22376,50,0,300,0,0,0,1,0,0,0,0
72,22,28,0,0,120,128,0,0,22,33320,19002,50,0,300,0,0,0,1,0,0,0,0
73,22,28,0,0,126,128,0,0,22,38115,17076,50,0,300,0,0,0,1,0,0,0,0
74,22,28,0,0,126,132,0,0,22,42679,15188,50,0,300,0,0,0,1,0,0,0,0
75,22,28,0,0,126,136,0,0,23,51724,13339,50,0,300,0,0,0,1,0,0,0,0
76,22,28,0,0,128,138,0,0,23,59825,11038,50,0,300,0,0,0,1,0,0,0,0
77,22,28,0,0,128,138,0,0,23,66251,9750,49,1,300,0,0,0,1,0,0,0,1
78,22,28,0,0,136,138,0,0,23,75583,8738,49,1,300,0,0,0,1,0,0,1,1
79,22,28,0,0,140,142,0,0,24,82059,8229,49,1,300,0,0,0,0,0,0,1,2
80,22,28,0,0,142,142,0,0,24,94439,6750,49,1,300,0,0,0,0,0,0,1,3
81,22,28,0,0,146,146,0,0,24,122683,5657,49,1,300,0,0,0,0,0,0,2,3
82,22,28,0,0,150,148,0,0,24,133773,4871,49,1,300,0,0,0,0,0,0,2,4
83,22,28,0,0,152,150,0,0,24,153369,4265,49,1,300,0,0,0,0,0,0,2,5
84,22,28,0,0,158,156,0,0,24,165090,3483,49,1,300,0,0,0,0,0,0,2,6
85,22,28,0,0,164,160,0,0,25,202316,3084,49,1,300,0,0,0,0,0,0,2,7
86,22,28,0,0,168,160,0,0,25,229408,2698,49,1,300,0,0,0,0,0,0,3,7
87,22,28,0,0,170,162,0,0,25,259444,2241,49,1,300,0,0,0,0,0,0,4,7
88,22,28,0,0,170,164,0,0,25,332161,1996,49,1,300,0,0,0,0,0,0,5,7
89,22,28,0,0,172,170,0,0,26,383331,1788,49,1,300,0,0,0,0,0,0,5,8
90,22,28,0,0,174,172,0,0,26,491399,1566,49,1,300,0,0,0,0,0,0,6,8
91,22,28,0,0,178,180,0,0,27,532945,1412,49,1,300,0,0,0,0,0,0,6,9
92,22,28,0,0,180,182,0,0,27,653876,1249,49,1,300,0,0,0,0,0,0,6,10
93,22,28,0,0,180,186,0,0,28,783883,1045,49,1,300,0,0,0,0,0,0,7,10
94,22,28,0,0,180,190,0,0,28,955207,893,49,1,300,0,0,0,0,0,0,7,11
95,22,28,0,0,180,190,0,0,29,1120854,792,48,2,300,0,0,0,0,0,0,8,12
96,22,28,0,0,184,189,0,0,29,1362973,690,48,2,300,0,0,0,0,0,0,10,12
97,22,28,0,0,188,193,0,0,29,1625103,607,48,2,300,0,0,0,0,0,0,11,13
98,22,28,0,0,192,197,0,0,29,1917337,560,47,3,300,0,0,0,0,0,0,12,15
99,22,28,0,0,194,201,0,0,30,1837440,590,47,3,300,0,0,0,0,0,0,14,16
100,22,28,0,0,196,201,0,0,30,1784240,611,47,3,300,0,0,0,0,0,0,15,18
101,22,28,0,0,196,205,0,0,31,1742829,645,47,3,300,0,0,0,0,0,0,16,20
102,22,28,0,0,200,207,0,0,31,1775575,688,47,3,300,0,0,0,0,0,0,17,22
103,22,28,0,0,200,211,0,0,32,1725038,734,47,3,300,0,0,0,0,0,0,19,23
104,22,28,0,0,202,211,0,0,32,1750365,769,47,3,300,0,0,0,0,0,0,20,25
105,22,28,0,0,206,213,0,0,33,1724283,832,47,3,300,0,0,0,0,0,0,21,27
106,22,28,0,0,202,215,1,0,33,1677585,865,47,3,300,0,0,0,0,0,0,22,29
107,22,28,0,0,206,219,1,0,33,1692383,913,47,3,300,0,0,0,0,0,0,23,31
108,22,28,0,0,208,221,1,0,33,1645760,977,47,3,300,0,0,0,0,0,0,26,31
109,22,28,0,0,210,223,1,0,33,1537778,1030,47,3,300,0,0,0,0,0,0,28,32
110,22,28,0,0,210,223,1,0,33,1424803,1101,47,3,300,0,0,0,0,0,0,29,34
111,22,28,0,0,210,225,1,0,34,1400912,1163,47,3,300,0,0,0,0,0,0,31,35
112,22,28,0,0,214,227,1,0,34,1326041,1257,47,3,300,0,0,0,0,0,0,33,36
113,22,28,0,0,214,233,1,0,34,1291751,1349,46,4,300,0,0,0,0,0,0,35,38
114,22,28,0,0,214,235,1,0,34,1291360,1445,45,5,300,0,0,0,0,0,0,37,41
115,22,28,0,0,218,237,1,0,35,1185604,1486,44,6,300,0,0,0,0,0,0,41,43
116,22,28,0,0,218,239,1,0,35,1154702,1558,44,6,300,0,0,0,0,0,0,45,45
117,22,28,0,0,220,244,1,1,35,1115317,1650,43,7,300,0,0,0,0,0,0,46,51
118,22,28,0,0,220,244,1,1,35,1087004,1773,42,8,300,0,0,0,0,0,0,49,56
119,22,28,0,0,222,246,1,1,35,1077703,1888,41,9,300,0,0,0,0,0,0,53,61
120,22,28,0,0,222,250,1,1,35,1025268,2022,41,9,300,0,0,0,0,0,0,59,64
121,22,28,0,0,224,252,1,1,35,997139,2172,40,10,300,0,0,0,0,0,0,61,72
122,22,28,0,0,224,252,1,1,35,980544,2271,41,9,300,0,0,0,0,0,0,65,77
123,22,28,0,0,226,254,1,1,36,970104,2428,42,8,300,0,0,0,0,0,0,66,84
124,22,28,0,0,228,256,1,1,36,926244,2536,42,8,300,0,0,0,0,0,0,68,90
125,22,28,0,0,230,258,1,1,37,854519,2671,42,8,300,0,0,0,0,0,0,72,94
126,22,28,0,0,230,262,1,1,37,811146,2823,42,8,300,0,0,0,0,0,0,76,98
127,22,28,0,0,230,264,1,1,37,803335,3056,42,8,300,0,0,0,0,0,0,81,101
128,22,28,0,0,232,264,1,1,37,781196,3250,42,8,300,0,0,0,0,0,0,83,107
129,22,28,0,0,234,264,1,1,37,778091,3487,40,10,300,0,0,0,0,0,0,85,115
130,22,28,0,0,236,264,1,1,37,750464,3702,41,9,300,0,0,0,0,0,0,89,120
131,22,28,0,0,236,262,1,2,38,717140,3871,41,9,300,0,0,0,0,0,0,94,124
132,22,28,0,0,236,264,1,2,38,691980,4093,41,9,300,0,0,0,0,0,0,96,131
133,22,28,0,0,236,264,1,2,38,699817,4307,41,9,300,0,0,0,0,0,0,102,134
134,22,28,0,0,236,266,1,2,38,642648,4553,41,9,300,0,0,0,0,0,0,106,139
135,22,28,0,0,240,266,1,2,38,614091,4840,41,9,300,0,0,0,0,0,0,110,144
136,22,28,0,0,244,270,1,2,38,587981,5048,41,9,300,0,0,0,0,0,0,115,148
137,22,28,0,0,246,272,1,2,39,577859,5430,40,10,300,0,0,0,0,0,0,119,154
138,22,28,0,0,246,272,1,2,39,514666,5634,40,10,300,0,0,0,0,0,0,123,160
139,22,28,0,0,246,272,1,2,40,493401,5891,40,10,300,0,0,0,0,0,0,130,163
140,22,28,0,0,246,272,1,2,40,495121,6331,40,10,300,0,0,0,0,0,0,135,168
141,22,28,0,0,244,272,2,2,41,459268,6815,39,11,300,0,0,0,0,0,0,138,176
142,22,28,0,0,248,272,2,2,41,454544,7309,38,12,300,0,0,0,0,0,0,143,183
143,22,28,0,0,248,280,2,2,42,445827,7869,39,11,300,0,0,0,0,0,0,147,190
144,22,28,0,0,252,282,2,2,42,426092,8352,38,12,300,0,0,0,0,0,0,155,194
145,22,28,0,0,254,284,2,2,43,417401,8700,37,13,300,0,0,0,0,0,0,164,198
146,22,28,0,0,258,280,2,3,43,400545,9435,37,13,300,0,0,0,0,0,0,169,206
147,22,28,0,0,262,282,2,3,44,385828,10062,35,15,300,0,0,0,0,0,0,175,215
148,22,28,0,0,262,282,2,3,44,348958,10592,35,15,300,0,0,0,0,0,0,184,221
149,22,28,0,0,262,282,2,3,45,330117,11088,35,15,300,0,0,0,0,0,0,192,228
150,22,28,0,0,262,286,2,3,45,307448,11848,35,15,300,0,0,0,0,0,0,201,234
151,22,28,0,0,265,282,2,4,45,297688,12244,35,15,300,0,0,0,0,0,0,207,243
152,22,28,0,0,267,282,2,4,45,271906,12845,33,17,300,0,0,0,0,0,0,212,255
153,22,28,0,0,267,284,2,4,45,257082,13560,30,20,300,0,0,0,0,0,0,222,265
154,22,28,0,0,267,286,2,4,45,231115,14179,31,19,300,0,0,0,0,0,0,231,275
155,22,28,0,0,267,288,2,4,46,215643,15249,29,21,300,0,0,0,0,0,0,240,287
156,22,28,0,0,269,290,2,4,46,202947,15737,30,20,300,0,0,0,0,0,0,248,299
157,22,28,0,0,271,294,2,4,46,191506,17345,29,21,300,0,0,0,0,0,0,261,307
158,22,28,0,0,271,294,2,4,46,193642,18758,28,22,300,0,0,0,0,0,0,273,317
159,22,28,0,0,273,302,2,4,47,189928,19696,28,22,300,0,0,0,0,0,0,283,329
160,22,28,0,0,273,304,2,4,47,183676,20801,28,22,300,0,0,0,0,0,0,298,336
161,22,28,0,0,271,302,3,5,47,173746,21978,28,22,300,0,0,0,0,0,0,309,347
162,22,28,0,0,271,302,3,5,47,161785,22777,28,22,300,0,0,0,0,0,0,321,357
163,22,28,0,0,275,304,3,5,48,155961,23667,29,21,300,0,0,0,0,0,0,330,369
164,22,28,0,0,277,304,3,5,48,161578,25576,27,23,300,0,0,0,0,0,0,340,382
165,22,28,0,0,279,308,3,5,48,156012,27169,26,24,300,0,0,0,0,0,0,355,391
166,22,28,0,0,281,306,3,6,48,146256,28817,26,24,300,0,0,0,0,0,0,365,405
167,22,28,0,0,281,306,3,6,49,136550,29894,24,26,300,0,0,0,0,0,0,379,417
168,22,28,0,0,281,306,3,6,49,128723,31581,25,25,300,0,0,0,0,0,0,394,427
169,22,28,0,0,283,306,3,6,49,128115,34565,26,24,300,0,0,0,0,0,0,407,438
170,22,28,0,0,283,306,3,6,49,129740,36294,27,23,300,0,0,0,0,0,0,419,449
171,22,28,0,0,285,302,3,7,49,124364,37707,27,23,300,0,0,0,0,0,0,427,464
172,22,28,0,0,287,304,3,6,49,117145,39143,29,21,300,0,0,0,0,0,1,442,470
173,22,28,0,0,287,304,3,5,49,114757,41304,28,22,300,0,0,0,0,0,2,455,479
174,22,28,0,0,287,306,3,5,49,112809,43033,29,21,300,0,0,0,0,0,2,465,490
175,22,28,0,0,289,308,3,5,49,106453,44754,27,23,300,0,0,0,0,0,2,479,499
176,22,28,0,0,289,308,3,5,49,98972,46985,27,23,300,0,0,0,0,0,2,491,510
177,22,28,0,0,291,308,3,5,50,101722,49283,24,26,300,0,0,0,0,0,2,507,520
178,22,28,0,0,293,308,3,5,50,102507,51300,25,25,300,0,0,0,0,0,2,518,534
179,22,28,0,0,292,308,3,5,50,100859,53799,25,25,300,0,0,0,0,0,2,525,552
180,22,28,0,0,292,310,3,5,50,94237,55767,25,25,300,0,0,0,0,0,2,537,565
181,22,28,0,0,290,312,4,5,50,90012,58504,24,26,300,0,0,0,0,0,2,551,577
182,22,28,0,0,292,314,4,5,50,83687,62289,24,26,300,0,0,0,0,0,2,564,590
183,22,28,0,0,294,314,4,5,50,82712,65860,29,21,300,0,0,0,0,0,2,572,603
184,22,28,0,0,294,314,4,5,50,80593,68300,26,24,300,0,0,0,0,0,2,586,613
185,22,28,0,0,298,314,4,5,50,79017,72581,25,25,300,0,0,0,0,0,2,597,627
186,22,28,0,0,298,314,4,5,50,75736,78077,24,26,300,0,0,0,0,0,2,609,641
187,21,29,0,0,294,314,5,5,49,71143,82146,23,27,300,0,0,0,0,0,2,619,658
188,21,29,0,0,294,314,5,5,49,66681,86630,23,27,300,0,0,0,0,0,2,629,675
189,21,29,0,0,298,314,5,5,49,65047,93314,23,27,300,0,0,0,0,0,2,638,693
190,21,29,0,0,298,314,5,5,49,61998,97866,23,27,300,0,0,0,0,0,2,647,711
191,20,30,0,0,300,314,5,5,48,58703,103404,24,26,300,0,0,0,0,0,2,663,721
192,20,30,0,0,300,313,5,5,48,55580,110280,23,27,300,0,0,0,0,0,2,677,734
193,18,32,0,0,304,313,5,5,46,52034,117230,23,27,300,0,0,0,0,0,2,690,748
194,18,32,0,0,304,315,5,5,46,50732,125751,23,27,300,0,0,0,0,0,2,707,758
