tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,29205,10667,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,26530,11315,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,25733,11874,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,24667,12548,50,0,300,0,0,0,0,0,0,0,0
5,50,0,0,0,0,0,0,0,50,22604,13458,50,0,300,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,50,21552,14007,50,0,300,0,0,0,0,0,0,0,0
7,48,2,0,0,0,0,0,0,48,21014,15035,50,0,300,0,0,0,0,0,0,0,0
8,48,2,0,0,0,2,0,0,48,20614,16089,50,0,300,0,0,0,0,0,0,0,0
9,46,4,0,0,0,8,0,0,46,19414,17290,50,0,300,0,0,0,0,0,0,0,0
10,46,4,0,0,0,8,0,0,46,18527,18407,50,0,300,0,0,0,0,0,0,0,0
11,46,4,0,0,0,8,0,0,46,17934,19504,50,0,300,0,0,0,0,0,0,0,0
12,46,4,0,0,0,8,0,0,46,17331,21183,50,0,300,0,0,0,0,0,0,0,0
13,46,4,0,0,2,8,0,0,46,16407,22684,50,0,300,0,0,0,0,0,0,0,0
14,46,4,0,0,2,10,0,0,46,15061,24067,50,0,300,0,0,0,0,0,0,0,0
15,46,4,0,0,2,14,0,0,46,13937,25147,50,0,300,0,0,0,0,0,0,0,0
16,46,4,0,0,2,14,0,0,46,12847,25760,50,0,300,0,0,0,0,0,0,0,0
17,45,5,0,0,2,16,0,0,45,12057,27161,50,0,300,0,0,0,0,0,0,0,0
