tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,50,0,0,0,0,0,0,0,50,27962,10671,50,0,300,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,50,26523,11267,50,0,300,0,0,0,0,0,0,0,0
3,50,0,0,0,0,0,0,0,50,24475,11843,50,0,300,0,0,0,0,0,0,0,0
4,50,0,0,0,0,0,0,0,50,22712,12405,50,0,300,0,0,0,0,0,0,0,0
5,50,0,0,0,0,0,0,0,50,20543,12812,50,0,300,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,50,20059,13536,50,0,300,0,0,0,0,0,0,0,0
7,50,0,0,0,0,0,0,0,50,18465,14650,50,0,300,0,0,0,0,0,0,0,0
8,50,0,0,0,0,0,0,0,50,17490,15464,50,0,300,0,0,0,0,0,0,0,0
9,49,1,0,0,0,0,0,0,49,17363,16436,50,0,300,0,0,0,0,0,0,0,0
10,49,1,0,0,0,0,0,0,49,16771,17686,50,0,300,0,0,0,0,0,0,0,0
11,49,1,0,0,0,0,0,0,49,16269,19226,50,0,300,0,0,0,0,0,0,0,0
12,49,1,0,0,0,2,0,0,49,15442,20373,50,0,300,0,0,0,0,0,0,0,0
13,49,1,0,0,0,2,0,0,49,14264,21970,50,0,300,0,0,0,0,0,0,0,0
14,49,1,0,0,0,2,0,0,49,12952,23682,50,0,300,0,0,0,0,0,0,0,0
15,48,2,0,0,0,2,0,0,48,12217,25691,50,0,300,0,0,0,0,0,0,0,0
16,48,2,0,0,2,2,0,0,48,11566,27099,50,0,300,0,0,0,0,0,0,0,0
17,46,4,0,0,4,2,0,0,46,10315,28068,50,0,300,0,0,0,0,0,0,0,0
18,46,4,0,0,8,2,0,0,46,9319,29942,50,0,300,0,0,0,0,0,0,0,0
19,45,5,0,0,8,2,0,0,45,8957,32353,50,0,300,0,0,0,0,0,0,0,0
20,45,5,0,0,8,4,0,0,45,8995,35034,50,0,300,0,0,0,0,0,0,0,0
21,44,6,0,0,8,4,0,0,44,8817,36644,50,0,300,0,0,0,0,0,0,0,0
22,44,6,0,0,8,6,0,0,44,8358,38892,50,0,300,0,0,0,0,0,0,0,0
23,42,8,0,0,8,8,0,0,42,8106,41597,50,0,300,0,0,0,0,0,0,0,0
24,42,8,0,0,10,8,0,0,42,7589,44406,50,0,300,0,0,0,0,0,0,0,0
25,40,10,0,0,10,10,0,0,40,7216,46202,50,0,300,0,0,0,0,0,0,0,0
26,40,10,0,0,10,12,0,0,40,7028,48169,50,0,300,0,0,0,0,0,0,0,0
27,39,11,0,0,10,12,0,0,39,6829,52365,50,0,300,0,0,0,0,0,0,0,0
28,39,11,0,0,12,12,0,0,39,6668,56277,50,0,300,0,0,0,0,0,0,0,0
29,38,12,0,0,12,18,0,0,38,6243,60275,50,0,300,0,0,0,0,0,0,0,0
30,38,12,0,0,18,18,0,0,38,5997,63649,50,0,300,0,0,0,0,0,0,0,0
31,36,14,0,0,24,20,0,0,36,5627,68290,50,0,300,0,0,0,0,0,0,0,0
32,36,14,0,0,28,20,0,0,36,5362,72381,50,0,300,0,0,0,0,0,0,0,0
33,36,14,0,0,28,20,0,0,36,5015,78193,50,0,300,0,0,0,0,0,0,0,0
34,36,14,0,0,28,24,0,0,36,4837,82205,50,0,300,0,0,0,0,0,0,0,0
35,34,16,0,0,30,26,0,0,34,4726,84810,50,0,300,0,0,0,0,0,0,0,0
36,34,16,0,0,32,28,0,0,34,4565,90741,50,0,300,0,0,0,0,0,0,0,0
37,32,18,0,0,36,30,0,0,32,4398,97640,50,0,300,0,0,0,0,0,0,0,0
38,32,18,0,0,36,34,0,0,32,4118,103265,50,0,300,0,0,0,0,0,0,0,0
39,31,19,0,0,36,36,0,0,31,4016,108184,50,0,300,0,0,0,0,0,0,0,0
40,31,19,0,0,36,40,0,0,31,3903,114523,50,0,300,0,0,0,0,0,0,0,0
41,31,19,0,0,36,42,0,0,31,3612,124143,50,0,300,0,0,0,0,0,0,0,0
42,31,19,0,0,38,42,0,0,31,3574,132855,50,0,300,0,0,0,0,0,0,0,0
43,31,19,0,0,40,48,0,0,31,3351,144518,50,0,300,0,0,0,0,0,0,0,0
44,31,19,0,0,42,52,0,0,31,3252,150768,50,0,300,0,0,0,0,0,0,0,0
45,31,19,0,0,46,52,0,0,31,3042,160240,50,0,300,0,0,0,0,0,0,0,0
46,31,19,0,0,46,54,0,0,31,2878,169634,50,0,300,0,0,0,0,0,0,0,0
47,31,19,0,0,46,56,0,0,31,2761,182802,50,0,300,0,0,0,0,0,0,0,0
48,31,19,0,0,48,58,0,0,31,2646,191302,50,0,300,0,0,0,0,0,0,0,0
49,29,21,0,0,48,60,0,0,29,3106,174079,50,0,300,0,0,0,0,0,0,0,0
50,29,21,0,0,50,62,0,0,29,4000,149371,50,0,300,0,0,0,0,0,0,0,0
51,27,23,0,0,52,64,0,0,27,4771,130390,50,0,300,0,0,0,0,0,0,0,0
52,27,23,0,0,58,68,0,0,27,5796,117018,50,0,300,0,0,0,0,0,0,0,0
53,25,25,0,0,64,72,0,0,25,6850,96690,50,0,300,0,0,0,0,0,0,0,0
54,25,25,0,0,68,74,0,0,25,7769,85581,50,0,300,0,0,0,0,0,0,0,0
55,24,26,0,0,70,78,0,0,24,8428,79144,50,0,300,0,0,0,0,0,0,0,0
56,24,26,0,0,70,88,0,0,24,9657,66501,50,0,300,0,0,0,0,0,0,0,0
57,24,26,0,0,70,90,0,0,24,12057,55321,50,0,300,0,0,0,0,0,0,0,0
58,24,26,0,0,74,94,0,0,24,14039,46056,50,0,300,0,0,0,0,0,0,0,0
59,22,28,0,0,80,98,0,0,22,16242,40676,50,0,300,0,0,0,0,0,0,0,0
60,22,28,0,0,80,104,0,0,22,19497,33055,50,0,300,0,0,0,0,0,0,0,0
61,22,28,0,0,82,106,0,0,22,25246,28073,50,0,300,0,0,0,0,0,0,0,0
62,22,28,0,0,86,110,0,0,22,29902,23215,50,0,300,0,0,0,0,0,0,0,0
63,22,28,0,0,86,110,0,0,23,36050,19580,50,0,300,0,0,0,0,0,0,0,0
64,22,28,0,0,88,114,0,0,23,44517,16534,50,0,300,0,0,0,0,0,0,0,0
65,22,28,0,0,88,114,0,0,23,50033,13772,50,0,300,0,0,0,0,0,0,0,0
66,22,28,0,0,88,118,0,0,23,57031,11354,50,0,300,0,0,0,0,0,0,0,0
67,22,28,0,0,90,118,0,0,23,63236,9765,50,0,300,0,0,0,0,0,0,0,0
